timestamp_iso,accelerometers_std_g,missing_value_reason,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,activity_class,activity_counts,activity_intensity,body_position_left,body_position_right,eda_scl_usiemens,met,prv_rmssd_ms,pulse_rate_bpm,respiratory_rate_brpm,sleep_detection_stage,step_counts,temperature_celsius,wearing_detection_percentage,hour,minute
2024-01-12 00:00:00+00:00,0.06,,1052.0,2504.0,2784.0,3889.0,generic,93.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.19,2.26,,114.0,,0.0,24.0,32.27,100.0,0,0
2024-01-12 00:01:00+00:00,0.039,,679.0,1712.0,1726.0,2524.0,generic,95.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.18,1.61,,103.0,,0.0,5.0,32.32,100.0,0,1
2024-01-12 00:02:00+00:00,0.049,,879.0,2461.0,1529.0,3027.0,generic,103.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.16,1.92,,83.0,,0.0,10.0,32.4,100.0,0,2
2024-01-12 00:03:00+00:00,0.032,,355.0,1055.0,1413.0,1798.0,generic,51.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.16,1.67,,83.0,,0.0,0.0,32.49,100.0,0,3
2024-01-12 00:04:00+00:00,0.043,,1105.0,1813.0,973.0,2335.0,generic,87.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.15,2.36,,85.0,,0.0,11.0,32.56,100.0,0,4
2024-01-12 00:05:00+00:00,0.138,,2830.0,2961.0,2957.0,5051.0,generic,137.0,MPA,standing,standing,0.15,3.53,,98.0,,0.0,59.0,32.59,100.0,0,5
2024-01-12 00:06:00+00:00,0.188,,4172.0,4018.0,5266.0,7828.0,generic,144.0,VPA,standing,standing,0.14,6.92,,112.0,,0.0,60.0,32.58,100.0,0,6
2024-01-12 00:07:00+00:00,0.087,,969.0,2058.0,3810.0,4437.0,generic,123.0,MPA,standing,standing,0.09,4.64,,100.0,,0.0,26.0,32.56,100.0,0,7
2024-01-12 00:08:00+00:00,0.028,,528.0,1086.0,1484.0,1913.0,generic,49.0,sedentary,miscellaneous,sitting_reclining_lying,0.1,1.45,,97.0,,0.0,0.0,32.52,100.0,0,8
2024-01-12 00:09:00+00:00,0.048,,1382.0,1298.0,1882.0,2671.0,generic,74.0,LPA,miscellaneous,sitting_reclining_lying,0.06,2.14,,51.0,,0.0,13.0,32.5,100.0,0,9
2024-01-12 00:10:00+00:00,0.084,,2254.0,2820.0,3892.0,5308.0,generic,115.0,MPA,standing,standing,0.1,3.1,,54.0,,0.0,38.0,32.37,100.0,0,10
2024-01-12 00:11:00+00:00,0.063,,624.0,1623.0,2306.0,2888.0,generic,97.0,LPA,standing,sitting_reclining_lying,0.09,1.77,,75.0,,0.0,23.0,32.32,100.0,0,11
2024-01-12 00:12:00+00:00,0.078,,1917.0,2879.0,3183.0,4700.0,generic,127.0,LPA,standing,sitting_reclining_lying,0.08,2.44,,94.0,,0.0,25.0,32.16,100.0,0,12
