timestamp_unix,timestamp_iso,participant_full_id,eda_scl_usiemens,missing_value_reason
1702861440000,2023-12-18T01:04:00Z,288-1-1-009,0.16,
1702861500000,2023-12-18T01:05:00Z,288-1-1-009,0.16,
1702861560000,2023-12-18T01:06:00Z,288-1-1-009,0.16,
1702861620000,2023-12-18T01:07:00Z,288-1-1-009,0.16,
1702861680000,2023-12-18T01:08:00Z,288-1-1-009,0.17,
1702861740000,2023-12-18T01:09:00Z,288-1-1-009,0.16,
1702861800000,2023-12-18T01:10:00Z,288-1-1-009,0.16,
1702861860000,2023-12-18T01:11:00Z,288-1-1-009,0.16,
1702861920000,2023-12-18T01:12:00Z,288-1-1-009,0.17,
1702861980000,2023-12-18T01:13:00Z,288-1-1-009,0.17,
1702862040000,2023-12-18T01:14:00Z,288-1-1-009,0.17,
1702862100000,2023-12-18T01:15:00Z,288-1-1-009,0.17,
1702862160000,2023-12-18T01:16:00Z,288-1-1-009,0.17,
1702862220000,2023-12-18T01:17:00Z,288-1-1-009,0.17,
1702862280000,2023-12-18T01:18:00Z,288-1-1-009,0.17,
1702862340000,2023-12-18T01:19:00Z,288-1-1-009,0.18,
1702862400000,2023-12-18T01:20:00Z,288-1-1-009,0.17,
1702862460000,2023-12-18T01:21:00Z,288-1-1-009,0.17,
1702862520000,2023-12-18T01:22:00Z,288-1-1-009,0.16,
1702862580000,2023-12-18T01:23:00Z,288-1-1-009,0.17,
1702862640000,2023-12-18T01:24:00Z,288-1-1-009,0.17,
1702862700000,2023-12-18T01:25:00Z,288-1-1-009,0.16,
1702862760000,2023-12-18T01:26:00Z,288-1-1-009,0.16,
1702862820000,2023-12-18T01:27:00Z,288-1-1-009,0.17,
1702862880000,2023-12-18T01:28:00Z,288-1-1-009,0.16,
1702862940000,2023-12-18T01:29:00Z,288-1-1-009,0.16,
1702863000000,2023-12-18T01:30:00Z,288-1-1-009,0.16,
1702863060000,2023-12-18T01:31:00Z,288-1-1-009,0.16,
1702863120000,2023-12-18T01:32:00Z,288-1-1-009,0.16,
1702863180000,2023-12-18T01:33:00Z,288-1-1-009,0.16,
1702863240000,2023-12-18T01:34:00Z,288-1-1-009,0.16,
1702863300000,2023-12-18T01:35:00Z,288-1-1-009,0.16,
1702863360000,2023-12-18T01:36:00Z,288-1-1-009,0.16,
1702863420000,2023-12-18T01:37:00Z,288-1-1-009,0.16,
1702863480000,2023-12-18T01:38:00Z,288-1-1-009,0.16,
1702863540000,2023-12-18T01:39:00Z,288-1-1-009,0.15,
1702863600000,2023-12-18T01:40:00Z,288-1-1-009,0.15,
1702863660000,2023-12-18T01:41:00Z,288-1-1-009,0.15,
1702863720000,2023-12-18T01:42:00Z,288-1-1-009,0.15,
1702863780000,2023-12-18T01:43:00Z,288-1-1-009,0.15,
1702863840000,2023-12-18T01:44:00Z,288-1-1-009,0.14,
1702863900000,2023-12-18T01:45:00Z,288-1-1-009,0.15,
1702863960000,2023-12-18T01:46:00Z,288-1-1-009,0.16,
1702864020000,2023-12-18T01:47:00Z,288-1-1-009,0.15,
1702864080000,2023-12-18T01:48:00Z,288-1-1-009,0.16,
1702864140000,2023-12-18T01:49:00Z,288-1-1-009,0.16,
1702864200000,2023-12-18T01:50:00Z,288-1-1-009,0.15,
1702864260000,2023-12-18T01:51:00Z,288-1-1-009,0.15,
1702864320000,2023-12-18T01:52:00Z,288-1-1-009,0.15,
1702864380000,2023-12-18T01:53:00Z,288-1-1-009,0.15,
1702864440000,2023-12-18T01:54:00Z,288-1-1-009,0.15,
1702864500000,2023-12-18T01:55:00Z,288-1-1-009,0.15,
1702864560000,2023-12-18T01:56:00Z,288-1-1-009,0.15,
1702864620000,2023-12-18T01:57:00Z,288-1-1-009,0.15,
1702864680000,2023-12-18T01:58:00Z,288-1-1-009,0.15,
1702864740000,2023-12-18T01:59:00Z,288-1-1-009,0.16,
1702864800000,2023-12-18T02:00:00Z,288-1-1-009,0.16,
1702864860000,2023-12-18T02:01:00Z,288-1-1-009,0.16,
1702864920000,2023-12-18T02:02:00Z,288-1-1-009,0.16,
1702864980000,2023-12-18T02:03:00Z,288-1-1-009,0.16,
1702865040000,2023-12-18T02:04:00Z,288-1-1-009,0.16,
1702865100000,2023-12-18T02:05:00Z,288-1-1-009,0.16,
1702865160000,2023-12-18T02:06:00Z,288-1-1-009,0.16,
1702865220000,2023-12-18T02:07:00Z,288-1-1-009,0.16,
1702865280000,2023-12-18T02:08:00Z,288-1-1-009,0.15,
1702865340000,2023-12-18T02:09:00Z,288-1-1-009,0.15,
1702865400000,2023-12-18T02:10:00Z,288-1-1-009,0.15,
1702865460000,2023-12-18T02:11:00Z,288-1-1-009,0.15,
1702865520000,2023-12-18T02:12:00Z,288-1-1-009,0.15,
1702865580000,2023-12-18T02:13:00Z,288-1-1-009,0.16,
1702865640000,2023-12-18T02:14:00Z,288-1-1-009,0.16,
1702865700000,2023-12-18T02:15:00Z,288-1-1-009,0.15,
1702865760000,2023-12-18T02:16:00Z,288-1-1-009,0.15,
1702865820000,2023-12-18T02:17:00Z,288-1-1-009,0.15,
1702865880000,2023-12-18T02:18:00Z,288-1-1-009,0.15,
1702865940000,2023-12-18T02:19:00Z,288-1-1-009,0.15,
1702866000000,2023-12-18T02:20:00Z,288-1-1-009,0.15,
1702866060000,2023-12-18T02:21:00Z,288-1-1-009,0.15,
1702866120000,2023-12-18T02:22:00Z,288-1-1-009,0.15,
1702866180000,2023-12-18T02:23:00Z,288-1-1-009,0.16,
1702866240000,2023-12-18T02:24:00Z,288-1-1-009,0.16,
1702866300000,2023-12-18T02:25:00Z,288-1-1-009,0.16,
1702866360000,2023-12-18T02:26:00Z,288-1-1-009,0.15,
1702866420000,2023-12-18T02:27:00Z,288-1-1-009,0.15,
1702866480000,2023-12-18T02:28:00Z,288-1-1-009,0.14,
1702866540000,2023-12-18T02:29:00Z,288-1-1-009,0.14,
1702866600000,2023-12-18T02:30:00Z,288-1-1-009,0.14,
1702866660000,2023-12-18T02:31:00Z,288-1-1-009,0.14,
1702866720000,2023-12-18T02:32:00Z,288-1-1-009,0.14,
1702866780000,2023-12-18T02:33:00Z,288-1-1-009,0.14,
1702866840000,2023-12-18T02:34:00Z,288-1-1-009,0.14,
1702866900000,2023-12-18T02:35:00Z,288-1-1-009,0.14,
1702866960000,2023-12-18T02:36:00Z,288-1-1-009,0.16,
1702867020000,2023-12-18T02:37:00Z,288-1-1-009,0.16,
1702867080000,2023-12-18T02:38:00Z,288-1-1-009,0.16,
1702867140000,2023-12-18T02:39:00Z,288-1-1-009,0.16,
1702867200000,2023-12-18T02:40:00Z,288-1-1-009,0.15,
1702867260000,2023-12-18T02:41:00Z,288-1-1-009,0.16,
1702867320000,2023-12-18T02:42:00Z,288-1-1-009,0.16,
1702867380000,2023-12-18T02:43:00Z,288-1-1-009,0.19,
1702867440000,2023-12-18T02:44:00Z,288-1-1-009,0.47,
1702867500000,2023-12-18T02:45:00Z,288-1-1-009,0.57,
1702867560000,2023-12-18T02:46:00Z,288-1-1-009,0.8,
1702867620000,2023-12-18T02:47:00Z,288-1-1-009,0.83,
1702867680000,2023-12-18T02:48:00Z,288-1-1-009,0.74,
1702867740000,2023-12-18T02:49:00Z,288-1-1-009,0.72,
1702867800000,2023-12-18T02:50:00Z,288-1-1-009,0.73,
1702867860000,2023-12-18T02:51:00Z,288-1-1-009,0.89,
1702867920000,2023-12-18T02:52:00Z,288-1-1-009,1.13,
1702867980000,2023-12-18T02:53:00Z,288-1-1-009,1.04,
1702868040000,2023-12-18T02:54:00Z,288-1-1-009,1.06,
1702868100000,2023-12-18T02:55:00Z,288-1-1-009,0.92,
1702868160000,2023-12-18T02:56:00Z,288-1-1-009,0.77,
1702868220000,2023-12-18T02:57:00Z,288-1-1-009,0.63,
1702868280000,2023-12-18T02:58:00Z,288-1-1-009,0.55,
1702868340000,2023-12-18T02:59:00Z,288-1-1-009,0.49,
1702868400000,2023-12-18T03:00:00Z,288-1-1-009,0.46,
1702868460000,2023-12-18T03:01:00Z,288-1-1-009,0.43,
1702868520000,2023-12-18T03:02:00Z,288-1-1-009,0.41,
1702868580000,2023-12-18T03:03:00Z,288-1-1-009,0.39,
1702868640000,2023-12-18T03:04:00Z,288-1-1-009,0.38,
1702868700000,2023-12-18T03:05:00Z,288-1-1-009,0.37,
1702868760000,2023-12-18T03:06:00Z,288-1-1-009,0.37,
1702868820000,2023-12-18T03:07:00Z,288-1-1-009,0.36,
1702868880000,2023-12-18T03:08:00Z,288-1-1-009,0.34,
1702868940000,2023-12-18T03:09:00Z,288-1-1-009,0.33,
1702869000000,2023-12-18T03:10:00Z,288-1-1-009,0.32,
1702869060000,2023-12-18T03:11:00Z,288-1-1-009,0.32,
1702869120000,2023-12-18T03:12:00Z,288-1-1-009,0.32,
1702869180000,2023-12-18T03:13:00Z,288-1-1-009,0.32,
1702869240000,2023-12-18T03:14:00Z,288-1-1-009,0.32,
1702869300000,2023-12-18T03:15:00Z,288-1-1-009,0.32,
1702869360000,2023-12-18T03:16:00Z,288-1-1-009,0.32,
1702869420000,2023-12-18T03:17:00Z,288-1-1-009,0.32,
1702869480000,2023-12-18T03:18:00Z,288-1-1-009,0.37,
1702869540000,2023-12-18T03:19:00Z,288-1-1-009,0.55,
1702869600000,2023-12-18T03:20:00Z,288-1-1-009,0.5,
1702869660000,2023-12-18T03:21:00Z,288-1-1-009,0.49,
1702869720000,2023-12-18T03:22:00Z,288-1-1-009,0.45,
1702869780000,2023-12-18T03:23:00Z,288-1-1-009,0.42,
1702869840000,2023-12-18T03:24:00Z,288-1-1-009,0.41,
1702869900000,2023-12-18T03:25:00Z,288-1-1-009,0.39,
1702869960000,2023-12-18T03:26:00Z,288-1-1-009,0.37,
1702870020000,2023-12-18T03:27:00Z,288-1-1-009,0.37,
1702870080000,2023-12-18T03:28:00Z,288-1-1-009,0.43,
1702870140000,2023-12-18T03:29:00Z,288-1-1-009,0.48,
1702870200000,2023-12-18T03:30:00Z,288-1-1-009,0.46,
1702870260000,2023-12-18T03:31:00Z,288-1-1-009,0.45,
1702870320000,2023-12-18T03:32:00Z,288-1-1-009,0.44,
1702870380000,2023-12-18T03:33:00Z,288-1-1-009,0.47,
1702870440000,2023-12-18T03:34:00Z,288-1-1-009,0.43,
1702870500000,2023-12-18T03:35:00Z,288-1-1-009,0.42,
1702870560000,2023-12-18T03:36:00Z,288-1-1-009,0.41,
1702870620000,2023-12-18T03:37:00Z,288-1-1-009,0.39,
1702870680000,2023-12-18T03:38:00Z,288-1-1-009,0.4,
1702870740000,2023-12-18T03:39:00Z,288-1-1-009,0.39,
1702870800000,2023-12-18T03:40:00Z,288-1-1-009,0.38,
1702870860000,2023-12-18T03:41:00Z,288-1-1-009,0.38,
1702870920000,2023-12-18T03:42:00Z,288-1-1-009,0.38,
1702870980000,2023-12-18T03:43:00Z,288-1-1-009,0.4,
1702871040000,2023-12-18T03:44:00Z,288-1-1-009,0.44,
1702871100000,2023-12-18T03:45:00Z,288-1-1-009,0.43,
1702871160000,2023-12-18T03:46:00Z,288-1-1-009,0.42,
1702871220000,2023-12-18T03:47:00Z,288-1-1-009,0.43,
1702871280000,2023-12-18T03:48:00Z,288-1-1-009,0.47,
1702871340000,2023-12-18T03:49:00Z,288-1-1-009,0.43,
1702871400000,2023-12-18T03:50:00Z,288-1-1-009,0.41,
1702871460000,2023-12-18T03:51:00Z,288-1-1-009,0.38,
1702871520000,2023-12-18T03:52:00Z,288-1-1-009,0.37,
1702871580000,2023-12-18T03:53:00Z,288-1-1-009,0.38,
1702871640000,2023-12-18T03:54:00Z,288-1-1-009,0.37,
1702871700000,2023-12-18T03:55:00Z,288-1-1-009,0.35,
1702871760000,2023-12-18T03:56:00Z,288-1-1-009,0.33,
1702871820000,2023-12-18T03:57:00Z,288-1-1-009,0.33,
1702871880000,2023-12-18T03:58:00Z,288-1-1-009,0.37,
1702871940000,2023-12-18T03:59:00Z,288-1-1-009,0.41,
1702872000000,2023-12-18T04:00:00Z,288-1-1-009,0.38,
1702872060000,2023-12-18T04:01:00Z,288-1-1-009,0.37,
1702872120000,2023-12-18T04:02:00Z,288-1-1-009,0.36,
1702872180000,2023-12-18T04:03:00Z,288-1-1-009,0.35,
1702872240000,2023-12-18T04:04:00Z,288-1-1-009,0.35,
1702872300000,2023-12-18T04:05:00Z,288-1-1-009,0.37,
1702872360000,2023-12-18T04:06:00Z,288-1-1-009,0.4,
1702872420000,2023-12-18T04:07:00Z,288-1-1-009,0.48,
1702872480000,2023-12-18T04:08:00Z,288-1-1-009,0.46,
1702872540000,2023-12-18T04:09:00Z,288-1-1-009,0.44,
1702872600000,2023-12-18T04:10:00Z,288-1-1-009,0.42,
1702872660000,2023-12-18T04:11:00Z,288-1-1-009,0.39,
1702872720000,2023-12-18T04:12:00Z,288-1-1-009,0.38,
1702872780000,2023-12-18T04:13:00Z,288-1-1-009,0.38,
1702872840000,2023-12-18T04:14:00Z,288-1-1-009,0.41,
1702872900000,2023-12-18T04:15:00Z,288-1-1-009,0.38,
1702872960000,2023-12-18T04:16:00Z,288-1-1-009,0.37,
1702873020000,2023-12-18T04:17:00Z,288-1-1-009,0.37,
1702873080000,2023-12-18T04:18:00Z,288-1-1-009,0.37,
1702873140000,2023-12-18T04:19:00Z,288-1-1-009,0.37,
1702873200000,2023-12-18T04:20:00Z,288-1-1-009,0.37,
1702873260000,2023-12-18T04:21:00Z,288-1-1-009,0.36,
1702873320000,2023-12-18T04:22:00Z,288-1-1-009,0.37,
1702873380000,2023-12-18T04:23:00Z,288-1-1-009,0.48,
1702873440000,2023-12-18T04:24:00Z,288-1-1-009,0.48,
1702873500000,2023-12-18T04:25:00Z,288-1-1-009,0.46,
1702873560000,2023-12-18T04:26:00Z,288-1-1-009,0.45,
1702873620000,2023-12-18T04:27:00Z,288-1-1-009,0.43,
1702873680000,2023-12-18T04:28:00Z,288-1-1-009,0.38,
1702873740000,2023-12-18T04:29:00Z,288-1-1-009,0.38,
1702873800000,2023-12-18T04:30:00Z,288-1-1-009,0.38,
1702873860000,2023-12-18T04:31:00Z,288-1-1-009,0.37,
1702873920000,2023-12-18T04:32:00Z,288-1-1-009,0.37,
1702873980000,2023-12-18T04:33:00Z,288-1-1-009,0.37,
1702874040000,2023-12-18T04:34:00Z,288-1-1-009,0.37,
1702874100000,2023-12-18T04:35:00Z,288-1-1-009,0.37,
1702874160000,2023-12-18T04:36:00Z,288-1-1-009,0.37,
1702874220000,2023-12-18T04:37:00Z,288-1-1-009,0.37,
1702874280000,2023-12-18T04:38:00Z,288-1-1-009,,device_not_recording
1702874340000,2023-12-18T04:39:00Z,288-1-1-009,,device_not_recording
1702874400000,2023-12-18T04:40:00Z,288-1-1-009,,device_not_recording
1702874460000,2023-12-18T04:41:00Z,288-1-1-009,,device_not_recording
1702874520000,2023-12-18T04:42:00Z,288-1-1-009,,device_not_recording
1702874580000,2023-12-18T04:43:00Z,288-1-1-009,,device_not_recording
1702874640000,2023-12-18T04:44:00Z,288-1-1-009,,device_not_recording
1702874700000,2023-12-18T04:45:00Z,288-1-1-009,,device_not_recording
1702874760000,2023-12-18T04:46:00Z,288-1-1-009,,device_not_recording
1702874820000,2023-12-18T04:47:00Z,288-1-1-009,,device_not_recording
1702874880000,2023-12-18T04:48:00Z,288-1-1-009,,device_not_recording
1702874940000,2023-12-18T04:49:00Z,288-1-1-009,,device_not_recording
1702875000000,2023-12-18T04:50:00Z,288-1-1-009,,device_not_recording
1702875060000,2023-12-18T04:51:00Z,288-1-1-009,,device_not_recording
1702875120000,2023-12-18T04:52:00Z,288-1-1-009,,device_not_recording
1702875180000,2023-12-18T04:53:00Z,288-1-1-009,,device_not_recording
1702875240000,2023-12-18T04:54:00Z,288-1-1-009,,device_not_recording
1702875300000,2023-12-18T04:55:00Z,288-1-1-009,,device_not_recording
1702875360000,2023-12-18T04:56:00Z,288-1-1-009,,device_not_recording
1702875420000,2023-12-18T04:57:00Z,288-1-1-009,,device_not_recording
1702875480000,2023-12-18T04:58:00Z,288-1-1-009,,device_not_recording
1702875540000,2023-12-18T04:59:00Z,288-1-1-009,,device_not_recording
1702875600000,2023-12-18T05:00:00Z,288-1-1-009,,device_not_recording
1702875660000,2023-12-18T05:01:00Z,288-1-1-009,,device_not_recording
1702875720000,2023-12-18T05:02:00Z,288-1-1-009,,device_not_recording
1702875780000,2023-12-18T05:03:00Z,288-1-1-009,,device_not_recording
1702875840000,2023-12-18T05:04:00Z,288-1-1-009,,device_not_recording
1702875900000,2023-12-18T05:05:00Z,288-1-1-009,,device_not_recording
1702875960000,2023-12-18T05:06:00Z,288-1-1-009,,device_not_recording
1702876020000,2023-12-18T05:07:00Z,288-1-1-009,,device_not_recording
1702876080000,2023-12-18T05:08:00Z,288-1-1-009,,device_not_recording
1702876140000,2023-12-18T05:09:00Z,288-1-1-009,,device_not_recording
1702876200000,2023-12-18T05:10:00Z,288-1-1-009,,device_not_recording
1702876260000,2023-12-18T05:11:00Z,288-1-1-009,,device_not_recording
1702876320000,2023-12-18T05:12:00Z,288-1-1-009,,device_not_recording
1702876380000,2023-12-18T05:13:00Z,288-1-1-009,,device_not_recording
1702876440000,2023-12-18T05:14:00Z,288-1-1-009,,device_not_recording
1702876500000,2023-12-18T05:15:00Z,288-1-1-009,,device_not_recording
1702876560000,2023-12-18T05:16:00Z,288-1-1-009,,device_not_recording
1702876620000,2023-12-18T05:17:00Z,288-1-1-009,,device_not_recording
1702876680000,2023-12-18T05:18:00Z,288-1-1-009,,device_not_recording
1702876740000,2023-12-18T05:19:00Z,288-1-1-009,,device_not_recording
1702876800000,2023-12-18T05:20:00Z,288-1-1-009,,device_not_recording
1702876860000,2023-12-18T05:21:00Z,288-1-1-009,,device_not_recording
1702876920000,2023-12-18T05:22:00Z,288-1-1-009,,device_not_recording
1702876980000,2023-12-18T05:23:00Z,288-1-1-009,,device_not_recording
1702877040000,2023-12-18T05:24:00Z,288-1-1-009,,device_not_recording
1702877100000,2023-12-18T05:25:00Z,288-1-1-009,,device_not_recording
1702877160000,2023-12-18T05:26:00Z,288-1-1-009,,device_not_recording
1702877220000,2023-12-18T05:27:00Z,288-1-1-009,,device_not_recording
1702877280000,2023-12-18T05:28:00Z,288-1-1-009,,device_not_recording
1702877340000,2023-12-18T05:29:00Z,288-1-1-009,,device_not_recording
1702877400000,2023-12-18T05:30:00Z,288-1-1-009,,device_not_recording
1702877460000,2023-12-18T05:31:00Z,288-1-1-009,,device_not_recording
1702877520000,2023-12-18T05:32:00Z,288-1-1-009,,device_not_recording
1702877580000,2023-12-18T05:33:00Z,288-1-1-009,,device_not_recording
1702877640000,2023-12-18T05:34:00Z,288-1-1-009,,device_not_recording
1702877700000,2023-12-18T05:35:00Z,288-1-1-009,,device_not_recording
1702877760000,2023-12-18T05:36:00Z,288-1-1-009,,device_not_recording
1702877820000,2023-12-18T05:37:00Z,288-1-1-009,,device_not_recording
1702877880000,2023-12-18T05:38:00Z,288-1-1-009,,device_not_recording
1702877940000,2023-12-18T05:39:00Z,288-1-1-009,,device_not_recording
1702878000000,2023-12-18T05:40:00Z,288-1-1-009,,device_not_recording
1702878060000,2023-12-18T05:41:00Z,288-1-1-009,,device_not_recording
1702878120000,2023-12-18T05:42:00Z,288-1-1-009,,device_not_recording
1702878180000,2023-12-18T05:43:00Z,288-1-1-009,,device_not_recording
1702878240000,2023-12-18T05:44:00Z,288-1-1-009,,device_not_recording
1702878300000,2023-12-18T05:45:00Z,288-1-1-009,,device_not_recording
1702878360000,2023-12-18T05:46:00Z,288-1-1-009,,device_not_recording
1702878420000,2023-12-18T05:47:00Z,288-1-1-009,,device_not_recording
1702878480000,2023-12-18T05:48:00Z,288-1-1-009,,device_not_recording
1702878540000,2023-12-18T05:49:00Z,288-1-1-009,,device_not_recording
1702878600000,2023-12-18T05:50:00Z,288-1-1-009,,device_not_recording
1702878660000,2023-12-18T05:51:00Z,288-1-1-009,,device_not_recording
1702878720000,2023-12-18T05:52:00Z,288-1-1-009,,device_not_recording
1702878780000,2023-12-18T05:53:00Z,288-1-1-009,,device_not_recording
1702878840000,2023-12-18T05:54:00Z,288-1-1-009,,device_not_recording
1702878900000,2023-12-18T05:55:00Z,288-1-1-009,,device_not_recording
1702878960000,2023-12-18T05:56:00Z,288-1-1-009,,device_not_recording
1702879020000,2023-12-18T05:57:00Z,288-1-1-009,,device_not_recording
1702879080000,2023-12-18T05:58:00Z,288-1-1-009,,device_not_recording
1702879140000,2023-12-18T05:59:00Z,288-1-1-009,,device_not_recording
1702879200000,2023-12-18T06:00:00Z,288-1-1-009,,device_not_recording
1702879260000,2023-12-18T06:01:00Z,288-1-1-009,,device_not_recording
1702879320000,2023-12-18T06:02:00Z,288-1-1-009,,device_not_recording
1702879380000,2023-12-18T06:03:00Z,288-1-1-009,,device_not_recording
1702879440000,2023-12-18T06:04:00Z,288-1-1-009,,device_not_recording
1702879500000,2023-12-18T06:05:00Z,288-1-1-009,,device_not_recording
1702879560000,2023-12-18T06:06:00Z,288-1-1-009,,device_not_recording
1702879620000,2023-12-18T06:07:00Z,288-1-1-009,,device_not_recording
1702879680000,2023-12-18T06:08:00Z,288-1-1-009,,device_not_recording
1702879740000,2023-12-18T06:09:00Z,288-1-1-009,,device_not_recording
1702879800000,2023-12-18T06:10:00Z,288-1-1-009,,device_not_recording
1702879860000,2023-12-18T06:11:00Z,288-1-1-009,,device_not_recording
1702879920000,2023-12-18T06:12:00Z,288-1-1-009,,device_not_recording
1702879980000,2023-12-18T06:13:00Z,288-1-1-009,,device_not_recording
1702880040000,2023-12-18T06:14:00Z,288-1-1-009,,device_not_recording
1702880100000,2023-12-18T06:15:00Z,288-1-1-009,,device_not_recording
1702880160000,2023-12-18T06:16:00Z,288-1-1-009,,device_not_recording
1702880220000,2023-12-18T06:17:00Z,288-1-1-009,,device_not_recording
1702880280000,2023-12-18T06:18:00Z,288-1-1-009,,device_not_recording
1702880340000,2023-12-18T06:19:00Z,288-1-1-009,,device_not_recording
1702880400000,2023-12-18T06:20:00Z,288-1-1-009,,device_not_recording
1702880460000,2023-12-18T06:21:00Z,288-1-1-009,,device_not_recording
1702880520000,2023-12-18T06:22:00Z,288-1-1-009,,device_not_recording
1702880580000,2023-12-18T06:23:00Z,288-1-1-009,,device_not_recording
1702880640000,2023-12-18T06:24:00Z,288-1-1-009,,device_not_recording
1702880700000,2023-12-18T06:25:00Z,288-1-1-009,,device_not_recording
1702880760000,2023-12-18T06:26:00Z,288-1-1-009,,device_not_recording
1702880820000,2023-12-18T06:27:00Z,288-1-1-009,,device_not_recording
1702880880000,2023-12-18T06:28:00Z,288-1-1-009,,device_not_recording
1702880940000,2023-12-18T06:29:00Z,288-1-1-009,,device_not_recording
1702881000000,2023-12-18T06:30:00Z,288-1-1-009,,device_not_recording
1702881060000,2023-12-18T06:31:00Z,288-1-1-009,,device_not_recording
1702881120000,2023-12-18T06:32:00Z,288-1-1-009,,device_not_recording
1702881180000,2023-12-18T06:33:00Z,288-1-1-009,,device_not_recording
1702881240000,2023-12-18T06:34:00Z,288-1-1-009,,device_not_recording
1702881300000,2023-12-18T06:35:00Z,288-1-1-009,,device_not_recording
1702881360000,2023-12-18T06:36:00Z,288-1-1-009,,device_not_recording
1702881420000,2023-12-18T06:37:00Z,288-1-1-009,,device_not_recording
