timestamp_unix,timestamp_iso,participant_full_id,accelerometers_std_g,missing_value_reason
1715651460000,2024-05-14T01:51:00Z,288-1-1-0,0.009,
1715651520000,2024-05-14T01:52:00Z,288-1-1-0,0.007,
1715651580000,2024-05-14T01:53:00Z,288-1-1-0,0.008,
1715651640000,2024-05-14T01:54:00Z,288-1-1-0,0.01,
1715651700000,2024-05-14T01:55:00Z,288-1-1-0,0.009,
1715651760000,2024-05-14T01:56:00Z,288-1-1-0,0.012,
1715651820000,2024-05-14T01:57:00Z,288-1-1-0,0.026,
1715651880000,2024-05-14T01:58:00Z,288-1-1-0,0.008,
1715651940000,2024-05-14T01:59:00Z,288-1-1-0,0.006,
1715652000000,2024-05-14T02:00:00Z,288-1-1-0,0.009,
1715652060000,2024-05-14T02:01:00Z,288-1-1-0,0.019,
1715652120000,2024-05-14T02:02:00Z,288-1-1-0,0.015,
1715652180000,2024-05-14T02:03:00Z,288-1-1-0,0.061,
1715652240000,2024-05-14T02:04:00Z,288-1-1-0,0.135,
1715652300000,2024-05-14T02:05:00Z,288-1-1-0,0.018,
1715652360000,2024-05-14T02:06:00Z,288-1-1-0,0.049,
1715652420000,2024-05-14T02:07:00Z,288-1-1-0,0.052,
1715652480000,2024-05-14T02:08:00Z,288-1-1-0,0.036,
1715652540000,2024-05-14T02:09:00Z,288-1-1-0,0.006,
1715652600000,2024-05-14T02:10:00Z,288-1-1-0,0.09,
1715652660000,2024-05-14T02:11:00Z,288-1-1-0,0.028,
1715652720000,2024-05-14T02:12:00Z,288-1-1-0,0.033,
1715652780000,2024-05-14T02:13:00Z,288-1-1-0,0.028,
1715652840000,2024-05-14T02:14:00Z,288-1-1-0,0.04,
1715652900000,2024-05-14T02:15:00Z,288-1-1-0,0.036,
1715652960000,2024-05-14T02:16:00Z,288-1-1-0,0.134,
1715653020000,2024-05-14T02:17:00Z,288-1-1-0,0.066,
1715653080000,2024-05-14T02:18:00Z,288-1-1-0,0.109,
1715653140000,2024-05-14T02:19:00Z,288-1-1-0,0.122,
1715653200000,2024-05-14T02:20:00Z,288-1-1-0,0.151,
1715653260000,2024-05-14T02:21:00Z,288-1-1-0,,device_not_worn_correctly
1715653320000,2024-05-14T02:22:00Z,288-1-1-0,,device_not_worn_correctly
1715653380000,2024-05-14T02:23:00Z,288-1-1-0,,device_not_worn_correctly
1715653440000,2024-05-14T02:24:00Z,288-1-1-0,,device_not_worn_correctly
1715653500000,2024-05-14T02:25:00Z,288-1-1-0,,device_not_worn_correctly
1715653560000,2024-05-14T02:26:00Z,288-1-1-0,,device_not_worn_correctly
1715653620000,2024-05-14T02:27:00Z,288-1-1-0,,device_not_worn_correctly
1715653680000,2024-05-14T02:28:00Z,288-1-1-0,,device_not_worn_correctly
1715653740000,2024-05-14T02:29:00Z,288-1-1-0,,device_not_worn_correctly
1715653800000,2024-05-14T02:30:00Z,288-1-1-0,,device_not_worn_correctly
1715653860000,2024-05-14T02:31:00Z,288-1-1-0,,device_not_worn_correctly
1715653920000,2024-05-14T02:32:00Z,288-1-1-0,,device_not_worn_correctly
1715653980000,2024-05-14T02:33:00Z,288-1-1-0,,device_not_worn_correctly
1715654040000,2024-05-14T02:34:00Z,288-1-1-0,,device_not_worn_correctly
1715654100000,2024-05-14T02:35:00Z,288-1-1-0,,device_not_worn_correctly
1715654160000,2024-05-14T02:36:00Z,288-1-1-0,,device_not_worn_correctly
1715654220000,2024-05-14T02:37:00Z,288-1-1-0,,device_not_worn_correctly
1715654280000,2024-05-14T02:38:00Z,288-1-1-0,,device_not_worn_correctly
1715654340000,2024-05-14T02:39:00Z,288-1-1-0,,device_not_worn_correctly
1715654400000,2024-05-14T02:40:00Z,288-1-1-0,,device_not_worn_correctly
1715654460000,2024-05-14T02:41:00Z,288-1-1-0,,device_not_worn_correctly
1715654520000,2024-05-14T02:42:00Z,288-1-1-0,,device_not_worn_correctly
1715654580000,2024-05-14T02:43:00Z,288-1-1-0,,device_not_worn_correctly
1715654640000,2024-05-14T02:44:00Z,288-1-1-0,,device_not_worn_correctly
1715654700000,2024-05-14T02:45:00Z,288-1-1-0,,device_not_worn_correctly
1715654760000,2024-05-14T02:46:00Z,288-1-1-0,,device_not_worn_correctly
1715654820000,2024-05-14T02:47:00Z,288-1-1-0,,device_not_worn_correctly
1715654880000,2024-05-14T02:48:00Z,288-1-1-0,,device_not_worn_correctly
1715654940000,2024-05-14T02:49:00Z,288-1-1-0,,device_not_worn_correctly
1715655000000,2024-05-14T02:50:00Z,288-1-1-0,,device_not_worn_correctly
1715655060000,2024-05-14T02:51:00Z,288-1-1-0,,device_not_recording
1715655120000,2024-05-14T02:52:00Z,288-1-1-0,,device_not_recording
1715655180000,2024-05-14T02:53:00Z,288-1-1-0,,device_not_recording
1715655240000,2024-05-14T02:54:00Z,288-1-1-0,,device_not_recording
1715655300000,2024-05-14T02:55:00Z,288-1-1-0,,device_not_recording
1715655360000,2024-05-14T02:56:00Z,288-1-1-0,,device_not_recording
1715655420000,2024-05-14T02:57:00Z,288-1-1-0,,device_not_recording
1715655480000,2024-05-14T02:58:00Z,288-1-1-0,,device_not_recording
1715655540000,2024-05-14T02:59:00Z,288-1-1-0,,device_not_recording
1715655600000,2024-05-14T03:00:00Z,288-1-1-0,,device_not_recording
1715655660000,2024-05-14T03:01:00Z,288-1-1-0,,device_not_recording
1715655720000,2024-05-14T03:02:00Z,288-1-1-0,,device_not_recording
1715655780000,2024-05-14T03:03:00Z,288-1-1-0,,device_not_recording
1715655840000,2024-05-14T03:04:00Z,288-1-1-0,,device_not_recording
1715655900000,2024-05-14T03:05:00Z,288-1-1-0,,device_not_recording
1715655960000,2024-05-14T03:06:00Z,288-1-1-0,,device_not_recording
1715656020000,2024-05-14T03:07:00Z,288-1-1-0,,device_not_recording
1715656080000,2024-05-14T03:08:00Z,288-1-1-0,,device_not_recording
1715656140000,2024-05-14T03:09:00Z,288-1-1-0,,device_not_recording
1715656200000,2024-05-14T03:10:00Z,288-1-1-0,,device_not_recording
1715656260000,2024-05-14T03:11:00Z,288-1-1-0,,device_not_recording
1715656320000,2024-05-14T03:12:00Z,288-1-1-0,,device_not_recording
1715656380000,2024-05-14T03:13:00Z,288-1-1-0,,device_not_recording
1715656440000,2024-05-14T03:14:00Z,288-1-1-0,,device_not_recording
1715656500000,2024-05-14T03:15:00Z,288-1-1-0,,device_not_recording
1715656560000,2024-05-14T03:16:00Z,288-1-1-0,,device_not_recording
1715656620000,2024-05-14T03:17:00Z,288-1-1-0,,device_not_recording
1715656680000,2024-05-14T03:18:00Z,288-1-1-0,,device_not_recording
1715656740000,2024-05-14T03:19:00Z,288-1-1-0,,device_not_recording
1715656800000,2024-05-14T03:20:00Z,288-1-1-0,,device_not_recording
1715656860000,2024-05-14T03:21:00Z,288-1-1-0,,device_not_recording
1715656920000,2024-05-14T03:22:00Z,288-1-1-0,,device_not_recording
1715656980000,2024-05-14T03:23:00Z,288-1-1-0,,device_not_recording
1715657040000,2024-05-14T03:24:00Z,288-1-1-0,,device_not_recording
1715657100000,2024-05-14T03:25:00Z,288-1-1-0,,device_not_recording
1715657160000,2024-05-14T03:26:00Z,288-1-1-0,,device_not_recording
1715657220000,2024-05-14T03:27:00Z,288-1-1-0,,device_not_recording
1715657280000,2024-05-14T03:28:00Z,288-1-1-0,,device_not_recording
1715657340000,2024-05-14T03:29:00Z,288-1-1-0,,device_not_recording
1715657400000,2024-05-14T03:30:00Z,288-1-1-0,,device_not_recording
1715657460000,2024-05-14T03:31:00Z,288-1-1-0,,device_not_recording
1715657520000,2024-05-14T03:32:00Z,288-1-1-0,,device_not_recording
1715657580000,2024-05-14T03:33:00Z,288-1-1-0,,device_not_recording
1715657640000,2024-05-14T03:34:00Z,288-1-1-0,,device_not_recording
1715657700000,2024-05-14T03:35:00Z,288-1-1-0,,device_not_recording
1715657760000,2024-05-14T03:36:00Z,288-1-1-0,,device_not_recording
1715657820000,2024-05-14T03:37:00Z,288-1-1-0,,device_not_recording
1715657880000,2024-05-14T03:38:00Z,288-1-1-0,,device_not_recording
1715657940000,2024-05-14T03:39:00Z,288-1-1-0,,device_not_recording
1715658000000,2024-05-14T03:40:00Z,288-1-1-0,,device_not_recording
1715658060000,2024-05-14T03:41:00Z,288-1-1-0,,device_not_recording
1715658120000,2024-05-14T03:42:00Z,288-1-1-0,,device_not_recording
1715658180000,2024-05-14T03:43:00Z,288-1-1-0,,device_not_recording
1715658240000,2024-05-14T03:44:00Z,288-1-1-0,,device_not_recording
1715658300000,2024-05-14T03:45:00Z,288-1-1-0,,device_not_recording
1715658360000,2024-05-14T03:46:00Z,288-1-1-0,,device_not_recording
1715658420000,2024-05-14T03:47:00Z,288-1-1-0,,device_not_recording
1715658480000,2024-05-14T03:48:00Z,288-1-1-0,,device_not_recording
1715658540000,2024-05-14T03:49:00Z,288-1-1-0,,device_not_recording
1715658600000,2024-05-14T03:50:00Z,288-1-1-0,,device_not_recording
1715658660000,2024-05-14T03:51:00Z,288-1-1-0,,device_not_recording
1715658720000,2024-05-14T03:52:00Z,288-1-1-0,,device_not_recording
1715658780000,2024-05-14T03:53:00Z,288-1-1-0,,device_not_recording
1715658840000,2024-05-14T03:54:00Z,288-1-1-0,,device_not_recording
1715658900000,2024-05-14T03:55:00Z,288-1-1-0,,device_not_recording
1715658960000,2024-05-14T03:56:00Z,288-1-1-0,,device_not_recording
1715659020000,2024-05-14T03:57:00Z,288-1-1-0,0.736,
1715659080000,2024-05-14T03:58:00Z,288-1-1-0,0.135,
1715659140000,2024-05-14T03:59:00Z,288-1-1-0,0.049,
1715659200000,2024-05-14T04:00:00Z,288-1-1-0,0.082,
1715659260000,2024-05-14T04:01:00Z,288-1-1-0,0.117,
1715659320000,2024-05-14T04:02:00Z,288-1-1-0,0.09,
1715659380000,2024-05-14T04:03:00Z,288-1-1-0,0.051,
1715659440000,2024-05-14T04:04:00Z,288-1-1-0,0.009,
1715659500000,2024-05-14T04:05:00Z,288-1-1-0,0.028,
1715659560000,2024-05-14T04:06:00Z,288-1-1-0,0.03,
1715659620000,2024-05-14T04:07:00Z,288-1-1-0,0.035,
1715659680000,2024-05-14T04:08:00Z,288-1-1-0,0.015,
1715659740000,2024-05-14T04:09:00Z,288-1-1-0,0.035,
1715659800000,2024-05-14T04:10:00Z,288-1-1-0,0.054,
1715659860000,2024-05-14T04:11:00Z,288-1-1-0,0.016,
1715659920000,2024-05-14T04:12:00Z,288-1-1-0,0.025,
1715659980000,2024-05-14T04:13:00Z,288-1-1-0,0.038,
1715660040000,2024-05-14T04:14:00Z,288-1-1-0,0.045,
1715660100000,2024-05-14T04:15:00Z,288-1-1-0,0.054,
1715660160000,2024-05-14T04:16:00Z,288-1-1-0,0.01,
1715660220000,2024-05-14T04:17:00Z,288-1-1-0,0.01,
1715660280000,2024-05-14T04:18:00Z,288-1-1-0,0.009,
1715660340000,2024-05-14T04:19:00Z,288-1-1-0,0.036,
1715660400000,2024-05-14T04:20:00Z,288-1-1-0,0.065,
1715660460000,2024-05-14T04:21:00Z,288-1-1-0,0.029,
1715660520000,2024-05-14T04:22:00Z,288-1-1-0,0.13,
1715660580000,2024-05-14T04:23:00Z,288-1-1-0,0.036,
1715660640000,2024-05-14T04:24:00Z,288-1-1-0,0.025,
1715660700000,2024-05-14T04:25:00Z,288-1-1-0,0.008,
1715660760000,2024-05-14T04:26:00Z,288-1-1-0,0.018,
1715660820000,2024-05-14T04:27:00Z,288-1-1-0,0.033,
1715660880000,2024-05-14T04:28:00Z,288-1-1-0,0.012,
1715660940000,2024-05-14T04:29:00Z,288-1-1-0,0.005,
1715661000000,2024-05-14T04:30:00Z,288-1-1-0,0.005,
1715661060000,2024-05-14T04:31:00Z,288-1-1-0,0.017,
1715661120000,2024-05-14T04:32:00Z,288-1-1-0,0.003,
1715661180000,2024-05-14T04:33:00Z,288-1-1-0,0.001,
1715661240000,2024-05-14T04:34:00Z,288-1-1-0,0.001,
1715661300000,2024-05-14T04:35:00Z,288-1-1-0,0.001,
1715661360000,2024-05-14T04:36:00Z,288-1-1-0,0.001,
1715661420000,2024-05-14T04:37:00Z,288-1-1-0,0.001,
1715661480000,2024-05-14T04:38:00Z,288-1-1-0,0.001,
1715661540000,2024-05-14T04:39:00Z,288-1-1-0,0.001,
1715661600000,2024-05-14T04:40:00Z,288-1-1-0,0.001,
1715661660000,2024-05-14T04:41:00Z,288-1-1-0,0.001,
1715661720000,2024-05-14T04:42:00Z,288-1-1-0,0.001,
1715661780000,2024-05-14T04:43:00Z,288-1-1-0,0.001,
1715661840000,2024-05-14T04:44:00Z,288-1-1-0,0.001,
1715661900000,2024-05-14T04:45:00Z,288-1-1-0,0.001,
1715661960000,2024-05-14T04:46:00Z,288-1-1-0,0.001,
1715662020000,2024-05-14T04:47:00Z,288-1-1-0,0.001,
1715662080000,2024-05-14T04:48:00Z,288-1-1-0,0.001,
1715662140000,2024-05-14T04:49:00Z,288-1-1-0,0.001,
1715662200000,2024-05-14T04:50:00Z,288-1-1-0,0.001,
1715662260000,2024-05-14T04:51:00Z,288-1-1-0,0.001,
1715662320000,2024-05-14T04:52:00Z,288-1-1-0,0.001,
1715662380000,2024-05-14T04:53:00Z,288-1-1-0,0.001,
1715662440000,2024-05-14T04:54:00Z,288-1-1-0,0.001,
1715662500000,2024-05-14T04:55:00Z,288-1-1-0,0.001,
1715662560000,2024-05-14T04:56:00Z,288-1-1-0,0.001,
1715662620000,2024-05-14T04:57:00Z,288-1-1-0,0.001,
1715662680000,2024-05-14T04:58:00Z,288-1-1-0,0.001,
1715662740000,2024-05-14T04:59:00Z,288-1-1-0,0.001,
1715662800000,2024-05-14T05:00:00Z,288-1-1-0,0.001,
1715662860000,2024-05-14T05:01:00Z,288-1-1-0,0.004,
1715662920000,2024-05-14T05:02:00Z,288-1-1-0,0.003,
1715662980000,2024-05-14T05:03:00Z,288-1-1-0,0.001,
1715663040000,2024-05-14T05:04:00Z,288-1-1-0,0.001,
1715663100000,2024-05-14T05:05:00Z,288-1-1-0,0.001,
1715663160000,2024-05-14T05:06:00Z,288-1-1-0,0.001,
1715663220000,2024-05-14T05:07:00Z,288-1-1-0,0.001,
1715663280000,2024-05-14T05:08:00Z,288-1-1-0,0.001,
1715663340000,2024-05-14T05:09:00Z,288-1-1-0,0.001,
1715663400000,2024-05-14T05:10:00Z,288-1-1-0,0.001,
1715663460000,2024-05-14T05:11:00Z,288-1-1-0,0.001,
1715663520000,2024-05-14T05:12:00Z,288-1-1-0,0.001,
1715663580000,2024-05-14T05:13:00Z,288-1-1-0,0.001,
1715663640000,2024-05-14T05:14:00Z,288-1-1-0,0.001,
1715663700000,2024-05-14T05:15:00Z,288-1-1-0,0.001,
1715663760000,2024-05-14T05:16:00Z,288-1-1-0,0.001,
1715663820000,2024-05-14T05:17:00Z,288-1-1-0,0.001,
1715663880000,2024-05-14T05:18:00Z,288-1-1-0,0.001,
1715663940000,2024-05-14T05:19:00Z,288-1-1-0,0.001,
1715664000000,2024-05-14T05:20:00Z,288-1-1-0,0.001,
1715664060000,2024-05-14T05:21:00Z,288-1-1-0,0.001,
1715664120000,2024-05-14T05:22:00Z,288-1-1-0,0.001,
1715664180000,2024-05-14T05:23:00Z,288-1-1-0,0.001,
1715664240000,2024-05-14T05:24:00Z,288-1-1-0,0.001,
1715664300000,2024-05-14T05:25:00Z,288-1-1-0,0.001,
1715664360000,2024-05-14T05:26:00Z,288-1-1-0,0.001,
1715664420000,2024-05-14T05:27:00Z,288-1-1-0,0.001,
1715664480000,2024-05-14T05:28:00Z,288-1-1-0,0.001,
1715664540000,2024-05-14T05:29:00Z,288-1-1-0,0.001,
1715664600000,2024-05-14T05:30:00Z,288-1-1-0,0.001,
1715664660000,2024-05-14T05:31:00Z,288-1-1-0,0.001,
1715664720000,2024-05-14T05:32:00Z,288-1-1-0,0.001,
1715664780000,2024-05-14T05:33:00Z,288-1-1-0,0.026,
1715664840000,2024-05-14T05:34:00Z,288-1-1-0,0.011,
1715664900000,2024-05-14T05:35:00Z,288-1-1-0,0.002,
1715664960000,2024-05-14T05:36:00Z,288-1-1-0,0.001,
1715665020000,2024-05-14T05:37:00Z,288-1-1-0,0.001,
1715665080000,2024-05-14T05:38:00Z,288-1-1-0,0.001,
1715665140000,2024-05-14T05:39:00Z,288-1-1-0,0.001,
1715665200000,2024-05-14T05:40:00Z,288-1-1-0,0.001,
1715665260000,2024-05-14T05:41:00Z,288-1-1-0,0.01,
1715665320000,2024-05-14T05:42:00Z,288-1-1-0,0.001,
1715665380000,2024-05-14T05:43:00Z,288-1-1-0,0.001,
1715665440000,2024-05-14T05:44:00Z,288-1-1-0,0.009,
1715665500000,2024-05-14T05:45:00Z,288-1-1-0,0.001,
1715665560000,2024-05-14T05:46:00Z,288-1-1-0,0.001,
1715665620000,2024-05-14T05:47:00Z,288-1-1-0,0.001,
1715665680000,2024-05-14T05:48:00Z,288-1-1-0,0.001,
1715665740000,2024-05-14T05:49:00Z,288-1-1-0,0.001,
1715665800000,2024-05-14T05:50:00Z,288-1-1-0,0.001,
1715665860000,2024-05-14T05:51:00Z,288-1-1-0,0.001,
1715665920000,2024-05-14T05:52:00Z,288-1-1-0,0.003,
1715665980000,2024-05-14T05:53:00Z,288-1-1-0,0.001,
1715666040000,2024-05-14T05:54:00Z,288-1-1-0,0.001,
1715666100000,2024-05-14T05:55:00Z,288-1-1-0,0.001,
1715666160000,2024-05-14T05:56:00Z,288-1-1-0,0.001,
1715666220000,2024-05-14T05:57:00Z,288-1-1-0,0.001,
1715666280000,2024-05-14T05:58:00Z,288-1-1-0,0.001,
1715666340000,2024-05-14T05:59:00Z,288-1-1-0,0.001,
1715666400000,2024-05-14T06:00:00Z,288-1-1-0,0.001,
1715666460000,2024-05-14T06:01:00Z,288-1-1-0,0.001,
1715666520000,2024-05-14T06:02:00Z,288-1-1-0,0.001,
1715666580000,2024-05-14T06:03:00Z,288-1-1-0,0.001,
1715666640000,2024-05-14T06:04:00Z,288-1-1-0,0.001,
1715666700000,2024-05-14T06:05:00Z,288-1-1-0,0.01,
1715666760000,2024-05-14T06:06:00Z,288-1-1-0,0.001,
1715666820000,2024-05-14T06:07:00Z,288-1-1-0,0.014,
1715666880000,2024-05-14T06:08:00Z,288-1-1-0,0.001,
1715666940000,2024-05-14T06:09:00Z,288-1-1-0,0.001,
1715667000000,2024-05-14T06:10:00Z,288-1-1-0,0.001,
1715667060000,2024-05-14T06:11:00Z,288-1-1-0,0.001,
1715667120000,2024-05-14T06:12:00Z,288-1-1-0,0.001,
1715667180000,2024-05-14T06:13:00Z,288-1-1-0,0.008,
1715667240000,2024-05-14T06:14:00Z,288-1-1-0,0.005,
1715667300000,2024-05-14T06:15:00Z,288-1-1-0,0.007,
1715667360000,2024-05-14T06:16:00Z,288-1-1-0,0.006,
1715667420000,2024-05-14T06:17:00Z,288-1-1-0,0.006,
1715667480000,2024-05-14T06:18:00Z,288-1-1-0,0.001,
1715667540000,2024-05-14T06:19:00Z,288-1-1-0,0.001,
1715667600000,2024-05-14T06:20:00Z,288-1-1-0,0.001,
1715667660000,2024-05-14T06:21:00Z,288-1-1-0,0.001,
1715667720000,2024-05-14T06:22:00Z,288-1-1-0,0.001,
1715667780000,2024-05-14T06:23:00Z,288-1-1-0,0.001,
1715667840000,2024-05-14T06:24:00Z,288-1-1-0,0.001,
1715667900000,2024-05-14T06:25:00Z,288-1-1-0,0.001,
1715667960000,2024-05-14T06:26:00Z,288-1-1-0,0.001,
1715668020000,2024-05-14T06:27:00Z,288-1-1-0,0.001,
1715668080000,2024-05-14T06:28:00Z,288-1-1-0,0.002,
1715668140000,2024-05-14T06:29:00Z,288-1-1-0,0.001,
1715668200000,2024-05-14T06:30:00Z,288-1-1-0,0.001,
1715668260000,2024-05-14T06:31:00Z,288-1-1-0,0.001,
1715668320000,2024-05-14T06:32:00Z,288-1-1-0,0.001,
1715668380000,2024-05-14T06:33:00Z,288-1-1-0,0.001,
1715668440000,2024-05-14T06:34:00Z,288-1-1-0,0.001,
1715668500000,2024-05-14T06:35:00Z,288-1-1-0,0.001,
1715668560000,2024-05-14T06:36:00Z,288-1-1-0,0.001,
