timestamp_unix,timestamp_iso,participant_full_id,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,missing_value_reason
1715212800000,2024-05-09T00:00:00Z,288-1-1-0,0,0,0,0,
1715212860000,2024-05-09T00:01:00Z,288-1-1-0,0,11,0,11,
1715212920000,2024-05-09T00:02:00Z,288-1-1-0,0,0,0,0,
1715212980000,2024-05-09T00:03:00Z,288-1-1-0,1008,1680,1634,2551,
1715213040000,2024-05-09T00:04:00Z,288-1-1-0,0,0,0,0,
1715213100000,2024-05-09T00:05:00Z,288-1-1-0,22,0,0,22,
1715213160000,2024-05-09T00:06:00Z,288-1-1-0,155,231,182,332,
1715213220000,2024-05-09T00:07:00Z,288-1-1-0,0,122,48,131,
1715213280000,2024-05-09T00:08:00Z,288-1-1-0,673,925,623,1302,
1715213340000,2024-05-09T00:09:00Z,288-1-1-0,0,23,0,23,
1715213400000,2024-05-09T00:10:00Z,288-1-1-0,0,0,0,0,
1715213460000,2024-05-09T00:11:00Z,288-1-1-0,453,1097,1200,1687,
1715213520000,2024-05-09T00:12:00Z,288-1-1-0,39,310,131,338,
1715213580000,2024-05-09T00:13:00Z,288-1-1-0,0,273,109,293,
1715213640000,2024-05-09T00:14:00Z,288-1-1-0,0,163,0,163,
1715213700000,2024-05-09T00:15:00Z,288-1-1-0,537,1829,817,2073,
1715213760000,2024-05-09T00:16:00Z,288-1-1-0,180,906,132,933,
1715213820000,2024-05-09T00:17:00Z,288-1-1-0,0,83,0,83,
1715213880000,2024-05-09T00:18:00Z,288-1-1-0,0,211,0,211,
1715213940000,2024-05-09T00:19:00Z,288-1-1-0,302,819,557,1035,
1715214000000,2024-05-09T00:20:00Z,288-1-1-0,51,299,171,348,
1715214060000,2024-05-09T00:21:00Z,288-1-1-0,8,194,0,194,
1715214120000,2024-05-09T00:22:00Z,288-1-1-0,11,146,2,146,
1715214180000,2024-05-09T00:23:00Z,288-1-1-0,0,92,0,92,
1715214240000,2024-05-09T00:24:00Z,288-1-1-0,103,72,74,145,
1715214300000,2024-05-09T00:25:00Z,288-1-1-0,357,2175,1246,2531,
1715214360000,2024-05-09T00:26:00Z,288-1-1-0,506,2531,1890,3199,
1715214420000,2024-05-09T00:27:00Z,288-1-1-0,592,1039,835,1458,
1715214480000,2024-05-09T00:28:00Z,288-1-1-0,44,600,152,620,
1715214540000,2024-05-09T00:29:00Z,288-1-1-0,0,184,10,184,
1715214600000,2024-05-09T00:30:00Z,288-1-1-0,385,1101,423,1240,
1715214660000,2024-05-09T00:31:00Z,288-1-1-0,1865,2210,3102,4240,
1715214720000,2024-05-09T00:32:00Z,288-1-1-0,1211,912,1263,1973,
1715214780000,2024-05-09T00:33:00Z,288-1-1-0,100,266,412,500,
1715214840000,2024-05-09T00:34:00Z,288-1-1-0,395,778,535,1023,
1715214900000,2024-05-09T00:35:00Z,288-1-1-0,641,736,345,1035,
1715214960000,2024-05-09T00:36:00Z,288-1-1-0,334,127,464,585,
1715215020000,2024-05-09T00:37:00Z,288-1-1-0,434,1570,848,1836,
1715215080000,2024-05-09T00:38:00Z,288-1-1-0,663,1702,635,1933,
1715215140000,2024-05-09T00:39:00Z,288-1-1-0,1957,1886,1759,3237,
1715215200000,2024-05-09T00:40:00Z,288-1-1-0,51,158,326,365,
1715215260000,2024-05-09T00:41:00Z,288-1-1-0,1015,1289,979,1910,
1715215320000,2024-05-09T00:42:00Z,288-1-1-0,2638,2426,1966,4087,
1715215380000,2024-05-09T00:43:00Z,288-1-1-0,720,281,561,955,
1715215440000,2024-05-09T00:44:00Z,288-1-1-0,0,0,30,30,
1715215500000,2024-05-09T00:45:00Z,288-1-1-0,1691,1543,1439,2703,
1715215560000,2024-05-09T00:46:00Z,288-1-1-0,2409,2096,2158,3854,
1715215620000,2024-05-09T00:47:00Z,288-1-1-0,3498,3583,4045,6437,
1715215680000,2024-05-09T00:48:00Z,288-1-1-0,1768,1206,1715,2742,
1715215740000,2024-05-09T00:49:00Z,288-1-1-0,666,1495,1268,2070,
1715215800000,2024-05-09T00:50:00Z,288-1-1-0,2372,2397,2735,4341,
1715215860000,2024-05-09T00:51:00Z,288-1-1-0,868,900,913,1548,
1715215920000,2024-05-09T00:52:00Z,288-1-1-0,101,341,190,403,
1715215980000,2024-05-09T00:53:00Z,288-1-1-0,1818,1564,1871,3041,
1715216040000,2024-05-09T00:54:00Z,288-1-1-0,1877,1845,2369,3541,
1715216100000,2024-05-09T00:55:00Z,288-1-1-0,2150,2077,1461,3327,
1715216160000,2024-05-09T00:56:00Z,288-1-1-0,1539,1536,2046,2985,
1715216220000,2024-05-09T00:57:00Z,288-1-1-0,4281,4294,4780,7720,
