timestamp_unix,timestamp_iso,participant_full_id,prv_rmssd_ms,missing_value_reason
1703901900000,2023-12-30T02:05:00Z,288-1-1-111,,worn_during_motion
1703901960000,2023-12-30T02:06:00Z,288-1-1-111,,worn_during_motion
1703902020000,2023-12-30T02:07:00Z,288-1-1-111,,worn_during_motion
1703902080000,2023-12-30T02:08:00Z,288-1-1-111,,worn_during_motion
1703902140000,2023-12-30T02:09:00Z,288-1-1-111,,worn_during_motion
1703902200000,2023-12-30T02:10:00Z,288-1-1-111,,worn_during_motion
1703902260000,2023-12-30T02:11:00Z,288-1-1-111,,worn_during_motion
1703902320000,2023-12-30T02:12:00Z,288-1-1-111,,worn_during_motion
1703902380000,2023-12-30T02:13:00Z,288-1-1-111,,worn_during_motion
1703902440000,2023-12-30T02:14:00Z,288-1-1-111,,worn_during_motion
1703902500000,2023-12-30T02:15:00Z,288-1-1-111,,worn_during_motion
1703902560000,2023-12-30T02:16:00Z,288-1-1-111,,worn_during_motion
1703902620000,2023-12-30T02:17:00Z,288-1-1-111,,worn_during_motion
1703902680000,2023-12-30T02:18:00Z,288-1-1-111,,worn_during_motion
1703902740000,2023-12-30T02:19:00Z,288-1-1-111,,worn_during_motion
1703902800000,2023-12-30T02:20:00Z,288-1-1-111,,worn_during_motion
1703902860000,2023-12-30T02:21:00Z,288-1-1-111,,worn_during_motion
1703902920000,2023-12-30T02:22:00Z,288-1-1-111,,worn_during_motion
1703902980000,2023-12-30T02:23:00Z,288-1-1-111,,worn_during_motion
1703903040000,2023-12-30T02:24:00Z,288-1-1-111,,worn_during_motion
1703903100000,2023-12-30T02:25:00Z,288-1-1-111,,worn_during_motion
1703903160000,2023-12-30T02:26:00Z,288-1-1-111,,worn_during_motion
1703903220000,2023-12-30T02:27:00Z,288-1-1-111,,worn_during_motion
1703903280000,2023-12-30T02:28:00Z,288-1-1-111,,worn_during_motion
1703903340000,2023-12-30T02:29:00Z,288-1-1-111,,worn_during_motion
1703903400000,2023-12-30T02:30:00Z,288-1-1-111,,worn_during_motion
1703903460000,2023-12-30T02:31:00Z,288-1-1-111,,worn_during_motion
1703903520000,2023-12-30T02:32:00Z,288-1-1-111,,worn_during_motion
1703903580000,2023-12-30T02:33:00Z,288-1-1-111,,worn_during_motion
1703903640000,2023-12-30T02:34:00Z,288-1-1-111,,worn_during_motion
1703903700000,2023-12-30T02:35:00Z,288-1-1-111,,worn_during_motion
1703903760000,2023-12-30T02:36:00Z,288-1-1-111,,worn_during_motion
1703903820000,2023-12-30T02:37:00Z,288-1-1-111,,worn_during_motion
1703903880000,2023-12-30T02:38:00Z,288-1-1-111,,worn_during_motion
1703903940000,2023-12-30T02:39:00Z,288-1-1-111,,worn_during_motion
1703904000000,2023-12-30T02:40:00Z,288-1-1-111,,worn_during_motion
1703904060000,2023-12-30T02:41:00Z,288-1-1-111,,worn_during_motion
1703904120000,2023-12-30T02:42:00Z,288-1-1-111,,worn_during_motion
1703904180000,2023-12-30T02:43:00Z,288-1-1-111,,worn_during_motion
1703904240000,2023-12-30T02:44:00Z,288-1-1-111,,worn_during_motion
1703904300000,2023-12-30T02:45:00Z,288-1-1-111,,worn_during_motion
1703904360000,2023-12-30T02:46:00Z,288-1-1-111,,worn_during_motion
1703904420000,2023-12-30T02:47:00Z,288-1-1-111,,worn_during_motion
1703904480000,2023-12-30T02:48:00Z,288-1-1-111,,worn_during_motion
1703904540000,2023-12-30T02:49:00Z,288-1-1-111,,worn_during_motion
1703904600000,2023-12-30T02:50:00Z,288-1-1-111,,worn_during_motion
1703904660000,2023-12-30T02:51:00Z,288-1-1-111,,worn_during_motion
1703904720000,2023-12-30T02:52:00Z,288-1-1-111,,worn_during_motion
1703904780000,2023-12-30T02:53:00Z,288-1-1-111,,worn_during_motion
1703904840000,2023-12-30T02:54:00Z,288-1-1-111,,worn_during_motion
1703904900000,2023-12-30T02:55:00Z,288-1-1-111,,worn_during_motion
1703904960000,2023-12-30T02:56:00Z,288-1-1-111,,worn_during_motion
1703905020000,2023-12-30T02:57:00Z,288-1-1-111,,worn_during_motion
1703905080000,2023-12-30T02:58:00Z,288-1-1-111,,worn_during_motion
1703905140000,2023-12-30T02:59:00Z,288-1-1-111,,worn_during_motion
1703905200000,2023-12-30T03:00:00Z,288-1-1-111,,worn_during_motion
1703905260000,2023-12-30T03:01:00Z,288-1-1-111,,worn_during_motion
1703905320000,2023-12-30T03:02:00Z,288-1-1-111,,worn_during_motion
1703905380000,2023-12-30T03:03:00Z,288-1-1-111,,worn_during_motion
1703905440000,2023-12-30T03:04:00Z,288-1-1-111,,worn_during_motion
1703905500000,2023-12-30T03:05:00Z,288-1-1-111,,worn_during_motion
1703905560000,2023-12-30T03:06:00Z,288-1-1-111,,worn_during_motion
1703905620000,2023-12-30T03:07:00Z,288-1-1-111,,worn_during_motion
1703905680000,2023-12-30T03:08:00Z,288-1-1-111,,worn_during_motion
1703905740000,2023-12-30T03:09:00Z,288-1-1-111,,worn_during_motion
1703905800000,2023-12-30T03:10:00Z,288-1-1-111,,worn_during_motion
1703905860000,2023-12-30T03:11:00Z,288-1-1-111,,worn_during_motion
1703905920000,2023-12-30T03:12:00Z,288-1-1-111,,worn_during_motion
1703905980000,2023-12-30T03:13:00Z,288-1-1-111,,worn_during_motion
1703906040000,2023-12-30T03:14:00Z,288-1-1-111,,worn_during_motion
1703906100000,2023-12-30T03:15:00Z,288-1-1-111,,worn_during_motion
1703906160000,2023-12-30T03:16:00Z,288-1-1-111,,worn_during_motion
1703906220000,2023-12-30T03:17:00Z,288-1-1-111,,worn_during_motion
1703906280000,2023-12-30T03:18:00Z,288-1-1-111,,worn_during_motion
1703906340000,2023-12-30T03:19:00Z,288-1-1-111,,worn_during_motion
1703906400000,2023-12-30T03:20:00Z,288-1-1-111,,worn_during_motion
1703906460000,2023-12-30T03:21:00Z,288-1-1-111,,worn_during_motion
1703906520000,2023-12-30T03:22:00Z,288-1-1-111,,worn_during_motion
1703906580000,2023-12-30T03:23:00Z,288-1-1-111,,worn_during_motion
1703906640000,2023-12-30T03:24:00Z,288-1-1-111,,worn_during_motion
1703906700000,2023-12-30T03:25:00Z,288-1-1-111,,worn_during_motion
1703906760000,2023-12-30T03:26:00Z,288-1-1-111,,worn_during_motion
1703906820000,2023-12-30T03:27:00Z,288-1-1-111,,worn_during_motion
1703906880000,2023-12-30T03:28:00Z,288-1-1-111,,worn_during_motion
1703906940000,2023-12-30T03:29:00Z,288-1-1-111,,worn_during_motion
1703907000000,2023-12-30T03:30:00Z,288-1-1-111,,worn_during_motion
1703907060000,2023-12-30T03:31:00Z,288-1-1-111,,worn_during_motion
1703907120000,2023-12-30T03:32:00Z,288-1-1-111,,worn_during_motion
1703907180000,2023-12-30T03:33:00Z,288-1-1-111,43.792038,
1703907240000,2023-12-30T03:34:00Z,288-1-1-111,,worn_during_motion
1703907300000,2023-12-30T03:35:00Z,288-1-1-111,,worn_during_motion
1703907360000,2023-12-30T03:36:00Z,288-1-1-111,,worn_during_motion
1703907420000,2023-12-30T03:37:00Z,288-1-1-111,43.094963,
1703907480000,2023-12-30T03:38:00Z,288-1-1-111,,worn_during_motion
1703907540000,2023-12-30T03:39:00Z,288-1-1-111,,worn_during_motion
1703907600000,2023-12-30T03:40:00Z,288-1-1-111,,worn_during_motion
1703907660000,2023-12-30T03:41:00Z,288-1-1-111,,worn_during_motion
1703907720000,2023-12-30T03:42:00Z,288-1-1-111,,worn_during_motion
1703907780000,2023-12-30T03:43:00Z,288-1-1-111,,worn_during_motion
1703907840000,2023-12-30T03:44:00Z,288-1-1-111,,worn_during_motion
1703907900000,2023-12-30T03:45:00Z,288-1-1-111,,worn_during_motion
1703907960000,2023-12-30T03:46:00Z,288-1-1-111,,worn_during_motion
1703908020000,2023-12-30T03:47:00Z,288-1-1-111,,worn_during_motion
1703908080000,2023-12-30T03:48:00Z,288-1-1-111,,worn_during_motion
1703908140000,2023-12-30T03:49:00Z,288-1-1-111,,worn_during_motion
1703908200000,2023-12-30T03:50:00Z,288-1-1-111,,worn_during_motion
1703908260000,2023-12-30T03:51:00Z,288-1-1-111,,worn_during_motion
1703908320000,2023-12-30T03:52:00Z,288-1-1-111,,worn_during_motion
1703908380000,2023-12-30T03:53:00Z,288-1-1-111,,worn_during_motion
1703908440000,2023-12-30T03:54:00Z,288-1-1-111,,worn_during_motion
1703908500000,2023-12-30T03:55:00Z,288-1-1-111,,worn_during_motion
1703908560000,2023-12-30T03:56:00Z,288-1-1-111,,worn_during_motion
1703908620000,2023-12-30T03:57:00Z,288-1-1-111,,worn_during_motion
1703908680000,2023-12-30T03:58:00Z,288-1-1-111,,worn_during_motion
1703908740000,2023-12-30T03:59:00Z,288-1-1-111,,worn_during_motion
1703908800000,2023-12-30T04:00:00Z,288-1-1-111,,worn_during_motion
1703908860000,2023-12-30T04:01:00Z,288-1-1-111,,worn_with_low_signal_quality
1703908920000,2023-12-30T04:02:00Z,288-1-1-111,,worn_during_motion
1703908980000,2023-12-30T04:03:00Z,288-1-1-111,,worn_during_motion
1703909040000,2023-12-30T04:04:00Z,288-1-1-111,,worn_during_motion
1703909100000,2023-12-30T04:05:00Z,288-1-1-111,,worn_during_motion
1703909160000,2023-12-30T04:06:00Z,288-1-1-111,,worn_during_motion
1703909220000,2023-12-30T04:07:00Z,288-1-1-111,,worn_during_motion
1703909280000,2023-12-30T04:08:00Z,288-1-1-111,,worn_during_motion
1703909340000,2023-12-30T04:09:00Z,288-1-1-111,,worn_during_motion
1703909400000,2023-12-30T04:10:00Z,288-1-1-111,,worn_during_motion
1703909460000,2023-12-30T04:11:00Z,288-1-1-111,,worn_during_motion
1703909520000,2023-12-30T04:12:00Z,288-1-1-111,,worn_during_motion
1703909580000,2023-12-30T04:13:00Z,288-1-1-111,,worn_during_motion
1703909640000,2023-12-30T04:14:00Z,288-1-1-111,,worn_during_motion
1703909700000,2023-12-30T04:15:00Z,288-1-1-111,,worn_during_motion
1703909760000,2023-12-30T04:16:00Z,288-1-1-111,,worn_during_motion
1703909820000,2023-12-30T04:17:00Z,288-1-1-111,,worn_during_motion
1703909880000,2023-12-30T04:18:00Z,288-1-1-111,,worn_during_motion
1703909940000,2023-12-30T04:19:00Z,288-1-1-111,,worn_during_motion
1703910000000,2023-12-30T04:20:00Z,288-1-1-111,,worn_during_motion
1703910060000,2023-12-30T04:21:00Z,288-1-1-111,,worn_during_motion
1703910120000,2023-12-30T04:22:00Z,288-1-1-111,,worn_during_motion
1703910180000,2023-12-30T04:23:00Z,288-1-1-111,,worn_during_motion
1703910240000,2023-12-30T04:24:00Z,288-1-1-111,,worn_during_motion
1703910300000,2023-12-30T04:25:00Z,288-1-1-111,,worn_during_motion
1703910360000,2023-12-30T04:26:00Z,288-1-1-111,,worn_during_motion
1703910420000,2023-12-30T04:27:00Z,288-1-1-111,,worn_during_motion
1703910480000,2023-12-30T04:28:00Z,288-1-1-111,,worn_during_motion
1703910540000,2023-12-30T04:29:00Z,288-1-1-111,,worn_during_motion
1703910600000,2023-12-30T04:30:00Z,288-1-1-111,,worn_during_motion
1703910660000,2023-12-30T04:31:00Z,288-1-1-111,,worn_during_motion
1703910720000,2023-12-30T04:32:00Z,288-1-1-111,,worn_during_motion
1703910780000,2023-12-30T04:33:00Z,288-1-1-111,,worn_during_motion
1703910840000,2023-12-30T04:34:00Z,288-1-1-111,,worn_during_motion
1703910900000,2023-12-30T04:35:00Z,288-1-1-111,,worn_during_motion
1703910960000,2023-12-30T04:36:00Z,288-1-1-111,,worn_during_motion
1703911020000,2023-12-30T04:37:00Z,288-1-1-111,,worn_during_motion
1703911080000,2023-12-30T04:38:00Z,288-1-1-111,,worn_during_motion
1703911140000,2023-12-30T04:39:00Z,288-1-1-111,,worn_during_motion
1703911200000,2023-12-30T04:40:00Z,288-1-1-111,,worn_during_motion
1703911260000,2023-12-30T04:41:00Z,288-1-1-111,,worn_during_motion
1703911320000,2023-12-30T04:42:00Z,288-1-1-111,,worn_during_motion
1703911380000,2023-12-30T04:43:00Z,288-1-1-111,,worn_during_motion
1703911440000,2023-12-30T04:44:00Z,288-1-1-111,,worn_during_motion
1703911500000,2023-12-30T04:45:00Z,288-1-1-111,,worn_during_motion
1703911560000,2023-12-30T04:46:00Z,288-1-1-111,,worn_during_motion
1703911620000,2023-12-30T04:47:00Z,288-1-1-111,,worn_during_motion
1703911680000,2023-12-30T04:48:00Z,288-1-1-111,,worn_during_motion
1703911740000,2023-12-30T04:49:00Z,288-1-1-111,,worn_during_motion
1703911800000,2023-12-30T04:50:00Z,288-1-1-111,,worn_during_motion
1703911860000,2023-12-30T04:51:00Z,288-1-1-111,,worn_during_motion
1703911920000,2023-12-30T04:52:00Z,288-1-1-111,,worn_during_motion
1703911980000,2023-12-30T04:53:00Z,288-1-1-111,,worn_during_motion
1703912040000,2023-12-30T04:54:00Z,288-1-1-111,,worn_during_motion
1703912100000,2023-12-30T04:55:00Z,288-1-1-111,,worn_during_motion
1703912160000,2023-12-30T04:56:00Z,288-1-1-111,,worn_during_motion
1703912220000,2023-12-30T04:57:00Z,288-1-1-111,,worn_during_motion
1703912280000,2023-12-30T04:58:00Z,288-1-1-111,,worn_during_motion
1703912340000,2023-12-30T04:59:00Z,288-1-1-111,,worn_during_motion
1703912400000,2023-12-30T05:00:00Z,288-1-1-111,,worn_with_low_signal_quality
1703912460000,2023-12-30T05:01:00Z,288-1-1-111,,worn_during_motion
1703912520000,2023-12-30T05:02:00Z,288-1-1-111,,worn_during_motion
1703912580000,2023-12-30T05:03:00Z,288-1-1-111,,worn_during_motion
1703912640000,2023-12-30T05:04:00Z,288-1-1-111,,worn_during_motion
1703912700000,2023-12-30T05:05:00Z,288-1-1-111,,worn_during_motion
1703912760000,2023-12-30T05:06:00Z,288-1-1-111,,worn_during_motion
1703912820000,2023-12-30T05:07:00Z,288-1-1-111,,worn_during_motion
1703912880000,2023-12-30T05:08:00Z,288-1-1-111,,worn_during_motion
1703912940000,2023-12-30T05:09:00Z,288-1-1-111,,worn_during_motion
1703913000000,2023-12-30T05:10:00Z,288-1-1-111,,worn_during_motion
1703913060000,2023-12-30T05:11:00Z,288-1-1-111,,worn_during_motion
1703913120000,2023-12-30T05:12:00Z,288-1-1-111,,worn_during_motion
1703913180000,2023-12-30T05:13:00Z,288-1-1-111,,worn_during_motion
1703913240000,2023-12-30T05:14:00Z,288-1-1-111,,worn_during_motion
1703913300000,2023-12-30T05:15:00Z,288-1-1-111,,worn_during_motion
1703913360000,2023-12-30T05:16:00Z,288-1-1-111,,worn_during_motion
1703913420000,2023-12-30T05:17:00Z,288-1-1-111,,worn_during_motion
1703913480000,2023-12-30T05:18:00Z,288-1-1-111,,worn_during_motion
1703913540000,2023-12-30T05:19:00Z,288-1-1-111,,worn_during_motion
1703913600000,2023-12-30T05:20:00Z,288-1-1-111,,worn_during_motion
1703913660000,2023-12-30T05:21:00Z,288-1-1-111,,worn_during_motion
1703913720000,2023-12-30T05:22:00Z,288-1-1-111,88.54906,
1703913780000,2023-12-30T05:23:00Z,288-1-1-111,,worn_during_motion
1703913840000,2023-12-30T05:24:00Z,288-1-1-111,,worn_during_motion
1703913900000,2023-12-30T05:25:00Z,288-1-1-111,,worn_during_motion
1703913960000,2023-12-30T05:26:00Z,288-1-1-111,,worn_during_motion
1703914020000,2023-12-30T05:27:00Z,288-1-1-111,,worn_during_motion
1703914080000,2023-12-30T05:28:00Z,288-1-1-111,,worn_with_low_signal_quality
1703914140000,2023-12-30T05:29:00Z,288-1-1-111,,worn_during_motion
1703914200000,2023-12-30T05:30:00Z,288-1-1-111,,worn_during_motion
1703914260000,2023-12-30T05:31:00Z,288-1-1-111,,worn_during_motion
1703914320000,2023-12-30T05:32:00Z,288-1-1-111,,worn_during_motion
1703914380000,2023-12-30T05:33:00Z,288-1-1-111,,worn_during_motion
1703914440000,2023-12-30T05:34:00Z,288-1-1-111,,worn_during_motion
1703914500000,2023-12-30T05:35:00Z,288-1-1-111,,worn_during_motion
1703914560000,2023-12-30T05:36:00Z,288-1-1-111,,worn_during_motion
1703914620000,2023-12-30T05:37:00Z,288-1-1-111,,worn_during_motion
1703914680000,2023-12-30T05:38:00Z,288-1-1-111,,worn_during_motion
1703914740000,2023-12-30T05:39:00Z,288-1-1-111,,worn_during_motion
1703914800000,2023-12-30T05:40:00Z,288-1-1-111,,worn_during_motion
1703914860000,2023-12-30T05:41:00Z,288-1-1-111,,worn_during_motion
1703914920000,2023-12-30T05:42:00Z,288-1-1-111,,worn_during_motion
1703914980000,2023-12-30T05:43:00Z,288-1-1-111,,worn_during_motion
1703915040000,2023-12-30T05:44:00Z,288-1-1-111,,worn_during_motion
1703915100000,2023-12-30T05:45:00Z,288-1-1-111,,worn_during_motion
1703915160000,2023-12-30T05:46:00Z,288-1-1-111,,worn_during_motion
1703915220000,2023-12-30T05:47:00Z,288-1-1-111,,worn_during_motion
1703915280000,2023-12-30T05:48:00Z,288-1-1-111,,worn_during_motion
1703915340000,2023-12-30T05:49:00Z,288-1-1-111,,worn_during_motion
1703915400000,2023-12-30T05:50:00Z,288-1-1-111,,worn_during_motion
1703915460000,2023-12-30T05:51:00Z,288-1-1-111,,worn_during_motion
1703915520000,2023-12-30T05:52:00Z,288-1-1-111,,worn_during_motion
1703915580000,2023-12-30T05:53:00Z,288-1-1-111,,worn_during_motion
1703915640000,2023-12-30T05:54:00Z,288-1-1-111,,worn_during_motion
1703915700000,2023-12-30T05:55:00Z,288-1-1-111,,worn_during_motion
1703915760000,2023-12-30T05:56:00Z,288-1-1-111,,worn_during_motion
1703915820000,2023-12-30T05:57:00Z,288-1-1-111,,worn_with_low_signal_quality
1703915880000,2023-12-30T05:58:00Z,288-1-1-111,,worn_with_low_signal_quality
1703915940000,2023-12-30T05:59:00Z,288-1-1-111,,worn_during_motion
1703916000000,2023-12-30T06:00:00Z,288-1-1-111,,worn_during_motion
1703916060000,2023-12-30T06:01:00Z,288-1-1-111,,worn_during_motion
1703916120000,2023-12-30T06:02:00Z,288-1-1-111,,worn_during_motion
1703916180000,2023-12-30T06:03:00Z,288-1-1-111,,worn_during_motion
1703916240000,2023-12-30T06:04:00Z,288-1-1-111,,worn_during_motion
