timestamp_unix,timestamp_iso,participant_full_id,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,missing_value_reason
1709856000000,2024-03-08T00:00:00Z,288-1-1-114,338,549,701,952,
1709856060000,2024-03-08T00:01:00Z,288-1-1-114,381,877,717,1195,
1709856120000,2024-03-08T00:02:00Z,288-1-1-114,1368,1462,1062,2266,
1709856180000,2024-03-08T00:03:00Z,288-1-1-114,2860,1315,899,3273,
1709856240000,2024-03-08T00:04:00Z,288-1-1-114,1093,947,1453,2050,
1709856300000,2024-03-08T00:05:00Z,288-1-1-114,2143,2129,3114,4338,
1709856360000,2024-03-08T00:06:00Z,288-1-1-114,39,57,109,129,
1709856420000,2024-03-08T00:07:00Z,288-1-1-114,1148,881,1162,1855,
1709856480000,2024-03-08T00:08:00Z,288-1-1-114,2648,1869,2535,4114,
1709856540000,2024-03-08T00:09:00Z,288-1-1-114,3101,1945,1888,4118,
1709856600000,2024-03-08T00:10:00Z,288-1-1-114,2040,1833,2715,3859,
1709856660000,2024-03-08T00:11:00Z,288-1-1-114,596,780,1722,1982,
1709856720000,2024-03-08T00:12:00Z,288-1-1-114,994,872,2139,2514,
1709856780000,2024-03-08T00:13:00Z,288-1-1-114,1112,397,658,1351,
1709856840000,2024-03-08T00:14:00Z,288-1-1-114,155,205,220,338,
1709856900000,2024-03-08T00:15:00Z,288-1-1-114,2337,1495,1776,3294,
1709856960000,2024-03-08T00:16:00Z,288-1-1-114,3055,2299,2079,4352,
1709857020000,2024-03-08T00:17:00Z,288-1-1-114,822,609,621,1196,
1709857080000,2024-03-08T00:18:00Z,288-1-1-114,93,403,75,420,
1709857140000,2024-03-08T00:19:00Z,288-1-1-114,233,213,177,361,
1709857200000,2024-03-08T00:20:00Z,288-1-1-114,2375,2632,1390,3807,
1709857260000,2024-03-08T00:21:00Z,288-1-1-114,1815,1233,1370,2586,
1709857320000,2024-03-08T00:22:00Z,288-1-1-114,3454,1748,2418,4564,
1709857380000,2024-03-08T00:23:00Z,288-1-1-114,2965,2174,1840,4111,
1709857440000,2024-03-08T00:24:00Z,288-1-1-114,342,407,764,930,
1709857500000,2024-03-08T00:25:00Z,288-1-1-114,349,249,141,451,
1709857560000,2024-03-08T00:26:00Z,288-1-1-114,203,109,58,237,
1709857620000,2024-03-08T00:27:00Z,288-1-1-114,525,152,200,582,
1709857680000,2024-03-08T00:28:00Z,288-1-1-114,389,134,169,444,
1709857740000,2024-03-08T00:29:00Z,288-1-1-114,2402,1876,2593,4001,
1709857800000,2024-03-08T00:30:00Z,288-1-1-114,4750,2944,4008,6877,
1709857860000,2024-03-08T00:31:00Z,288-1-1-114,706,368,322,858,
1709857920000,2024-03-08T00:32:00Z,288-1-1-114,418,122,168,466,
1709857980000,2024-03-08T00:33:00Z,288-1-1-114,1155,1416,1032,2098,
1709858040000,2024-03-08T00:34:00Z,288-1-1-114,3322,1990,1811,4274,
1709858100000,2024-03-08T00:35:00Z,288-1-1-114,365,256,405,602,
1709858160000,2024-03-08T00:36:00Z,288-1-1-114,640,419,587,964,
1709858220000,2024-03-08T00:37:00Z,288-1-1-114,287,277,303,500,
1709858280000,2024-03-08T00:38:00Z,288-1-1-114,310,544,286,688,
1709858340000,2024-03-08T00:39:00Z,288-1-1-114,535,571,407,881,
1709858400000,2024-03-08T00:40:00Z,288-1-1-114,560,1083,577,1348,
1709858460000,2024-03-08T00:41:00Z,288-1-1-114,102,65,30,124,
1709858520000,2024-03-08T00:42:00Z,288-1-1-114,168,107,87,217,
1709858580000,2024-03-08T00:43:00Z,288-1-1-114,0,0,0,0,
1709858640000,2024-03-08T00:44:00Z,288-1-1-114,836,839,532,1298,
1709858700000,2024-03-08T00:45:00Z,288-1-1-114,342,742,364,894,
1709858760000,2024-03-08T00:46:00Z,288-1-1-114,116,128,51,180,
1709858820000,2024-03-08T00:47:00Z,288-1-1-114,127,133,46,189,
1709858880000,2024-03-08T00:48:00Z,288-1-1-114,410,359,265,605,
1709858940000,2024-03-08T00:49:00Z,288-1-1-114,150,187,125,270,
1709859000000,2024-03-08T00:50:00Z,288-1-1-114,247,371,202,489,
1709859060000,2024-03-08T00:51:00Z,288-1-1-114,523,624,392,903,
1709859120000,2024-03-08T00:52:00Z,288-1-1-114,40,25,22,52,
1709859180000,2024-03-08T00:53:00Z,288-1-1-114,841,1096,1309,1903,
1709859240000,2024-03-08T00:54:00Z,288-1-1-114,234,252,381,513,
1709859300000,2024-03-08T00:55:00Z,288-1-1-114,177,193,136,295,
1709859360000,2024-03-08T00:56:00Z,288-1-1-114,432,604,683,1008,
1709859420000,2024-03-08T00:57:00Z,288-1-1-114,312,588,283,723,
1709859480000,2024-03-08T00:58:00Z,288-1-1-114,165,385,230,477,
1709859540000,2024-03-08T00:59:00Z,288-1-1-114,1144,1131,1191,2001,
1709859600000,2024-03-08T01:00:00Z,288-1-1-114,783,414,284,930,
1709859660000,2024-03-08T01:01:00Z,288-1-1-114,430,473,236,681,
1709859720000,2024-03-08T01:02:00Z,288-1-1-114,128,187,102,248,
1709859780000,2024-03-08T01:03:00Z,288-1-1-114,370,406,353,652,
1709859840000,2024-03-08T01:04:00Z,288-1-1-114,579,806,376,1061,
1709859900000,2024-03-08T01:05:00Z,288-1-1-114,679,1032,503,1333,
1709859960000,2024-03-08T01:06:00Z,288-1-1-114,140,120,74,198,
1709860020000,2024-03-08T01:07:00Z,288-1-1-114,192,191,64,278,
1709860080000,2024-03-08T01:08:00Z,288-1-1-114,518,922,343,1111,
1709860140000,2024-03-08T01:09:00Z,288-1-1-114,273,234,164,395,
1709860200000,2024-03-08T01:10:00Z,288-1-1-114,629,840,449,1141,
1709860260000,2024-03-08T01:11:00Z,288-1-1-114,329,425,214,578,
1709860320000,2024-03-08T01:12:00Z,288-1-1-114,211,236,277,420,
1709860380000,2024-03-08T01:13:00Z,288-1-1-114,216,243,49,328,
1709860440000,2024-03-08T01:14:00Z,288-1-1-114,296,187,94,362,
1709860500000,2024-03-08T01:15:00Z,288-1-1-114,109,87,36,144,
1709860560000,2024-03-08T01:16:00Z,288-1-1-114,848,1145,457,1496,
1709860620000,2024-03-08T01:17:00Z,288-1-1-114,456,240,123,529,
1709860680000,2024-03-08T01:18:00Z,288-1-1-114,726,398,218,856,
1709860740000,2024-03-08T01:19:00Z,288-1-1-114,382,198,97,441,
1709860800000,2024-03-08T01:20:00Z,288-1-1-114,152,160,77,233,
1709860860000,2024-03-08T01:21:00Z,288-1-1-114,108,61,32,128,
1709860920000,2024-03-08T01:22:00Z,288-1-1-114,52,43,17,69,
1709860980000,2024-03-08T01:23:00Z,288-1-1-114,491,476,295,744,
