timestamp_unix,timestamp_iso,participant_full_id,prv_rmssd_ms,missing_value_reason
1715385600000,2024-05-11T00:00:00Z,288-1-1-0,,worn_during_motion
1715385660000,2024-05-11T00:01:00Z,288-1-1-0,,worn_during_motion
1715385720000,2024-05-11T00:02:00Z,288-1-1-0,,worn_during_motion
1715385780000,2024-05-11T00:03:00Z,288-1-1-0,,worn_during_motion
1715385840000,2024-05-11T00:04:00Z,288-1-1-0,,worn_during_motion
1715385900000,2024-05-11T00:05:00Z,288-1-1-0,,worn_during_motion
1715385960000,2024-05-11T00:06:00Z,288-1-1-0,,worn_during_motion
1715386020000,2024-05-11T00:07:00Z,288-1-1-0,,worn_during_motion
1715386080000,2024-05-11T00:08:00Z,288-1-1-0,,worn_during_motion
1715386140000,2024-05-11T00:09:00Z,288-1-1-0,,worn_during_motion
1715386200000,2024-05-11T00:10:00Z,288-1-1-0,,worn_during_motion
1715386260000,2024-05-11T00:11:00Z,288-1-1-0,,worn_during_motion
1715386320000,2024-05-11T00:12:00Z,288-1-1-0,,worn_during_motion
1715386380000,2024-05-11T00:13:00Z,288-1-1-0,,worn_during_motion
1715386440000,2024-05-11T00:14:00Z,288-1-1-0,,worn_during_motion
1715386500000,2024-05-11T00:15:00Z,288-1-1-0,,worn_during_motion
1715386560000,2024-05-11T00:16:00Z,288-1-1-0,,worn_during_motion
1715386620000,2024-05-11T00:17:00Z,288-1-1-0,,worn_during_motion
1715386680000,2024-05-11T00:18:00Z,288-1-1-0,,worn_during_motion
1715386740000,2024-05-11T00:19:00Z,288-1-1-0,,worn_during_motion
1715386800000,2024-05-11T00:20:00Z,288-1-1-0,,worn_during_motion
1715386860000,2024-05-11T00:21:00Z,288-1-1-0,,worn_during_motion
1715386920000,2024-05-11T00:22:00Z,288-1-1-0,,worn_during_motion
1715386980000,2024-05-11T00:23:00Z,288-1-1-0,,worn_during_motion
1715387040000,2024-05-11T00:24:00Z,288-1-1-0,,worn_during_motion
1715387100000,2024-05-11T00:25:00Z,288-1-1-0,,worn_during_motion
1715387160000,2024-05-11T00:26:00Z,288-1-1-0,,worn_during_motion
1715387220000,2024-05-11T00:27:00Z,288-1-1-0,,worn_during_motion
1715387280000,2024-05-11T00:28:00Z,288-1-1-0,,worn_during_motion
