timestamp_unix,timestamp_iso,participant_full_id,eda_scl_usiemens,missing_value_reason
1713574560000,2024-04-20T00:56:00Z,288-1-1-117,0.11,
1713574620000,2024-04-20T00:57:00Z,288-1-1-117,0.11,
1713574680000,2024-04-20T00:58:00Z,288-1-1-117,0.11,
1713574740000,2024-04-20T00:59:00Z,288-1-1-117,0.11,
1713574800000,2024-04-20T01:00:00Z,288-1-1-117,0.11,
1713574860000,2024-04-20T01:01:00Z,288-1-1-117,0.11,
1713574920000,2024-04-20T01:02:00Z,288-1-1-117,0.12,
1713574980000,2024-04-20T01:03:00Z,288-1-1-117,0.11,
1713575040000,2024-04-20T01:04:00Z,288-1-1-117,0.07,
1713575100000,2024-04-20T01:05:00Z,288-1-1-117,0.05,
1713575160000,2024-04-20T01:06:00Z,288-1-1-117,0.03,
1713575220000,2024-04-20T01:07:00Z,288-1-1-117,0.02,
1713575280000,2024-04-20T01:08:00Z,288-1-1-117,0.01,
1713575340000,2024-04-20T01:09:00Z,288-1-1-117,0.01,
1713575400000,2024-04-20T01:10:00Z,288-1-1-117,0.13,
1713575460000,2024-04-20T01:11:00Z,288-1-1-117,0.63,
1713575520000,2024-04-20T01:12:00Z,288-1-1-117,0.58,
1713575580000,2024-04-20T01:13:00Z,288-1-1-117,0.65,
1713575640000,2024-04-20T01:14:00Z,288-1-1-117,0.68,
1713575700000,2024-04-20T01:15:00Z,288-1-1-117,0.66,
1713575760000,2024-04-20T01:16:00Z,288-1-1-117,0.69,
1713575820000,2024-04-20T01:17:00Z,288-1-1-117,0.61,
1713575880000,2024-04-20T01:18:00Z,288-1-1-117,0.56,
1713575940000,2024-04-20T01:19:00Z,288-1-1-117,0.52,
1713576000000,2024-04-20T01:20:00Z,288-1-1-117,0.5,
1713576060000,2024-04-20T01:21:00Z,288-1-1-117,0.5,
1713576120000,2024-04-20T01:22:00Z,288-1-1-117,0.47,
1713576180000,2024-04-20T01:23:00Z,288-1-1-117,0.49,
1713576240000,2024-04-20T01:24:00Z,288-1-1-117,0.48,
1713576300000,2024-04-20T01:25:00Z,288-1-1-117,0.51,
1713576360000,2024-04-20T01:26:00Z,288-1-1-117,0.79,
1713576420000,2024-04-20T01:27:00Z,288-1-1-117,1.09,
1713576480000,2024-04-20T01:28:00Z,288-1-1-117,0.93,
1713576540000,2024-04-20T01:29:00Z,288-1-1-117,0.9,
1713576600000,2024-04-20T01:30:00Z,288-1-1-117,0.59,
1713576660000,2024-04-20T01:31:00Z,288-1-1-117,0.41,
1713576720000,2024-04-20T01:32:00Z,288-1-1-117,0.39,
1713576780000,2024-04-20T01:33:00Z,288-1-1-117,0.39,
1713576840000,2024-04-20T01:34:00Z,288-1-1-117,0.43,
1713576900000,2024-04-20T01:35:00Z,288-1-1-117,0.43,
1713576960000,2024-04-20T01:36:00Z,288-1-1-117,0.42,
1713577020000,2024-04-20T01:37:00Z,288-1-1-117,0.42,
1713577080000,2024-04-20T01:38:00Z,288-1-1-117,0.42,
1713577140000,2024-04-20T01:39:00Z,288-1-1-117,0.42,
1713577200000,2024-04-20T01:40:00Z,288-1-1-117,0.4,
1713577260000,2024-04-20T01:41:00Z,288-1-1-117,0.4,
1713577320000,2024-04-20T01:42:00Z,288-1-1-117,0.41,
1713577380000,2024-04-20T01:43:00Z,288-1-1-117,0.4,
1713577440000,2024-04-20T01:44:00Z,288-1-1-117,0.38,
1713577500000,2024-04-20T01:45:00Z,288-1-1-117,0.38,
1713577560000,2024-04-20T01:46:00Z,288-1-1-117,0.38,
1713577620000,2024-04-20T01:47:00Z,288-1-1-117,0.36,
1713577680000,2024-04-20T01:48:00Z,288-1-1-117,0.3,
1713577740000,2024-04-20T01:49:00Z,288-1-1-117,0.26,
1713577800000,2024-04-20T01:50:00Z,288-1-1-117,0.25,
1713577860000,2024-04-20T01:51:00Z,288-1-1-117,0.24,
1713577920000,2024-04-20T01:52:00Z,288-1-1-117,0.24,
1713577980000,2024-04-20T01:53:00Z,288-1-1-117,0.24,
1713578040000,2024-04-20T01:54:00Z,288-1-1-117,0.23,
1713578100000,2024-04-20T01:55:00Z,288-1-1-117,0.22,
1713578160000,2024-04-20T01:56:00Z,288-1-1-117,0.22,
1713578220000,2024-04-20T01:57:00Z,288-1-1-117,0.22,
1713578280000,2024-04-20T01:58:00Z,288-1-1-117,0.21,
1713578340000,2024-04-20T01:59:00Z,288-1-1-117,0.21,
1713578400000,2024-04-20T02:00:00Z,288-1-1-117,0.21,
1713578460000,2024-04-20T02:01:00Z,288-1-1-117,0.19,
1713578520000,2024-04-20T02:02:00Z,288-1-1-117,0.19,
1713578580000,2024-04-20T02:03:00Z,288-1-1-117,0.19,
1713578640000,2024-04-20T02:04:00Z,288-1-1-117,0.19,
1713578700000,2024-04-20T02:05:00Z,288-1-1-117,0.18,
1713578760000,2024-04-20T02:06:00Z,288-1-1-117,0.18,
1713578820000,2024-04-20T02:07:00Z,288-1-1-117,0.18,
1713578880000,2024-04-20T02:08:00Z,288-1-1-117,0.18,
1713578940000,2024-04-20T02:09:00Z,288-1-1-117,0.16,
1713579000000,2024-04-20T02:10:00Z,288-1-1-117,0.16,
1713579060000,2024-04-20T02:11:00Z,288-1-1-117,0.15,
1713579120000,2024-04-20T02:12:00Z,288-1-1-117,0.15,
1713579180000,2024-04-20T02:13:00Z,288-1-1-117,0.15,
1713579240000,2024-04-20T02:14:00Z,288-1-1-117,0.15,
1713579300000,2024-04-20T02:15:00Z,288-1-1-117,0.14,
1713579360000,2024-04-20T02:16:00Z,288-1-1-117,0.14,
1713579420000,2024-04-20T02:17:00Z,288-1-1-117,0.15,
1713579480000,2024-04-20T02:18:00Z,288-1-1-117,0.18,
1713579540000,2024-04-20T02:19:00Z,288-1-1-117,0.18,
1713579600000,2024-04-20T02:20:00Z,288-1-1-117,0.16,
1713579660000,2024-04-20T02:21:00Z,288-1-1-117,0.2,
1713579720000,2024-04-20T02:22:00Z,288-1-1-117,0.2,
1713579780000,2024-04-20T02:23:00Z,288-1-1-117,0.2,
1713579840000,2024-04-20T02:24:00Z,288-1-1-117,0.21,
1713579900000,2024-04-20T02:25:00Z,288-1-1-117,0.2,
1713579960000,2024-04-20T02:26:00Z,288-1-1-117,0.21,
1713580020000,2024-04-20T02:27:00Z,288-1-1-117,0.21,
1713580080000,2024-04-20T02:28:00Z,288-1-1-117,0.21,
1713580140000,2024-04-20T02:29:00Z,288-1-1-117,0.19,
1713580200000,2024-04-20T02:30:00Z,288-1-1-117,0.22,
1713580260000,2024-04-20T02:31:00Z,288-1-1-117,0.17,
1713580320000,2024-04-20T02:32:00Z,288-1-1-117,0.16,
1713580380000,2024-04-20T02:33:00Z,288-1-1-117,0.15,
1713580440000,2024-04-20T02:34:00Z,288-1-1-117,0.15,
1713580500000,2024-04-20T02:35:00Z,288-1-1-117,0.16,
1713580560000,2024-04-20T02:36:00Z,288-1-1-117,0.18,
1713580620000,2024-04-20T02:37:00Z,288-1-1-117,0.18,
1713580680000,2024-04-20T02:38:00Z,288-1-1-117,0.16,
1713580740000,2024-04-20T02:39:00Z,288-1-1-117,0.16,
1713580800000,2024-04-20T02:40:00Z,288-1-1-117,0.16,
1713580860000,2024-04-20T02:41:00Z,288-1-1-117,0.16,
1713580920000,2024-04-20T02:42:00Z,288-1-1-117,0.16,
1713580980000,2024-04-20T02:43:00Z,288-1-1-117,0.16,
1713581040000,2024-04-20T02:44:00Z,288-1-1-117,0.15,
1713581100000,2024-04-20T02:45:00Z,288-1-1-117,0.16,
1713581160000,2024-04-20T02:46:00Z,288-1-1-117,0.18,
1713581220000,2024-04-20T02:47:00Z,288-1-1-117,0.19,
1713581280000,2024-04-20T02:48:00Z,288-1-1-117,0.21,
1713581340000,2024-04-20T02:49:00Z,288-1-1-117,0.2,
1713581400000,2024-04-20T02:50:00Z,288-1-1-117,0.17,
1713581460000,2024-04-20T02:51:00Z,288-1-1-117,0.17,
1713581520000,2024-04-20T02:52:00Z,288-1-1-117,0.15,
1713581580000,2024-04-20T02:53:00Z,288-1-1-117,0.15,
1713581640000,2024-04-20T02:54:00Z,288-1-1-117,0.15,
1713581700000,2024-04-20T02:55:00Z,288-1-1-117,0.16,
1713581760000,2024-04-20T02:56:00Z,288-1-1-117,0.17,
1713581820000,2024-04-20T02:57:00Z,288-1-1-117,0.17,
1713581880000,2024-04-20T02:58:00Z,288-1-1-117,0.17,
1713581940000,2024-04-20T02:59:00Z,288-1-1-117,0.17,
1713582000000,2024-04-20T03:00:00Z,288-1-1-117,0.13,
1713582060000,2024-04-20T03:01:00Z,288-1-1-117,0.14,
1713582120000,2024-04-20T03:02:00Z,288-1-1-117,0.16,
1713582180000,2024-04-20T03:03:00Z,288-1-1-117,0.15,
1713582240000,2024-04-20T03:04:00Z,288-1-1-117,0.18,
1713582300000,2024-04-20T03:05:00Z,288-1-1-117,0.18,
1713582360000,2024-04-20T03:06:00Z,288-1-1-117,0.19,
1713582420000,2024-04-20T03:07:00Z,288-1-1-117,0.2,
1713582480000,2024-04-20T03:08:00Z,288-1-1-117,0.21,
1713582540000,2024-04-20T03:09:00Z,288-1-1-117,0.21,
1713582600000,2024-04-20T03:10:00Z,288-1-1-117,0.21,
1713582660000,2024-04-20T03:11:00Z,288-1-1-117,0.22,
1713582720000,2024-04-20T03:12:00Z,288-1-1-117,0.22,
1713582780000,2024-04-20T03:13:00Z,288-1-1-117,0.22,
1713582840000,2024-04-20T03:14:00Z,288-1-1-117,0.21,
1713582900000,2024-04-20T03:15:00Z,288-1-1-117,0.19,
1713582960000,2024-04-20T03:16:00Z,288-1-1-117,0.17,
1713583020000,2024-04-20T03:17:00Z,288-1-1-117,0.19,
1713583080000,2024-04-20T03:18:00Z,288-1-1-117,0.21,
1713583140000,2024-04-20T03:19:00Z,288-1-1-117,0.24,
1713583200000,2024-04-20T03:20:00Z,288-1-1-117,0.23,
1713583260000,2024-04-20T03:21:00Z,288-1-1-117,0.22,
1713583320000,2024-04-20T03:22:00Z,288-1-1-117,0.22,
1713583380000,2024-04-20T03:23:00Z,288-1-1-117,0.22,
1713583440000,2024-04-20T03:24:00Z,288-1-1-117,0.22,
1713583500000,2024-04-20T03:25:00Z,288-1-1-117,0.23,
1713583560000,2024-04-20T03:26:00Z,288-1-1-117,0.23,
1713583620000,2024-04-20T03:27:00Z,288-1-1-117,0.21,
1713583680000,2024-04-20T03:28:00Z,288-1-1-117,0.18,
1713583740000,2024-04-20T03:29:00Z,288-1-1-117,0.11,
1713583800000,2024-04-20T03:30:00Z,288-1-1-117,0.16,
1713583860000,2024-04-20T03:31:00Z,288-1-1-117,0.45,
1713583920000,2024-04-20T03:32:00Z,288-1-1-117,0.82,
1713583980000,2024-04-20T03:33:00Z,288-1-1-117,0.71,
1713584040000,2024-04-20T03:34:00Z,288-1-1-117,0.66,
1713584100000,2024-04-20T03:35:00Z,288-1-1-117,0.65,
1713584160000,2024-04-20T03:36:00Z,288-1-1-117,0.7,
1713584220000,2024-04-20T03:37:00Z,288-1-1-117,0.66,
1713584280000,2024-04-20T03:38:00Z,288-1-1-117,0.65,
1713584340000,2024-04-20T03:39:00Z,288-1-1-117,0.65,
1713584400000,2024-04-20T03:40:00Z,288-1-1-117,0.64,
1713584460000,2024-04-20T03:41:00Z,288-1-1-117,0.58,
1713584520000,2024-04-20T03:42:00Z,288-1-1-117,0.63,
1713584580000,2024-04-20T03:43:00Z,288-1-1-117,0.57,
1713584640000,2024-04-20T03:44:00Z,288-1-1-117,0.5,
1713584700000,2024-04-20T03:45:00Z,288-1-1-117,0.51,
1713584760000,2024-04-20T03:46:00Z,288-1-1-117,0.51,
1713584820000,2024-04-20T03:47:00Z,288-1-1-117,0.51,
1713584880000,2024-04-20T03:48:00Z,288-1-1-117,0.51,
1713584940000,2024-04-20T03:49:00Z,288-1-1-117,0.61,
1713585000000,2024-04-20T03:50:00Z,288-1-1-117,0.84,
1713585060000,2024-04-20T03:51:00Z,288-1-1-117,0.82,
1713585120000,2024-04-20T03:52:00Z,288-1-1-117,0.8,
1713585180000,2024-04-20T03:53:00Z,288-1-1-117,0.75,
1713585240000,2024-04-20T03:54:00Z,288-1-1-117,0.74,
1713585300000,2024-04-20T03:55:00Z,288-1-1-117,0.51,
1713585360000,2024-04-20T03:56:00Z,288-1-1-117,0.32,
1713585420000,2024-04-20T03:57:00Z,288-1-1-117,0.3,
1713585480000,2024-04-20T03:58:00Z,288-1-1-117,0.25,
1713585540000,2024-04-20T03:59:00Z,288-1-1-117,0.14,
1713585600000,2024-04-20T04:00:00Z,288-1-1-117,0.16,
1713585660000,2024-04-20T04:01:00Z,288-1-1-117,0.16,
1713585720000,2024-04-20T04:02:00Z,288-1-1-117,0.16,
1713585780000,2024-04-20T04:03:00Z,288-1-1-117,0.16,
1713585840000,2024-04-20T04:04:00Z,288-1-1-117,0.16,
1713585900000,2024-04-20T04:05:00Z,288-1-1-117,0.16,
1713585960000,2024-04-20T04:06:00Z,288-1-1-117,0.16,
1713586020000,2024-04-20T04:07:00Z,288-1-1-117,0.16,
1713586080000,2024-04-20T04:08:00Z,288-1-1-117,0.16,
1713586140000,2024-04-20T04:09:00Z,288-1-1-117,0.16,
1713586200000,2024-04-20T04:10:00Z,288-1-1-117,0.16,
1713586260000,2024-04-20T04:11:00Z,288-1-1-117,0.17,
1713586320000,2024-04-20T04:12:00Z,288-1-1-117,0.17,
1713586380000,2024-04-20T04:13:00Z,288-1-1-117,0.17,
1713586440000,2024-04-20T04:14:00Z,288-1-1-117,0.18,
1713586500000,2024-04-20T04:15:00Z,288-1-1-117,0.18,
1713586560000,2024-04-20T04:16:00Z,288-1-1-117,0.18,
1713586620000,2024-04-20T04:17:00Z,288-1-1-117,0.18,
1713586680000,2024-04-20T04:18:00Z,288-1-1-117,0.18,
1713586740000,2024-04-20T04:19:00Z,288-1-1-117,0.18,
1713586800000,2024-04-20T04:20:00Z,288-1-1-117,0.18,
1713586860000,2024-04-20T04:21:00Z,288-1-1-117,0.18,
1713586920000,2024-04-20T04:22:00Z,288-1-1-117,0.18,
1713586980000,2024-04-20T04:23:00Z,288-1-1-117,0.18,
1713587040000,2024-04-20T04:24:00Z,288-1-1-117,0.18,
1713587100000,2024-04-20T04:25:00Z,288-1-1-117,0.18,
1713587160000,2024-04-20T04:26:00Z,288-1-1-117,0.18,
1713587220000,2024-04-20T04:27:00Z,288-1-1-117,0.18,
1713587280000,2024-04-20T04:28:00Z,288-1-1-117,0.18,
1713587340000,2024-04-20T04:29:00Z,288-1-1-117,0.18,
1713587400000,2024-04-20T04:30:00Z,288-1-1-117,0.18,
1713587460000,2024-04-20T04:31:00Z,288-1-1-117,0.19,
1713587520000,2024-04-20T04:32:00Z,288-1-1-117,0.19,
1713587580000,2024-04-20T04:33:00Z,288-1-1-117,0.19,
1713587640000,2024-04-20T04:34:00Z,288-1-1-117,0.19,
1713587700000,2024-04-20T04:35:00Z,288-1-1-117,0.19,
1713587760000,2024-04-20T04:36:00Z,288-1-1-117,0.19,
1713587820000,2024-04-20T04:37:00Z,288-1-1-117,0.19,
1713587880000,2024-04-20T04:38:00Z,288-1-1-117,0.19,
1713587940000,2024-04-20T04:39:00Z,288-1-1-117,0.19,
1713588000000,2024-04-20T04:40:00Z,288-1-1-117,0.19,
1713588060000,2024-04-20T04:41:00Z,288-1-1-117,0.19,
1713588120000,2024-04-20T04:42:00Z,288-1-1-117,0.19,
1713588180000,2024-04-20T04:43:00Z,288-1-1-117,0.19,
1713588240000,2024-04-20T04:44:00Z,288-1-1-117,0.19,
1713588300000,2024-04-20T04:45:00Z,288-1-1-117,0.19,
1713588360000,2024-04-20T04:46:00Z,288-1-1-117,0.19,
1713588420000,2024-04-20T04:47:00Z,288-1-1-117,0.19,
1713588480000,2024-04-20T04:48:00Z,288-1-1-117,0.19,
1713588540000,2024-04-20T04:49:00Z,288-1-1-117,0.19,
1713588600000,2024-04-20T04:50:00Z,288-1-1-117,0.19,
1713588660000,2024-04-20T04:51:00Z,288-1-1-117,0.19,
1713588720000,2024-04-20T04:52:00Z,288-1-1-117,0.19,
1713588780000,2024-04-20T04:53:00Z,288-1-1-117,0.2,
1713588840000,2024-04-20T04:54:00Z,288-1-1-117,0.2,
1713588900000,2024-04-20T04:55:00Z,288-1-1-117,0.19,
1713588960000,2024-04-20T04:56:00Z,288-1-1-117,0.19,
1713589020000,2024-04-20T04:57:00Z,288-1-1-117,0.2,
1713589080000,2024-04-20T04:58:00Z,288-1-1-117,0.2,
1713589140000,2024-04-20T04:59:00Z,288-1-1-117,0.2,
1713589200000,2024-04-20T05:00:00Z,288-1-1-117,0.21,
1713589260000,2024-04-20T05:01:00Z,288-1-1-117,0.21,
1713589320000,2024-04-20T05:02:00Z,288-1-1-117,0.21,
1713589380000,2024-04-20T05:03:00Z,288-1-1-117,0.21,
1713589440000,2024-04-20T05:04:00Z,288-1-1-117,0.21,
1713589500000,2024-04-20T05:05:00Z,288-1-1-117,0.21,
1713589560000,2024-04-20T05:06:00Z,288-1-1-117,0.22,
1713589620000,2024-04-20T05:07:00Z,288-1-1-117,0.22,
1713589680000,2024-04-20T05:08:00Z,288-1-1-117,0.22,
1713589740000,2024-04-20T05:09:00Z,288-1-1-117,0.22,
1713589800000,2024-04-20T05:10:00Z,288-1-1-117,0.22,
1713589860000,2024-04-20T05:11:00Z,288-1-1-117,0.22,
1713589920000,2024-04-20T05:12:00Z,288-1-1-117,0.22,
1713589980000,2024-04-20T05:13:00Z,288-1-1-117,0.22,
1713590040000,2024-04-20T05:14:00Z,288-1-1-117,0.22,
1713590100000,2024-04-20T05:15:00Z,288-1-1-117,0.22,
1713590160000,2024-04-20T05:16:00Z,288-1-1-117,0.22,
1713590220000,2024-04-20T05:17:00Z,288-1-1-117,0.22,
1713590280000,2024-04-20T05:18:00Z,288-1-1-117,0.23,
1713590340000,2024-04-20T05:19:00Z,288-1-1-117,0.23,
1713590400000,2024-04-20T05:20:00Z,288-1-1-117,0.23,
1713590460000,2024-04-20T05:21:00Z,288-1-1-117,0.24,
1713590520000,2024-04-20T05:22:00Z,288-1-1-117,0.24,
1713590580000,2024-04-20T05:23:00Z,288-1-1-117,0.24,
1713590640000,2024-04-20T05:24:00Z,288-1-1-117,0.24,
1713590700000,2024-04-20T05:25:00Z,288-1-1-117,0.24,
1713590760000,2024-04-20T05:26:00Z,288-1-1-117,0.24,
1713590820000,2024-04-20T05:27:00Z,288-1-1-117,0.24,
1713590880000,2024-04-20T05:28:00Z,288-1-1-117,0.24,
1713590940000,2024-04-20T05:29:00Z,288-1-1-117,0.24,
1713591000000,2024-04-20T05:30:00Z,288-1-1-117,0.25,
1713591060000,2024-04-20T05:31:00Z,288-1-1-117,0.24,
1713591120000,2024-04-20T05:32:00Z,288-1-1-117,0.24,
1713591180000,2024-04-20T05:33:00Z,288-1-1-117,0.24,
1713591240000,2024-04-20T05:34:00Z,288-1-1-117,0.27,
1713591300000,2024-04-20T05:35:00Z,288-1-1-117,0.28,
1713591360000,2024-04-20T05:36:00Z,288-1-1-117,0.29,
1713591420000,2024-04-20T05:37:00Z,288-1-1-117,0.29,
1713591480000,2024-04-20T05:38:00Z,288-1-1-117,0.29,
1713591540000,2024-04-20T05:39:00Z,288-1-1-117,0.29,
1713591600000,2024-04-20T05:40:00Z,288-1-1-117,0.29,
1713591660000,2024-04-20T05:41:00Z,288-1-1-117,0.29,
1713591720000,2024-04-20T05:42:00Z,288-1-1-117,0.29,
1713591780000,2024-04-20T05:43:00Z,288-1-1-117,0.29,
1713591840000,2024-04-20T05:44:00Z,288-1-1-117,0.29,
1713591900000,2024-04-20T05:45:00Z,288-1-1-117,0.29,
1713591960000,2024-04-20T05:46:00Z,288-1-1-117,0.29,
1713592020000,2024-04-20T05:47:00Z,288-1-1-117,0.29,
1713592080000,2024-04-20T05:48:00Z,288-1-1-117,0.29,
1713592140000,2024-04-20T05:49:00Z,288-1-1-117,0.27,
1713592200000,2024-04-20T05:50:00Z,288-1-1-117,0.29,
1713592260000,2024-04-20T05:51:00Z,288-1-1-117,0.29,
1713592320000,2024-04-20T05:52:00Z,288-1-1-117,0.29,
1713592380000,2024-04-20T05:53:00Z,288-1-1-117,0.29,
1713592440000,2024-04-20T05:54:00Z,288-1-1-117,0.29,
1713592500000,2024-04-20T05:55:00Z,288-1-1-117,0.29,
1713592560000,2024-04-20T05:56:00Z,288-1-1-117,0.3,
1713592620000,2024-04-20T05:57:00Z,288-1-1-117,0.3,
1713592680000,2024-04-20T05:58:00Z,288-1-1-117,0.3,
1713592740000,2024-04-20T05:59:00Z,288-1-1-117,0.3,
1713592800000,2024-04-20T06:00:00Z,288-1-1-117,0.3,
1713592860000,2024-04-20T06:01:00Z,288-1-1-117,0.3,
1713592920000,2024-04-20T06:02:00Z,288-1-1-117,0.3,
1713592980000,2024-04-20T06:03:00Z,288-1-1-117,0.3,
1713593040000,2024-04-20T06:04:00Z,288-1-1-117,0.3,
1713593100000,2024-04-20T06:05:00Z,288-1-1-117,0.3,
1713593160000,2024-04-20T06:06:00Z,288-1-1-117,0.3,
1713593220000,2024-04-20T06:07:00Z,288-1-1-117,0.3,
1713593280000,2024-04-20T06:08:00Z,288-1-1-117,0.3,
1713593340000,2024-04-20T06:09:00Z,288-1-1-117,0.31,
1713593400000,2024-04-20T06:10:00Z,288-1-1-117,0.31,
1713593460000,2024-04-20T06:11:00Z,288-1-1-117,0.3,
1713593520000,2024-04-20T06:12:00Z,288-1-1-117,0.3,
1713593580000,2024-04-20T06:13:00Z,288-1-1-117,0.3,
1713593640000,2024-04-20T06:14:00Z,288-1-1-117,0.3,
1713593700000,2024-04-20T06:15:00Z,288-1-1-117,0.3,
1713593760000,2024-04-20T06:16:00Z,288-1-1-117,0.3,
1713593820000,2024-04-20T06:17:00Z,288-1-1-117,0.3,
1713593880000,2024-04-20T06:18:00Z,288-1-1-117,0.3,
1713593940000,2024-04-20T06:19:00Z,288-1-1-117,0.3,
1713594000000,2024-04-20T06:20:00Z,288-1-1-117,0.3,
1713594060000,2024-04-20T06:21:00Z,288-1-1-117,0.3,
1713594120000,2024-04-20T06:22:00Z,288-1-1-117,0.3,
1713594180000,2024-04-20T06:23:00Z,288-1-1-117,0.3,
1713594240000,2024-04-20T06:24:00Z,288-1-1-117,0.3,
1713594300000,2024-04-20T06:25:00Z,288-1-1-117,0.3,
1713594360000,2024-04-20T06:26:00Z,288-1-1-117,0.3,
1713594420000,2024-04-20T06:27:00Z,288-1-1-117,0.3,
1713594480000,2024-04-20T06:28:00Z,288-1-1-117,0.3,
1713594540000,2024-04-20T06:29:00Z,288-1-1-117,0.3,
1713594600000,2024-04-20T06:30:00Z,288-1-1-117,0.3,
1713594660000,2024-04-20T06:31:00Z,288-1-1-117,0.3,
1713594720000,2024-04-20T06:32:00Z,288-1-1-117,0.3,
1713594780000,2024-04-20T06:33:00Z,288-1-1-117,0.3,
1713594840000,2024-04-20T06:34:00Z,288-1-1-117,0.29,
1713594900000,2024-04-20T06:35:00Z,288-1-1-117,0.31,
1713594960000,2024-04-20T06:36:00Z,288-1-1-117,0.32,
1713595020000,2024-04-20T06:37:00Z,288-1-1-117,0.32,
1713595080000,2024-04-20T06:38:00Z,288-1-1-117,0.32,
1713595140000,2024-04-20T06:39:00Z,288-1-1-117,0.31,
1713595200000,2024-04-20T06:40:00Z,288-1-1-117,0.32,
1713595260000,2024-04-20T06:41:00Z,288-1-1-117,0.32,
1713595320000,2024-04-20T06:42:00Z,288-1-1-117,0.32,
1713595380000,2024-04-20T06:43:00Z,288-1-1-117,0.32,
1713595440000,2024-04-20T06:44:00Z,288-1-1-117,0.32,
1713595500000,2024-04-20T06:45:00Z,288-1-1-117,0.32,
1713595560000,2024-04-20T06:46:00Z,288-1-1-117,0.32,
1713595620000,2024-04-20T06:47:00Z,288-1-1-117,0.32,
1713595680000,2024-04-20T06:48:00Z,288-1-1-117,0.32,
