timestamp_unix,timestamp_iso,participant_full_id,accelerometers_std_g,missing_value_reason
1711586640000,2024-03-28T00:44:00Z,288-1-1-116,,device_not_recording
1711586700000,2024-03-28T00:45:00Z,288-1-1-116,,device_not_recording
1711586760000,2024-03-28T00:46:00Z,288-1-1-116,,device_not_recording
1711586820000,2024-03-28T00:47:00Z,288-1-1-116,,device_not_recording
1711586880000,2024-03-28T00:48:00Z,288-1-1-116,,device_not_recording
1711586940000,2024-03-28T00:49:00Z,288-1-1-116,,device_not_recording
1711587000000,2024-03-28T00:50:00Z,288-1-1-116,,device_not_recording
1711587060000,2024-03-28T00:51:00Z,288-1-1-116,,device_not_recording
1711587120000,2024-03-28T00:52:00Z,288-1-1-116,,device_not_recording
1711587180000,2024-03-28T00:53:00Z,288-1-1-116,,device_not_recording
1711587240000,2024-03-28T00:54:00Z,288-1-1-116,,device_not_recording
1711587300000,2024-03-28T00:55:00Z,288-1-1-116,,device_not_recording
1711587360000,2024-03-28T00:56:00Z,288-1-1-116,,device_not_recording
1711587420000,2024-03-28T00:57:00Z,288-1-1-116,,device_not_recording
1711587480000,2024-03-28T00:58:00Z,288-1-1-116,,device_not_recording
1711587540000,2024-03-28T00:59:00Z,288-1-1-116,,device_not_recording
1711587600000,2024-03-28T01:00:00Z,288-1-1-116,,device_not_recording
1711587660000,2024-03-28T01:01:00Z,288-1-1-116,,device_not_recording
1711587720000,2024-03-28T01:02:00Z,288-1-1-116,,device_not_recording
1711587780000,2024-03-28T01:03:00Z,288-1-1-116,,device_not_recording
1711587840000,2024-03-28T01:04:00Z,288-1-1-116,,device_not_recording
1711587900000,2024-03-28T01:05:00Z,288-1-1-116,,device_not_recording
1711587960000,2024-03-28T01:06:00Z,288-1-1-116,,device_not_recording
1711588020000,2024-03-28T01:07:00Z,288-1-1-116,,device_not_recording
1711588080000,2024-03-28T01:08:00Z,288-1-1-116,,device_not_recording
1711588140000,2024-03-28T01:09:00Z,288-1-1-116,,device_not_recording
1711588200000,2024-03-28T01:10:00Z,288-1-1-116,,device_not_recording
1711588260000,2024-03-28T01:11:00Z,288-1-1-116,,device_not_recording
1711588320000,2024-03-28T01:12:00Z,288-1-1-116,,device_not_recording
1711588380000,2024-03-28T01:13:00Z,288-1-1-116,,device_not_recording
1711588440000,2024-03-28T01:14:00Z,288-1-1-116,,device_not_recording
1711588500000,2024-03-28T01:15:00Z,288-1-1-116,,device_not_recording
