timestamp_iso,accelerometers_std_g,missing_value_reason,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,activity_class,activity_counts,activity_intensity,body_position_left,body_position_right,eda_scl_usiemens,met,prv_rmssd_ms,pulse_rate_bpm,respiratory_rate_brpm,sleep_detection_stage,step_counts,temperature_celsius,wearing_detection_percentage,hour,minute
2023-12-18 00:00:00+00:00,0.018,,271.0,219.0,315.0,469.0,walking,41.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.2,1.4,,92.0,,0.0,6.0,30.22,100.0,0,0
2023-12-18 00:01:00+00:00,0.186,,1408.0,2659.0,1151.0,3221.0,walking,168.0,LPA,standing,sitting_reclining_lying,0.21,2.87,,105.0,,0.0,87.0,30.01,100.0,0,1
2023-12-18 00:02:00+00:00,0.175,,2833.0,1680.0,847.0,3400.0,walking,144.0,MPA,standing,standing,0.22,3.35,,109.0,,0.0,95.0,29.88,100.0,0,2
2023-12-18 00:03:00+00:00,0.058,,677.0,409.0,678.0,1041.0,walking,89.0,LPA,standing,sitting_reclining_lying,0.2,2.3,,111.0,,0.0,28.0,29.89,100.0,0,3
2023-12-18 00:04:00+00:00,0.152,,1642.0,1905.0,1064.0,2730.0,walking,126.0,MPA,standing,standing,0.21,4.98,,107.0,,0.0,67.0,29.85,100.0,0,4
2023-12-18 00:05:00+00:00,0.2,,2568.0,2895.0,1286.0,4077.0,walking,135.0,MPA,standing,standing,0.21,3.08,,107.0,,0.0,99.0,29.78,100.0,0,5
2023-12-18 00:06:00+00:00,0.18,,3053.0,2682.0,1432.0,4308.0,walking,130.0,MPA,standing,standing,0.2,4.53,,105.0,,0.0,94.0,29.72,100.0,0,6
2023-12-18 00:07:00+00:00,0.09,,2026.0,1995.0,2877.0,4044.0,generic,131.0,VPA,standing,standing,0.2,6.4,,103.0,,0.0,28.0,29.63,100.0,0,7
2023-12-18 00:08:00+00:00,0.009,,74.0,15.0,171.0,186.0,still,14.0,sedentary,sitting_reclining_lying,standing,0.2,0.95,,96.0,20.0,0.0,0.0,29.58,100.0,0,8
2023-12-18 00:09:00+00:00,0.004,,75.0,172.0,98.0,211.0,still,6.0,sedentary,sitting_reclining_lying,standing,0.2,0.95,,92.0,21.0,0.0,0.0,29.61,100.0,0,9
2023-12-18 00:10:00+00:00,0.006,,3.0,209.0,224.0,306.0,still,11.0,sedentary,sitting_reclining_lying,standing,0.2,0.95,,92.0,,0.0,0.0,29.67,100.0,0,10
2023-12-18 00:11:00+00:00,0.006,,39.0,171.0,130.0,218.0,still,12.0,sedentary,sitting_reclining_lying,standing,0.19,0.95,,94.0,,0.0,0.0,29.7,100.0,0,11
2023-12-18 00:12:00+00:00,0.018,,490.0,808.0,826.0,1255.0,generic,36.0,sedentary,sitting_reclining_lying,standing,0.2,1.25,,95.0,,0.0,0.0,29.71,100.0,0,12
2023-12-18 00:13:00+00:00,0.013,,379.0,722.0,1176.0,1431.0,generic,33.0,sedentary,sitting_reclining_lying,standing,0.19,0.95,,91.0,,0.0,0.0,29.69,100.0,0,13
2023-12-18 00:14:00+00:00,0.019,,388.0,1195.0,905.0,1548.0,generic,39.0,sedentary,sitting_reclining_lying,standing,0.19,1.43,,93.0,,0.0,0.0,29.71,100.0,0,14
2023-12-18 00:15:00+00:00,0.033,,293.0,1280.0,1004.0,1652.0,generic,52.0,MPA,standing,standing,0.19,3.89,,94.0,,0.0,0.0,29.71,100.0,0,15
2023-12-18 00:16:00+00:00,0.009,,47.0,422.0,682.0,803.0,generic,24.0,sedentary,sitting_reclining_lying,standing,0.2,0.95,,96.0,,0.0,0.0,29.65,100.0,0,16
2023-12-18 00:17:00+00:00,0.003,,4.0,193.0,194.0,273.0,still,6.0,sedentary,sitting_reclining_lying,standing,0.21,0.95,,94.0,,0.0,0.0,29.55,100.0,0,17
2023-12-18 00:18:00+00:00,0.014,,233.0,616.0,1189.0,1359.0,still,20.0,sedentary,sitting_reclining_lying,standing,0.2,1.36,,95.0,,0.0,0.0,29.56,100.0,0,18
2023-12-18 00:19:00+00:00,0.022,,731.0,728.0,1121.0,1523.0,generic,41.0,LPA,sitting_reclining_lying,standing,0.2,2.06,,93.0,,0.0,5.0,29.59,100.0,0,19
2023-12-18 00:20:00+00:00,0.034,,128.0,760.0,862.0,1156.0,generic,47.0,MPA,standing,standing,0.2,3.25,,93.0,,0.0,0.0,29.58,100.0,0,20
2023-12-18 00:21:00+00:00,0.018,,321.0,862.0,1620.0,1862.0,generic,66.0,sedentary,sitting_reclining_lying,standing,0.2,0.95,,94.0,,0.0,0.0,29.57,100.0,0,21
2023-12-18 00:22:00+00:00,0.029,,712.0,504.0,2699.0,2836.0,generic,110.0,sedentary,sitting_reclining_lying,standing,0.2,1.24,,94.0,,0.0,0.0,29.49,100.0,0,22
2023-12-18 00:23:00+00:00,0.016,,540.0,669.0,1407.0,1648.0,still,24.0,LPA,sitting_reclining_lying,sitting_reclining_lying,0.2,2.43,,94.0,,0.0,0.0,29.4,100.0,0,23
2023-12-18 00:24:00+00:00,0.011,,621.0,262.0,593.0,897.0,still,13.0,sedentary,sitting_reclining_lying,sitting_reclining_lying,0.2,1.56,,98.0,,0.0,0.0,29.52,100.0,0,24
