timestamp_unix,timestamp_iso,participant_full_id,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,missing_value_reason
1715472000000,2024-05-12T00:00:00Z,288-1-1-0,1070,570,543,1328,
1715472060000,2024-05-12T00:01:00Z,288-1-1-0,369,420,353,661,
1715472120000,2024-05-12T00:02:00Z,288-1-1-0,537,314,308,694,
1715472180000,2024-05-12T00:03:00Z,288-1-1-0,928,1519,1345,2231,
1715472240000,2024-05-12T00:04:00Z,288-1-1-0,0,3,0,3,
1715472300000,2024-05-12T00:05:00Z,288-1-1-0,26,83,34,93,
1715472360000,2024-05-12T00:06:00Z,288-1-1-0,495,515,301,775,
1715472420000,2024-05-12T00:07:00Z,288-1-1-0,750,412,625,1059,
1715472480000,2024-05-12T00:08:00Z,288-1-1-0,292,402,561,749,
1715472540000,2024-05-12T00:09:00Z,288-1-1-0,165,167,175,292,
1715472600000,2024-05-12T00:10:00Z,288-1-1-0,427,716,434,939,
1715472660000,2024-05-12T00:11:00Z,288-1-1-0,180,838,800,1172,
1715472720000,2024-05-12T00:12:00Z,288-1-1-0,217,441,310,581,
1715472780000,2024-05-12T00:13:00Z,288-1-1-0,998,969,1667,2171,
1715472840000,2024-05-12T00:14:00Z,288-1-1-0,1581,2240,2058,3428,
1715472900000,2024-05-12T00:15:00Z,288-1-1-0,2297,1898,2099,3644,
1715472960000,2024-05-12T00:16:00Z,288-1-1-0,1235,1358,1324,2263,
1715473020000,2024-05-12T00:17:00Z,288-1-1-0,1175,1502,1361,2342,
1715473080000,2024-05-12T00:18:00Z,288-1-1-0,701,215,472,872,
1715473140000,2024-05-12T00:19:00Z,288-1-1-0,300,281,479,631,
1715473200000,2024-05-12T00:20:00Z,288-1-1-0,813,756,596,1260,
1715473260000,2024-05-12T00:21:00Z,288-1-1-0,2329,1926,1905,3572,
1715473320000,2024-05-12T00:22:00Z,288-1-1-0,766,308,763,1124,
1715473380000,2024-05-12T00:23:00Z,288-1-1-0,586,661,660,1102,
1715473440000,2024-05-12T00:24:00Z,288-1-1-0,0,0,0,0,
1715473500000,2024-05-12T00:25:00Z,288-1-1-0,213,550,599,840,
1715473560000,2024-05-12T00:26:00Z,288-1-1-0,40,19,73,85,
1715473620000,2024-05-12T00:27:00Z,288-1-1-0,25,31,85,93,
1715473680000,2024-05-12T00:28:00Z,288-1-1-0,120,36,20,126,
1715473740000,2024-05-12T00:29:00Z,288-1-1-0,195,257,177,367,
1715473800000,2024-05-12T00:30:00Z,288-1-1-0,297,207,79,370,
1715473860000,2024-05-12T00:31:00Z,288-1-1-0,1312,1078,1294,2134,
1715473920000,2024-05-12T00:32:00Z,288-1-1-0,3868,3524,3631,6369,
1715473980000,2024-05-12T00:33:00Z,288-1-1-0,3386,2639,2745,5095,
1715474040000,2024-05-12T00:34:00Z,288-1-1-0,2314,1881,2829,4110,
