timestamp_unix,timestamp_iso,participant_full_id,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,missing_value_reason
1708387200000,2024-02-20T00:00:00Z,288-1-1-113,152,144,26,210,
1708387260000,2024-02-20T00:01:00Z,288-1-1-113,403,814,536,1054,
1708387320000,2024-02-20T00:02:00Z,288-1-1-113,0,57,0,57,
1708387380000,2024-02-20T00:03:00Z,288-1-1-113,332,693,658,1011,
1708387440000,2024-02-20T00:04:00Z,288-1-1-113,405,1265,914,1612,
1708387500000,2024-02-20T00:05:00Z,288-1-1-113,392,545,236,711,
1708387560000,2024-02-20T00:06:00Z,288-1-1-113,453,605,632,985,
1708387620000,2024-02-20T00:07:00Z,288-1-1-113,423,906,805,1283,
1708387680000,2024-02-20T00:08:00Z,288-1-1-113,178,564,860,1043,
1708387740000,2024-02-20T00:09:00Z,288-1-1-113,1857,2493,2931,4272,
1708387800000,2024-02-20T00:10:00Z,288-1-1-113,472,501,728,1001,
1708387860000,2024-02-20T00:11:00Z,288-1-1-113,156,252,305,425,
1708387920000,2024-02-20T00:12:00Z,288-1-1-113,315,867,702,1159,
1708387980000,2024-02-20T00:13:00Z,288-1-1-113,24,155,69,171,
1708388040000,2024-02-20T00:14:00Z,288-1-1-113,3885,2893,3063,5731,
1708388100000,2024-02-20T00:15:00Z,288-1-1-113,466,632,1165,1404,
1708388160000,2024-02-20T00:16:00Z,288-1-1-113,218,340,361,541,
1708388220000,2024-02-20T00:17:00Z,288-1-1-113,511,1725,2055,2731,
1708388280000,2024-02-20T00:18:00Z,288-1-1-113,2065,1786,2315,3579,
1708388340000,2024-02-20T00:19:00Z,288-1-1-113,1014,1282,1636,2312,
1708388400000,2024-02-20T00:20:00Z,288-1-1-113,1521,1480,1334,2506,
1708388460000,2024-02-20T00:21:00Z,288-1-1-113,378,744,523,984,
1708388520000,2024-02-20T00:22:00Z,288-1-1-113,0,33,30,44,
1708388580000,2024-02-20T00:23:00Z,288-1-1-113,0,106,136,172,
1708388640000,2024-02-20T00:24:00Z,288-1-1-113,0,85,102,132,
1708388700000,2024-02-20T00:25:00Z,288-1-1-113,0,21,21,29,
1708388760000,2024-02-20T00:26:00Z,288-1-1-113,0,19,15,24,
1708388820000,2024-02-20T00:27:00Z,288-1-1-113,0,46,3,46,
1708388880000,2024-02-20T00:28:00Z,288-1-1-113,0,0,0,0,
1708388940000,2024-02-20T00:29:00Z,288-1-1-113,0,171,60,181,
1708389000000,2024-02-20T00:30:00Z,288-1-1-113,290,412,344,610,
1708389060000,2024-02-20T00:31:00Z,288-1-1-113,0,0,23,23,
1708389120000,2024-02-20T00:32:00Z,288-1-1-113,1793,2364,3511,4596,
1708389180000,2024-02-20T00:33:00Z,288-1-1-113,532,995,2386,2639,
1708389240000,2024-02-20T00:34:00Z,288-1-1-113,978,1268,1269,2043,
1708389300000,2024-02-20T00:35:00Z,288-1-1-113,527,1078,1716,2093,
1708389360000,2024-02-20T00:36:00Z,288-1-1-113,0,97,0,97,
1708389420000,2024-02-20T00:37:00Z,288-1-1-113,0,124,0,124,
1708389480000,2024-02-20T00:38:00Z,288-1-1-113,266,364,739,865,
1708389540000,2024-02-20T00:39:00Z,288-1-1-113,381,416,521,767,
1708389600000,2024-02-20T00:40:00Z,288-1-1-113,184,504,208,575,
1708389660000,2024-02-20T00:41:00Z,288-1-1-113,457,762,939,1292,
1708389720000,2024-02-20T00:42:00Z,288-1-1-113,582,528,440,900,
1708389780000,2024-02-20T00:43:00Z,288-1-1-113,1039,1466,2719,3259,
1708389840000,2024-02-20T00:44:00Z,288-1-1-113,1729,2913,3192,4654,
1708389900000,2024-02-20T00:45:00Z,288-1-1-113,4077,3767,3858,6759,
1708389960000,2024-02-20T00:46:00Z,288-1-1-113,2777,3086,2852,5036,
1708390020000,2024-02-20T00:47:00Z,288-1-1-113,385,1654,3194,3617,
1708390080000,2024-02-20T00:48:00Z,288-1-1-113,1275,1554,3463,4004,
1708390140000,2024-02-20T00:49:00Z,288-1-1-113,1723,1986,2391,3553,
1708390200000,2024-02-20T00:50:00Z,288-1-1-113,1660,1507,2788,3577,
1708390260000,2024-02-20T00:51:00Z,288-1-1-113,618,1630,1106,2064,
1708390320000,2024-02-20T00:52:00Z,288-1-1-113,347,675,662,1007,
1708390380000,2024-02-20T00:53:00Z,288-1-1-113,695,581,1434,1696,
1708390440000,2024-02-20T00:54:00Z,288-1-1-113,2259,2500,2623,4270,
1708390500000,2024-02-20T00:55:00Z,288-1-1-113,2671,2495,3633,5153,
1708390560000,2024-02-20T00:56:00Z,288-1-1-113,988,881,1118,1732,
1708390620000,2024-02-20T00:57:00Z,288-1-1-113,93,143,69,184,
1708390680000,2024-02-20T00:58:00Z,288-1-1-113,1688,2089,2559,3709,
1708390740000,2024-02-20T00:59:00Z,288-1-1-113,178,572,945,1118,
1708390800000,2024-02-20T01:00:00Z,288-1-1-113,566,1027,1091,1601,
1708390860000,2024-02-20T01:01:00Z,288-1-1-113,953,1314,765,1794,
1708390920000,2024-02-20T01:02:00Z,288-1-1-113,2028,2025,1744,3354,
1708390980000,2024-02-20T01:03:00Z,288-1-1-113,3013,2736,3510,5374,
1708391040000,2024-02-20T01:04:00Z,288-1-1-113,1851,1786,1345,2902,
1708391100000,2024-02-20T01:05:00Z,288-1-1-113,889,845,765,1445,
1708391160000,2024-02-20T01:06:00Z,288-1-1-113,343,267,302,529,
1708391220000,2024-02-20T01:07:00Z,288-1-1-113,119,185,284,359,
1708391280000,2024-02-20T01:08:00Z,288-1-1-113,342,518,363,719,
1708391340000,2024-02-20T01:09:00Z,288-1-1-113,566,1110,1444,1907,
1708391400000,2024-02-20T01:10:00Z,288-1-1-113,72,207,98,240,
1708391460000,2024-02-20T01:11:00Z,288-1-1-113,1127,1031,889,1767,
1708391520000,2024-02-20T01:12:00Z,288-1-1-113,7,28,11,30,
1708391580000,2024-02-20T01:13:00Z,288-1-1-113,0,36,5,36,
1708391640000,2024-02-20T01:14:00Z,288-1-1-113,0,0,0,0,
1708391700000,2024-02-20T01:15:00Z,288-1-1-113,990,487,433,1185,
1708391760000,2024-02-20T01:16:00Z,288-1-1-113,6,0,26,26,
1708391820000,2024-02-20T01:17:00Z,288-1-1-113,42,7,95,104,
1708391880000,2024-02-20T01:18:00Z,288-1-1-113,40,20,136,143,
1708391940000,2024-02-20T01:19:00Z,288-1-1-113,19,7,0,20,
1708392000000,2024-02-20T01:20:00Z,288-1-1-113,478,246,208,576,
1708392060000,2024-02-20T01:21:00Z,288-1-1-113,1039,950,836,1637,
1708392120000,2024-02-20T01:22:00Z,288-1-1-113,343,246,410,588,
1708392180000,2024-02-20T01:23:00Z,288-1-1-113,0,0,10,10,
1708392240000,2024-02-20T01:24:00Z,288-1-1-113,754,983,726,1435,
1708392300000,2024-02-20T01:25:00Z,288-1-1-113,0,0,0,0,
1708392360000,2024-02-20T01:26:00Z,288-1-1-113,170,104,621,652,
1708392420000,2024-02-20T01:27:00Z,288-1-1-113,258,404,299,564,
1708392480000,2024-02-20T01:28:00Z,288-1-1-113,2169,1611,1390,3038,
1708392540000,2024-02-20T01:29:00Z,288-1-1-113,1569,1334,983,2282,
1708392600000,2024-02-20T01:30:00Z,288-1-1-113,1311,2698,1079,3187,
1708392660000,2024-02-20T01:31:00Z,288-1-1-113,1370,3838,1533,4353,
1708392720000,2024-02-20T01:32:00Z,288-1-1-113,3647,4456,3846,6924,
1708392780000,2024-02-20T01:33:00Z,288-1-1-113,115,323,99,356,
1708392840000,2024-02-20T01:34:00Z,288-1-1-113,864,2326,1050,2694,
1708392900000,2024-02-20T01:35:00Z,288-1-1-113,445,419,302,681,
1708392960000,2024-02-20T01:36:00Z,288-1-1-113,154,933,518,1078,
1708393020000,2024-02-20T01:37:00Z,288-1-1-113,2,81,105,132,
1708393080000,2024-02-20T01:38:00Z,288-1-1-113,239,934,177,980,
1708393140000,2024-02-20T01:39:00Z,288-1-1-113,34,232,235,331,
1708393200000,2024-02-20T01:40:00Z,288-1-1-113,155,749,331,833,
1708393260000,2024-02-20T01:41:00Z,288-1-1-113,33,379,143,406,
1708393320000,2024-02-20T01:42:00Z,288-1-1-113,198,890,628,1107,
1708393380000,2024-02-20T01:43:00Z,288-1-1-113,28,277,123,304,
1708393440000,2024-02-20T01:44:00Z,288-1-1-113,102,198,155,271,
1708393500000,2024-02-20T01:45:00Z,288-1-1-113,145,131,175,262,
1708393560000,2024-02-20T01:46:00Z,288-1-1-113,21,111,116,161,
1708393620000,2024-02-20T01:47:00Z,288-1-1-113,312,617,254,736,
1708393680000,2024-02-20T01:48:00Z,288-1-1-113,315,1052,454,1188,
1708393740000,2024-02-20T01:49:00Z,288-1-1-113,153,953,493,1083,
1708393800000,2024-02-20T01:50:00Z,288-1-1-113,67,447,171,483,
1708393860000,2024-02-20T01:51:00Z,288-1-1-113,238,439,195,536,
1708393920000,2024-02-20T01:52:00Z,288-1-1-113,181,296,222,411,
1708393980000,2024-02-20T01:53:00Z,288-1-1-113,171,277,202,383,
1708394040000,2024-02-20T01:54:00Z,288-1-1-113,537,1352,641,1589,
1708394100000,2024-02-20T01:55:00Z,288-1-1-113,652,882,737,1321,
1708394160000,2024-02-20T01:56:00Z,288-1-1-113,1578,2486,2169,3657,
1708394220000,2024-02-20T01:57:00Z,288-1-1-113,2560,2504,2404,4313,
1708394280000,2024-02-20T01:58:00Z,288-1-1-113,3785,3246,3228,5939,
1708394340000,2024-02-20T01:59:00Z,288-1-1-113,4487,4533,5048,8134,
1708394400000,2024-02-20T02:00:00Z,288-1-1-113,3754,3977,3662,6581,
1708394460000,2024-02-20T02:01:00Z,288-1-1-113,6895,7324,6442,11944,
1708394520000,2024-02-20T02:02:00Z,288-1-1-113,3732,4969,5886,8559,
1708394580000,2024-02-20T02:03:00Z,288-1-1-113,1001,1589,2049,2779,
1708394640000,2024-02-20T02:04:00Z,288-1-1-113,129,123,41,182,
1708394700000,2024-02-20T02:05:00Z,288-1-1-113,132,406,759,870,
1708394760000,2024-02-20T02:06:00Z,288-1-1-113,387,553,402,785,
1708394820000,2024-02-20T02:07:00Z,288-1-1-113,0,0,2,2,
1708394880000,2024-02-20T02:08:00Z,288-1-1-113,3097,3908,2316,5497,
1708394940000,2024-02-20T02:09:00Z,288-1-1-113,1337,2342,1512,3091,
1708395000000,2024-02-20T02:10:00Z,288-1-1-113,735,1310,498,1582,
1708395060000,2024-02-20T02:11:00Z,288-1-1-113,709,1322,1473,2102,
1708395120000,2024-02-20T02:12:00Z,288-1-1-113,143,271,897,947,
1708395180000,2024-02-20T02:13:00Z,288-1-1-113,564,1256,2372,2742,
1708395240000,2024-02-20T02:14:00Z,288-1-1-113,270,124,699,759,
1708395300000,2024-02-20T02:15:00Z,288-1-1-113,468,639,714,1066,
1708395360000,2024-02-20T02:16:00Z,288-1-1-113,234,662,1114,1316,
1708395420000,2024-02-20T02:17:00Z,288-1-1-113,0,8,179,179,
1708395480000,2024-02-20T02:18:00Z,288-1-1-113,0,31,117,121,
1708395540000,2024-02-20T02:19:00Z,288-1-1-113,0,0,128,128,
1708395600000,2024-02-20T02:20:00Z,288-1-1-113,53,817,1601,1798,
1708395660000,2024-02-20T02:21:00Z,288-1-1-113,278,665,216,752,
1708395720000,2024-02-20T02:22:00Z,288-1-1-113,541,863,1008,1433,
1708395780000,2024-02-20T02:23:00Z,288-1-1-113,73,5,240,250,
1708395840000,2024-02-20T02:24:00Z,288-1-1-113,0,0,9,9,
1708395900000,2024-02-20T02:25:00Z,288-1-1-113,0,0,0,0,
1708395960000,2024-02-20T02:26:00Z,288-1-1-113,0,0,0,0,
1708396020000,2024-02-20T02:27:00Z,288-1-1-113,299,1185,2031,2370,
1708396080000,2024-02-20T02:28:00Z,288-1-1-113,552,1047,2257,2548,
1708396140000,2024-02-20T02:29:00Z,288-1-1-113,86,47,701,707,
1708396200000,2024-02-20T02:30:00Z,288-1-1-113,658,1626,1903,2588,
1708396260000,2024-02-20T02:31:00Z,288-1-1-113,253,1382,694,1567,
1708396320000,2024-02-20T02:32:00Z,288-1-1-113,235,395,617,769,
1708396380000,2024-02-20T02:33:00Z,288-1-1-113,96,716,1258,1450,
