timestamp_unix,timestamp_iso,participant_full_id,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,missing_value_reason
1712188800000,2024-04-04T00:00:00Z,288-1-1-116,0,12,0,12,
1712188860000,2024-04-04T00:01:00Z,288-1-1-116,0,0,0,0,
1712188920000,2024-04-04T00:02:00Z,288-1-1-116,1643,951,2045,2790,
1712188980000,2024-04-04T00:03:00Z,288-1-1-116,1576,1532,1944,2934,
1712189040000,2024-04-04T00:04:00Z,288-1-1-116,835,1067,1669,2149,
1712189100000,2024-04-04T00:05:00Z,288-1-1-116,117,268,1148,1184,
1712189160000,2024-04-04T00:06:00Z,288-1-1-116,70,187,530,566,
1712189220000,2024-04-04T00:07:00Z,288-1-1-116,171,432,941,1049,
1712189280000,2024-04-04T00:08:00Z,288-1-1-116,179,150,1080,1104,
1712189340000,2024-04-04T00:09:00Z,288-1-1-116,163,191,886,920,
1712189400000,2024-04-04T00:10:00Z,288-1-1-116,7,42,0,42,
1712189460000,2024-04-04T00:11:00Z,288-1-1-116,255,460,1270,1374,
1712189520000,2024-04-04T00:12:00Z,288-1-1-116,511,817,2028,2245,
1712189580000,2024-04-04T00:13:00Z,288-1-1-116,2851,3545,4488,6390,
1712189640000,2024-04-04T00:14:00Z,288-1-1-116,1870,1658,2094,3260,
1712189700000,2024-04-04T00:15:00Z,288-1-1-116,0,0,0,0,
1712189760000,2024-04-04T00:16:00Z,288-1-1-116,331,633,382,810,
1712189820000,2024-04-04T00:17:00Z,288-1-1-116,670,1019,764,1439,
1712189880000,2024-04-04T00:18:00Z,288-1-1-116,0,0,0,0,
1712189940000,2024-04-04T00:19:00Z,288-1-1-116,801,770,800,1369,
1712190000000,2024-04-04T00:20:00Z,288-1-1-116,391,275,494,687,
1712190060000,2024-04-04T00:21:00Z,288-1-1-116,331,76,252,422,
1712190120000,2024-04-04T00:22:00Z,288-1-1-116,896,1406,1102,1998,
1712190180000,2024-04-04T00:23:00Z,288-1-1-116,372,595,583,912,
1712190240000,2024-04-04T00:24:00Z,288-1-1-116,2,6,0,6,
1712190300000,2024-04-04T00:25:00Z,288-1-1-116,0,0,0,0,
1712190360000,2024-04-04T00:26:00Z,288-1-1-116,0,0,0,0,
1712190420000,2024-04-04T00:27:00Z,288-1-1-116,158,100,180,259,
1712190480000,2024-04-04T00:28:00Z,288-1-1-116,767,1062,237,1331,
1712190540000,2024-04-04T00:29:00Z,288-1-1-116,186,503,293,611,
1712190600000,2024-04-04T00:30:00Z,288-1-1-116,910,872,738,1460,
1712190660000,2024-04-04T00:31:00Z,288-1-1-116,197,568,624,866,
1712190720000,2024-04-04T00:32:00Z,288-1-1-116,651,842,454,1157,
1712190780000,2024-04-04T00:33:00Z,288-1-1-116,867,1285,762,1727,
1712190840000,2024-04-04T00:34:00Z,288-1-1-116,787,2066,1730,2807,
1712190900000,2024-04-04T00:35:00Z,288-1-1-116,254,1181,677,1384,
1712190960000,2024-04-04T00:36:00Z,288-1-1-116,189,505,368,652,
1712191020000,2024-04-04T00:37:00Z,288-1-1-116,842,721,630,1275,
1712191080000,2024-04-04T00:38:00Z,288-1-1-116,7,403,177,440,
1712191140000,2024-04-04T00:39:00Z,288-1-1-116,48,903,876,1259,
1712191200000,2024-04-04T00:40:00Z,288-1-1-116,27,200,157,255,
1712191260000,2024-04-04T00:41:00Z,288-1-1-116,141,1095,751,1335,
1712191320000,2024-04-04T00:42:00Z,288-1-1-116,1265,1291,890,2014,
1712191380000,2024-04-04T00:43:00Z,288-1-1-116,355,1498,988,1829,
1712191440000,2024-04-04T00:44:00Z,288-1-1-116,112,812,610,1021,
1712191500000,2024-04-04T00:45:00Z,288-1-1-116,0,5,0,5,
1712191560000,2024-04-04T00:46:00Z,288-1-1-116,905,924,998,1633,
1712191620000,2024-04-04T00:47:00Z,288-1-1-116,4011,3506,3547,6400,
1712191680000,2024-04-04T00:48:00Z,288-1-1-116,6802,7066,7097,12106,
1712191740000,2024-04-04T00:49:00Z,288-1-1-116,6210,6488,5261,10408,
1712191800000,2024-04-04T00:50:00Z,288-1-1-116,4359,5385,2709,7438,
1712191860000,2024-04-04T00:51:00Z,288-1-1-116,2637,10274,2563,10912,
1712191920000,2024-04-04T00:52:00Z,288-1-1-116,1582,2271,819,2886,
1712191980000,2024-04-04T00:53:00Z,288-1-1-116,6237,5173,3255,8732,
1712192040000,2024-04-04T00:54:00Z,288-1-1-116,1670,2549,2144,3725,
1712192100000,2024-04-04T00:55:00Z,288-1-1-116,341,905,626,1152,
1712192160000,2024-04-04T00:56:00Z,288-1-1-116,2540,2362,2278,4149,
1712192220000,2024-04-04T00:57:00Z,288-1-1-116,2695,2640,3688,5275,
1712192280000,2024-04-04T00:58:00Z,288-1-1-116,4284,4400,4797,7792,
1712192340000,2024-04-04T00:59:00Z,288-1-1-116,1990,2260,1516,3371,
1712192400000,2024-04-04T01:00:00Z,288-1-1-116,1291,1807,1190,2519,
1712192460000,2024-04-04T01:01:00Z,288-1-1-116,832,1391,1012,1910,
1712192520000,2024-04-04T01:02:00Z,288-1-1-116,2123,2207,2118,3723,
1712192580000,2024-04-04T01:03:00Z,288-1-1-116,,,,,device_not_recording
1712192640000,2024-04-04T01:04:00Z,288-1-1-116,4205,3748,3488,6625,
1712192700000,2024-04-04T01:05:00Z,288-1-1-116,2325,2699,2963,4633,
1712192760000,2024-04-04T01:06:00Z,288-1-1-116,716,1206,805,1617,
1712192820000,2024-04-04T01:07:00Z,288-1-1-116,680,408,625,1009,
1712192880000,2024-04-04T01:08:00Z,288-1-1-116,1293,1001,1431,2172,
1712192940000,2024-04-04T01:09:00Z,288-1-1-116,360,1375,607,1545,
1712193000000,2024-04-04T01:10:00Z,288-1-1-116,286,314,674,796,
1712193060000,2024-04-04T01:11:00Z,288-1-1-116,705,304,357,846,
1712193120000,2024-04-04T01:12:00Z,288-1-1-116,1594,1667,1309,2652,
1712193180000,2024-04-04T01:13:00Z,288-1-1-116,671,363,659,1008,
1712193240000,2024-04-04T01:14:00Z,288-1-1-116,2246,2097,2571,4006,
1712193300000,2024-04-04T01:15:00Z,288-1-1-116,500,1062,1387,1817,
1712193360000,2024-04-04T01:16:00Z,288-1-1-116,199,229,394,497,
1712193420000,2024-04-04T01:17:00Z,288-1-1-116,848,426,872,1288,
1712193480000,2024-04-04T01:18:00Z,288-1-1-116,1862,1698,1659,3017,
1712193540000,2024-04-04T01:19:00Z,288-1-1-116,760,660,956,1388,
1712193600000,2024-04-04T01:20:00Z,288-1-1-116,1460,1566,1444,2582,
1712193660000,2024-04-04T01:21:00Z,288-1-1-116,575,663,991,1323,
1712193720000,2024-04-04T01:22:00Z,288-1-1-116,2126,1809,1638,3236,
1712193780000,2024-04-04T01:23:00Z,288-1-1-116,2782,1546,2215,3877,
1712193840000,2024-04-04T01:24:00Z,288-1-1-116,1387,796,1730,2355,
1712193900000,2024-04-04T01:25:00Z,288-1-1-116,1612,1729,1264,2680,
1712193960000,2024-04-04T01:26:00Z,288-1-1-116,803,1030,1323,1859,
1712194020000,2024-04-04T01:27:00Z,288-1-1-116,0,0,0,0,
1712194080000,2024-04-04T01:28:00Z,288-1-1-116,514,499,793,1068,
1712194140000,2024-04-04T01:29:00Z,288-1-1-116,813,602,750,1259,
1712194200000,2024-04-04T01:30:00Z,288-1-1-116,50,83,62,115,
1712194260000,2024-04-04T01:31:00Z,288-1-1-116,0,0,0,0,
1712194320000,2024-04-04T01:32:00Z,288-1-1-116,30,0,0,30,
1712194380000,2024-04-04T01:33:00Z,288-1-1-116,1176,1091,1585,2255,
1712194440000,2024-04-04T01:34:00Z,288-1-1-116,548,541,930,1207,
1712194500000,2024-04-04T01:35:00Z,288-1-1-116,392,185,617,754,
1712194560000,2024-04-04T01:36:00Z,288-1-1-116,1384,791,900,1830,
1712194620000,2024-04-04T01:37:00Z,288-1-1-116,263,25,50,268,
1712194680000,2024-04-04T01:38:00Z,288-1-1-116,0,0,0,0,
1712194740000,2024-04-04T01:39:00Z,288-1-1-116,0,0,0,0,
1712194800000,2024-04-04T01:40:00Z,288-1-1-116,1396,1033,2430,2986,
1712194860000,2024-04-04T01:41:00Z,288-1-1-116,185,283,646,729,
1712194920000,2024-04-04T01:42:00Z,288-1-1-116,873,504,1461,1775,
1712194980000,2024-04-04T01:43:00Z,288-1-1-116,610,402,1226,1427,
1712195040000,2024-04-04T01:44:00Z,288-1-1-116,1718,1173,1766,2728,
1712195100000,2024-04-04T01:45:00Z,288-1-1-116,597,632,495,1000,
