timestamp_unix,timestamp_iso,participant_full_id,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,missing_value_reason
1709596800000,2024-03-05T00:00:00Z,288-1-1-114,536,983,459,1210,
1709596860000,2024-03-05T00:01:00Z,288-1-1-114,449,205,105,504,
1709596920000,2024-03-05T00:02:00Z,288-1-1-114,0,0,0,0,
1709596980000,2024-03-05T00:03:00Z,288-1-1-114,32,42,17,55,
1709597040000,2024-03-05T00:04:00Z,288-1-1-114,0,0,0,0,
1709597100000,2024-03-05T00:05:00Z,288-1-1-114,89,245,296,394,
1709597160000,2024-03-05T00:06:00Z,288-1-1-114,372,474,664,896,
1709597220000,2024-03-05T00:07:00Z,288-1-1-114,208,596,476,790,
1709597280000,2024-03-05T00:08:00Z,288-1-1-114,14,91,30,96,
1709597340000,2024-03-05T00:09:00Z,288-1-1-114,254,265,185,411,
1709597400000,2024-03-05T00:10:00Z,288-1-1-114,531,1407,1310,1994,
1709597460000,2024-03-05T00:11:00Z,288-1-1-114,254,466,242,583,
1709597520000,2024-03-05T00:12:00Z,288-1-1-114,369,388,261,595,
1709597580000,2024-03-05T00:13:00Z,288-1-1-114,85,203,187,288,
1709597640000,2024-03-05T00:14:00Z,288-1-1-114,1525,1100,1188,2224,
1709597700000,2024-03-05T00:15:00Z,288-1-1-114,4460,3435,4181,7012,
1709597760000,2024-03-05T00:16:00Z,288-1-1-114,828,1180,770,1634,
1709597820000,2024-03-05T00:17:00Z,288-1-1-114,369,499,385,730,
1709597880000,2024-03-05T00:18:00Z,288-1-1-114,403,345,430,682,
1709597940000,2024-03-05T00:19:00Z,288-1-1-114,711,665,306,1020,
1709598000000,2024-03-05T00:20:00Z,288-1-1-114,542,658,529,1003,
1709598060000,2024-03-05T00:21:00Z,288-1-1-114,498,709,327,926,
1709598120000,2024-03-05T00:22:00Z,288-1-1-114,490,1382,1132,1852,
1709598180000,2024-03-05T00:23:00Z,288-1-1-114,685,1096,823,1532,
1709598240000,2024-03-05T00:24:00Z,288-1-1-114,1479,2197,1161,2891,
1709598300000,2024-03-05T00:25:00Z,288-1-1-114,1299,1754,1709,2772,
1709598360000,2024-03-05T00:26:00Z,288-1-1-114,626,952,795,1389,
1709598420000,2024-03-05T00:27:00Z,288-1-1-114,601,845,560,1178,
1709598480000,2024-03-05T00:28:00Z,288-1-1-114,95,161,141,234,
1709598540000,2024-03-05T00:29:00Z,288-1-1-114,774,1159,870,1642,
1709598600000,2024-03-05T00:30:00Z,288-1-1-114,1208,1796,1265,2507,
1709598660000,2024-03-05T00:31:00Z,288-1-1-114,2652,2750,1800,4223,
1709598720000,2024-03-05T00:32:00Z,288-1-1-114,969,922,998,1668,
1709598780000,2024-03-05T00:33:00Z,288-1-1-114,1333,1614,1681,2684,
1709598840000,2024-03-05T00:34:00Z,288-1-1-114,1504,1052,1224,2206,
1709598900000,2024-03-05T00:35:00Z,288-1-1-114,1390,907,1173,2032,
1709598960000,2024-03-05T00:36:00Z,288-1-1-114,408,395,454,727,
1709599020000,2024-03-05T00:37:00Z,288-1-1-114,12,5,13,18,
1709599080000,2024-03-05T00:38:00Z,288-1-1-114,2047,3364,4063,5658,
1709599140000,2024-03-05T00:39:00Z,288-1-1-114,0,26,70,74,
1709599200000,2024-03-05T00:40:00Z,288-1-1-114,15,58,164,174,
