timestamp_unix,timestamp_iso,participant_full_id,eda_scl_usiemens,missing_value_reason
1709601180000,2024-03-05T01:13:00Z,288-1-1-114,3.32,
1709601240000,2024-03-05T01:14:00Z,288-1-1-114,3.68,
1709601300000,2024-03-05T01:15:00Z,288-1-1-114,4.24,
1709601360000,2024-03-05T01:16:00Z,288-1-1-114,4.23,
1709601420000,2024-03-05T01:17:00Z,288-1-1-114,4.2,
1709601480000,2024-03-05T01:18:00Z,288-1-1-114,4.11,
1709601540000,2024-03-05T01:19:00Z,288-1-1-114,3.51,
1709601600000,2024-03-05T01:20:00Z,288-1-1-114,3.63,
1709601660000,2024-03-05T01:21:00Z,288-1-1-114,3.46,
1709601720000,2024-03-05T01:22:00Z,288-1-1-114,3.97,
1709601780000,2024-03-05T01:23:00Z,288-1-1-114,4.51,
1709601840000,2024-03-05T01:24:00Z,288-1-1-114,4.39,
1709601900000,2024-03-05T01:25:00Z,288-1-1-114,3.4,
1709601960000,2024-03-05T01:26:00Z,288-1-1-114,4.06,
1709602020000,2024-03-05T01:27:00Z,288-1-1-114,3.69,
1709602080000,2024-03-05T01:28:00Z,288-1-1-114,4.18,
1709602140000,2024-03-05T01:29:00Z,288-1-1-114,4.84,
1709602200000,2024-03-05T01:30:00Z,288-1-1-114,4.81,
1709602260000,2024-03-05T01:31:00Z,288-1-1-114,4.66,
1709602320000,2024-03-05T01:32:00Z,288-1-1-114,4.71,
1709602380000,2024-03-05T01:33:00Z,288-1-1-114,4.48,
1709602440000,2024-03-05T01:34:00Z,288-1-1-114,3.99,
1709602500000,2024-03-05T01:35:00Z,288-1-1-114,4.0,
1709602560000,2024-03-05T01:36:00Z,288-1-1-114,3.85,
1709602620000,2024-03-05T01:37:00Z,288-1-1-114,3.68,
1709602680000,2024-03-05T01:38:00Z,288-1-1-114,3.88,
1709602740000,2024-03-05T01:39:00Z,288-1-1-114,4.28,
1709602800000,2024-03-05T01:40:00Z,288-1-1-114,5.25,
1709602860000,2024-03-05T01:41:00Z,288-1-1-114,5.5,
1709602920000,2024-03-05T01:42:00Z,288-1-1-114,5.08,
1709602980000,2024-03-05T01:43:00Z,288-1-1-114,5.3,
1709603040000,2024-03-05T01:44:00Z,288-1-1-114,5.66,
1709603100000,2024-03-05T01:45:00Z,288-1-1-114,5.88,
1709603160000,2024-03-05T01:46:00Z,288-1-1-114,5.29,
1709603220000,2024-03-05T01:47:00Z,288-1-1-114,4.99,
1709603280000,2024-03-05T01:48:00Z,288-1-1-114,4.75,
1709603340000,2024-03-05T01:49:00Z,288-1-1-114,4.62,
1709603400000,2024-03-05T01:50:00Z,288-1-1-114,4.45,
1709603460000,2024-03-05T01:51:00Z,288-1-1-114,4.39,
1709603520000,2024-03-05T01:52:00Z,288-1-1-114,3.94,
1709603580000,2024-03-05T01:53:00Z,288-1-1-114,3.86,
1709603640000,2024-03-05T01:54:00Z,288-1-1-114,4.07,
1709603700000,2024-03-05T01:55:00Z,288-1-1-114,4.11,
1709603760000,2024-03-05T01:56:00Z,288-1-1-114,4.05,
1709603820000,2024-03-05T01:57:00Z,288-1-1-114,3.85,
1709603880000,2024-03-05T01:58:00Z,288-1-1-114,3.52,
1709603940000,2024-03-05T01:59:00Z,288-1-1-114,3.5,
1709604000000,2024-03-05T02:00:00Z,288-1-1-114,3.97,
1709604060000,2024-03-05T02:01:00Z,288-1-1-114,3.45,
1709604120000,2024-03-05T02:02:00Z,288-1-1-114,2.94,
1709604180000,2024-03-05T02:03:00Z,288-1-1-114,1.79,
1709604240000,2024-03-05T02:04:00Z,288-1-1-114,3.46,
1709604300000,2024-03-05T02:05:00Z,288-1-1-114,3.57,
1709604360000,2024-03-05T02:06:00Z,288-1-1-114,3.21,
1709604420000,2024-03-05T02:07:00Z,288-1-1-114,0.74,
1709604480000,2024-03-05T02:08:00Z,288-1-1-114,2.67,
1709604540000,2024-03-05T02:09:00Z,288-1-1-114,2.88,
1709604600000,2024-03-05T02:10:00Z,288-1-1-114,3.24,
1709604660000,2024-03-05T02:11:00Z,288-1-1-114,3.14,
1709604720000,2024-03-05T02:12:00Z,288-1-1-114,3.21,
1709604780000,2024-03-05T02:13:00Z,288-1-1-114,3.06,
1709604840000,2024-03-05T02:14:00Z,288-1-1-114,2.72,
1709604900000,2024-03-05T02:15:00Z,288-1-1-114,2.76,
1709604960000,2024-03-05T02:16:00Z,288-1-1-114,2.85,
1709605020000,2024-03-05T02:17:00Z,288-1-1-114,3.09,
1709605080000,2024-03-05T02:18:00Z,288-1-1-114,3.08,
1709605140000,2024-03-05T02:19:00Z,288-1-1-114,3.14,
1709605200000,2024-03-05T02:20:00Z,288-1-1-114,2.89,
1709605260000,2024-03-05T02:21:00Z,288-1-1-114,2.72,
1709605320000,2024-03-05T02:22:00Z,288-1-1-114,2.52,
1709605380000,2024-03-05T02:23:00Z,288-1-1-114,1.69,
1709605440000,2024-03-05T02:24:00Z,288-1-1-114,1.87,
1709605500000,2024-03-05T02:25:00Z,288-1-1-114,2.3,
1709605560000,2024-03-05T02:26:00Z,288-1-1-114,1.29,
1709605620000,2024-03-05T02:27:00Z,288-1-1-114,0.98,
1709605680000,2024-03-05T02:28:00Z,288-1-1-114,1.86,
1709605740000,2024-03-05T02:29:00Z,288-1-1-114,2.1,
1709605800000,2024-03-05T02:30:00Z,288-1-1-114,2.29,
1709605860000,2024-03-05T02:31:00Z,288-1-1-114,2.29,
1709605920000,2024-03-05T02:32:00Z,288-1-1-114,1.89,
1709605980000,2024-03-05T02:33:00Z,288-1-1-114,2.06,
1709606040000,2024-03-05T02:34:00Z,288-1-1-114,2.24,
1709606100000,2024-03-05T02:35:00Z,288-1-1-114,2.15,
1709606160000,2024-03-05T02:36:00Z,288-1-1-114,2.03,
1709606220000,2024-03-05T02:37:00Z,288-1-1-114,2.0,
1709606280000,2024-03-05T02:38:00Z,288-1-1-114,1.09,
1709606340000,2024-03-05T02:39:00Z,288-1-1-114,2.35,
1709606400000,2024-03-05T02:40:00Z,288-1-1-114,2.74,
1709606460000,2024-03-05T02:41:00Z,288-1-1-114,1.56,
1709606520000,2024-03-05T02:42:00Z,288-1-1-114,2.21,
1709606580000,2024-03-05T02:43:00Z,288-1-1-114,1.92,
1709606640000,2024-03-05T02:44:00Z,288-1-1-114,2.46,
1709606700000,2024-03-05T02:45:00Z,288-1-1-114,2.4,
1709606760000,2024-03-05T02:46:00Z,288-1-1-114,2.33,
1709606820000,2024-03-05T02:47:00Z,288-1-1-114,1.87,
1709606880000,2024-03-05T02:48:00Z,288-1-1-114,1.22,
1709606940000,2024-03-05T02:49:00Z,288-1-1-114,2.21,
1709607000000,2024-03-05T02:50:00Z,288-1-1-114,0.5,
1709607060000,2024-03-05T02:51:00Z,288-1-1-114,0.37,
1709607120000,2024-03-05T02:52:00Z,288-1-1-114,0.23,
1709607180000,2024-03-05T02:53:00Z,288-1-1-114,0.86,
1709607240000,2024-03-05T02:54:00Z,288-1-1-114,0.16,
1709607300000,2024-03-05T02:55:00Z,288-1-1-114,0.99,
1709607360000,2024-03-05T02:56:00Z,288-1-1-114,1.43,
1709607420000,2024-03-05T02:57:00Z,288-1-1-114,0.19,
1709607480000,2024-03-05T02:58:00Z,288-1-1-114,0.52,
1709607540000,2024-03-05T02:59:00Z,288-1-1-114,0.43,
1709607600000,2024-03-05T03:00:00Z,288-1-1-114,0.07,
1709607660000,2024-03-05T03:01:00Z,288-1-1-114,0.37,
1709607720000,2024-03-05T03:02:00Z,288-1-1-114,0.78,
1709607780000,2024-03-05T03:03:00Z,288-1-1-114,0.67,
1709607840000,2024-03-05T03:04:00Z,288-1-1-114,0.74,
1709607900000,2024-03-05T03:05:00Z,288-1-1-114,0.86,
1709607960000,2024-03-05T03:06:00Z,288-1-1-114,2.38,
1709608020000,2024-03-05T03:07:00Z,288-1-1-114,2.4,
1709608080000,2024-03-05T03:08:00Z,288-1-1-114,1.27,
1709608140000,2024-03-05T03:09:00Z,288-1-1-114,0.94,
1709608200000,2024-03-05T03:10:00Z,288-1-1-114,2.31,
1709608260000,2024-03-05T03:11:00Z,288-1-1-114,1.91,
1709608320000,2024-03-05T03:12:00Z,288-1-1-114,2.42,
1709608380000,2024-03-05T03:13:00Z,288-1-1-114,2.89,
1709608440000,2024-03-05T03:14:00Z,288-1-1-114,2.65,
1709608500000,2024-03-05T03:15:00Z,288-1-1-114,2.63,
1709608560000,2024-03-05T03:16:00Z,288-1-1-114,2.57,
1709608620000,2024-03-05T03:17:00Z,288-1-1-114,2.66,
1709608680000,2024-03-05T03:18:00Z,288-1-1-114,2.75,
1709608740000,2024-03-05T03:19:00Z,288-1-1-114,3.18,
1709608800000,2024-03-05T03:20:00Z,288-1-1-114,3.39,
1709608860000,2024-03-05T03:21:00Z,288-1-1-114,3.46,
1709608920000,2024-03-05T03:22:00Z,288-1-1-114,3.29,
1709608980000,2024-03-05T03:23:00Z,288-1-1-114,3.02,
1709609040000,2024-03-05T03:24:00Z,288-1-1-114,2.93,
1709609100000,2024-03-05T03:25:00Z,288-1-1-114,3.35,
1709609160000,2024-03-05T03:26:00Z,288-1-1-114,3.55,
1709609220000,2024-03-05T03:27:00Z,288-1-1-114,3.57,
1709609280000,2024-03-05T03:28:00Z,288-1-1-114,3.0,
1709609340000,2024-03-05T03:29:00Z,288-1-1-114,2.99,
1709609400000,2024-03-05T03:30:00Z,288-1-1-114,3.56,
1709609460000,2024-03-05T03:31:00Z,288-1-1-114,3.38,
1709609520000,2024-03-05T03:32:00Z,288-1-1-114,3.52,
1709609580000,2024-03-05T03:33:00Z,288-1-1-114,3.19,
1709609640000,2024-03-05T03:34:00Z,288-1-1-114,3.3,
1709609700000,2024-03-05T03:35:00Z,288-1-1-114,3.62,
1709609760000,2024-03-05T03:36:00Z,288-1-1-114,3.83,
1709609820000,2024-03-05T03:37:00Z,288-1-1-114,3.43,
1709609880000,2024-03-05T03:38:00Z,288-1-1-114,3.27,
1709609940000,2024-03-05T03:39:00Z,288-1-1-114,3.37,
1709610000000,2024-03-05T03:40:00Z,288-1-1-114,3.13,
1709610060000,2024-03-05T03:41:00Z,288-1-1-114,3.2,
1709610120000,2024-03-05T03:42:00Z,288-1-1-114,3.2,
1709610180000,2024-03-05T03:43:00Z,288-1-1-114,3.29,
1709610240000,2024-03-05T03:44:00Z,288-1-1-114,3.46,
1709610300000,2024-03-05T03:45:00Z,288-1-1-114,3.29,
1709610360000,2024-03-05T03:46:00Z,288-1-1-114,3.04,
1709610420000,2024-03-05T03:47:00Z,288-1-1-114,2.94,
1709610480000,2024-03-05T03:48:00Z,288-1-1-114,3.24,
1709610540000,2024-03-05T03:49:00Z,288-1-1-114,3.43,
1709610600000,2024-03-05T03:50:00Z,288-1-1-114,4.0,
1709610660000,2024-03-05T03:51:00Z,288-1-1-114,4.06,
1709610720000,2024-03-05T03:52:00Z,288-1-1-114,3.76,
1709610780000,2024-03-05T03:53:00Z,288-1-1-114,3.74,
1709610840000,2024-03-05T03:54:00Z,288-1-1-114,4.04,
1709610900000,2024-03-05T03:55:00Z,288-1-1-114,4.55,
1709610960000,2024-03-05T03:56:00Z,288-1-1-114,4.74,
1709611020000,2024-03-05T03:57:00Z,288-1-1-114,4.9,
1709611080000,2024-03-05T03:58:00Z,288-1-1-114,4.48,
1709611140000,2024-03-05T03:59:00Z,288-1-1-114,4.17,
1709611200000,2024-03-05T04:00:00Z,288-1-1-114,4.0,
1709611260000,2024-03-05T04:01:00Z,288-1-1-114,3.62,
1709611320000,2024-03-05T04:02:00Z,288-1-1-114,3.38,
1709611380000,2024-03-05T04:03:00Z,288-1-1-114,2.95,
1709611440000,2024-03-05T04:04:00Z,288-1-1-114,3.89,
1709611500000,2024-03-05T04:05:00Z,288-1-1-114,3.75,
1709611560000,2024-03-05T04:06:00Z,288-1-1-114,3.67,
1709611620000,2024-03-05T04:07:00Z,288-1-1-114,3.63,
1709611680000,2024-03-05T04:08:00Z,288-1-1-114,3.61,
1709611740000,2024-03-05T04:09:00Z,288-1-1-114,3.46,
1709611800000,2024-03-05T04:10:00Z,288-1-1-114,3.27,
1709611860000,2024-03-05T04:11:00Z,288-1-1-114,3.54,
1709611920000,2024-03-05T04:12:00Z,288-1-1-114,3.72,
1709611980000,2024-03-05T04:13:00Z,288-1-1-114,3.76,
1709612040000,2024-03-05T04:14:00Z,288-1-1-114,4.55,
1709612100000,2024-03-05T04:15:00Z,288-1-1-114,5.32,
1709612160000,2024-03-05T04:16:00Z,288-1-1-114,17.17,
1709612220000,2024-03-05T04:17:00Z,288-1-1-114,30.57,
1709612280000,2024-03-05T04:18:00Z,288-1-1-114,26.23,
1709612340000,2024-03-05T04:19:00Z,288-1-1-114,24.67,
1709612400000,2024-03-05T04:20:00Z,288-1-1-114,23.76,
1709612460000,2024-03-05T04:21:00Z,288-1-1-114,21.48,
1709612520000,2024-03-05T04:22:00Z,288-1-1-114,20.51,
1709612580000,2024-03-05T04:23:00Z,288-1-1-114,19.02,
1709612640000,2024-03-05T04:24:00Z,288-1-1-114,18.88,
1709612700000,2024-03-05T04:25:00Z,288-1-1-114,18.61,
1709612760000,2024-03-05T04:26:00Z,288-1-1-114,18.58,
1709612820000,2024-03-05T04:27:00Z,288-1-1-114,17.83,
1709612880000,2024-03-05T04:28:00Z,288-1-1-114,17.58,
1709612940000,2024-03-05T04:29:00Z,288-1-1-114,16.61,
1709613000000,2024-03-05T04:30:00Z,288-1-1-114,16.48,
1709613060000,2024-03-05T04:31:00Z,288-1-1-114,16.17,
1709613120000,2024-03-05T04:32:00Z,288-1-1-114,15.99,
1709613180000,2024-03-05T04:33:00Z,288-1-1-114,15.55,
1709613240000,2024-03-05T04:34:00Z,288-1-1-114,15.36,
1709613300000,2024-03-05T04:35:00Z,288-1-1-114,14.66,
1709613360000,2024-03-05T04:36:00Z,288-1-1-114,14.32,
1709613420000,2024-03-05T04:37:00Z,288-1-1-114,14.59,
1709613480000,2024-03-05T04:38:00Z,288-1-1-114,15.16,
1709613540000,2024-03-05T04:39:00Z,288-1-1-114,13.99,
1709613600000,2024-03-05T04:40:00Z,288-1-1-114,13.14,
1709613660000,2024-03-05T04:41:00Z,288-1-1-114,13.64,
1709613720000,2024-03-05T04:42:00Z,288-1-1-114,12.77,
1709613780000,2024-03-05T04:43:00Z,288-1-1-114,13.08,
1709613840000,2024-03-05T04:44:00Z,288-1-1-114,12.72,
1709613900000,2024-03-05T04:45:00Z,288-1-1-114,12.41,
1709613960000,2024-03-05T04:46:00Z,288-1-1-114,12.06,
1709614020000,2024-03-05T04:47:00Z,288-1-1-114,11.97,
1709614080000,2024-03-05T04:48:00Z,288-1-1-114,11.93,
1709614140000,2024-03-05T04:49:00Z,288-1-1-114,11.57,
1709614200000,2024-03-05T04:50:00Z,288-1-1-114,12.77,
1709614260000,2024-03-05T04:51:00Z,288-1-1-114,11.58,
1709614320000,2024-03-05T04:52:00Z,288-1-1-114,11.5,
1709614380000,2024-03-05T04:53:00Z,288-1-1-114,10.81,
1709614440000,2024-03-05T04:54:00Z,288-1-1-114,10.36,
1709614500000,2024-03-05T04:55:00Z,288-1-1-114,10.5,
1709614560000,2024-03-05T04:56:00Z,288-1-1-114,10.19,
1709614620000,2024-03-05T04:57:00Z,288-1-1-114,10.05,
1709614680000,2024-03-05T04:58:00Z,288-1-1-114,10.0,
1709614740000,2024-03-05T04:59:00Z,288-1-1-114,10.0,
1709614800000,2024-03-05T05:00:00Z,288-1-1-114,10.19,
1709614860000,2024-03-05T05:01:00Z,288-1-1-114,9.75,
1709614920000,2024-03-05T05:02:00Z,288-1-1-114,8.93,
1709614980000,2024-03-05T05:03:00Z,288-1-1-114,8.82,
1709615040000,2024-03-05T05:04:00Z,288-1-1-114,7.62,
1709615100000,2024-03-05T05:05:00Z,288-1-1-114,8.57,
1709615160000,2024-03-05T05:06:00Z,288-1-1-114,8.93,
1709615220000,2024-03-05T05:07:00Z,288-1-1-114,8.43,
1709615280000,2024-03-05T05:08:00Z,288-1-1-114,8.07,
1709615340000,2024-03-05T05:09:00Z,288-1-1-114,7.99,
1709615400000,2024-03-05T05:10:00Z,288-1-1-114,7.89,
1709615460000,2024-03-05T05:11:00Z,288-1-1-114,7.73,
1709615520000,2024-03-05T05:12:00Z,288-1-1-114,7.67,
1709615580000,2024-03-05T05:13:00Z,288-1-1-114,7.32,
1709615640000,2024-03-05T05:14:00Z,288-1-1-114,7.95,
1709615700000,2024-03-05T05:15:00Z,288-1-1-114,7.71,
1709615760000,2024-03-05T05:16:00Z,288-1-1-114,7.23,
1709615820000,2024-03-05T05:17:00Z,288-1-1-114,7.48,
1709615880000,2024-03-05T05:18:00Z,288-1-1-114,7.04,
1709615940000,2024-03-05T05:19:00Z,288-1-1-114,8.03,
1709616000000,2024-03-05T05:20:00Z,288-1-1-114,6.83,
1709616060000,2024-03-05T05:21:00Z,288-1-1-114,6.19,
1709616120000,2024-03-05T05:22:00Z,288-1-1-114,5.16,
1709616180000,2024-03-05T05:23:00Z,288-1-1-114,4.45,
1709616240000,2024-03-05T05:24:00Z,288-1-1-114,1.83,
1709616300000,2024-03-05T05:25:00Z,288-1-1-114,5.96,
1709616360000,2024-03-05T05:26:00Z,288-1-1-114,6.34,
1709616420000,2024-03-05T05:27:00Z,288-1-1-114,7.14,
1709616480000,2024-03-05T05:28:00Z,288-1-1-114,6.86,
1709616540000,2024-03-05T05:29:00Z,288-1-1-114,7.11,
1709616600000,2024-03-05T05:30:00Z,288-1-1-114,6.94,
1709616660000,2024-03-05T05:31:00Z,288-1-1-114,8.06,
1709616720000,2024-03-05T05:32:00Z,288-1-1-114,7.93,
1709616780000,2024-03-05T05:33:00Z,288-1-1-114,7.97,
1709616840000,2024-03-05T05:34:00Z,288-1-1-114,8.17,
1709616900000,2024-03-05T05:35:00Z,288-1-1-114,8.74,
1709616960000,2024-03-05T05:36:00Z,288-1-1-114,9.33,
1709617020000,2024-03-05T05:37:00Z,288-1-1-114,8.82,
1709617080000,2024-03-05T05:38:00Z,288-1-1-114,9.79,
1709617140000,2024-03-05T05:39:00Z,288-1-1-114,9.0,
1709617200000,2024-03-05T05:40:00Z,288-1-1-114,9.16,
1709617260000,2024-03-05T05:41:00Z,288-1-1-114,9.72,
1709617320000,2024-03-05T05:42:00Z,288-1-1-114,10.37,
1709617380000,2024-03-05T05:43:00Z,288-1-1-114,9.86,
1709617440000,2024-03-05T05:44:00Z,288-1-1-114,10.37,
1709617500000,2024-03-05T05:45:00Z,288-1-1-114,11.03,
1709617560000,2024-03-05T05:46:00Z,288-1-1-114,11.18,
1709617620000,2024-03-05T05:47:00Z,288-1-1-114,11.72,
1709617680000,2024-03-05T05:48:00Z,288-1-1-114,11.83,
1709617740000,2024-03-05T05:49:00Z,288-1-1-114,12.08,
1709617800000,2024-03-05T05:50:00Z,288-1-1-114,12.08,
1709617860000,2024-03-05T05:51:00Z,288-1-1-114,11.93,
1709617920000,2024-03-05T05:52:00Z,288-1-1-114,12.49,
1709617980000,2024-03-05T05:53:00Z,288-1-1-114,13.24,
1709618040000,2024-03-05T05:54:00Z,288-1-1-114,13.51,
1709618100000,2024-03-05T05:55:00Z,288-1-1-114,13.55,
1709618160000,2024-03-05T05:56:00Z,288-1-1-114,13.9,
1709618220000,2024-03-05T05:57:00Z,288-1-1-114,15.25,
1709618280000,2024-03-05T05:58:00Z,288-1-1-114,13.43,
1709618340000,2024-03-05T05:59:00Z,288-1-1-114,13.92,
1709618400000,2024-03-05T06:00:00Z,288-1-1-114,13.48,
1709618460000,2024-03-05T06:01:00Z,288-1-1-114,11.62,
1709618520000,2024-03-05T06:02:00Z,288-1-1-114,13.14,
1709618580000,2024-03-05T06:03:00Z,288-1-1-114,13.91,
1709618640000,2024-03-05T06:04:00Z,288-1-1-114,14.42,
1709618700000,2024-03-05T06:05:00Z,288-1-1-114,14.36,
1709618760000,2024-03-05T06:06:00Z,288-1-1-114,13.47,
1709618820000,2024-03-05T06:07:00Z,288-1-1-114,14.02,
1709618880000,2024-03-05T06:08:00Z,288-1-1-114,12.39,
1709618940000,2024-03-05T06:09:00Z,288-1-1-114,12.51,
1709619000000,2024-03-05T06:10:00Z,288-1-1-114,13.5,
1709619060000,2024-03-05T06:11:00Z,288-1-1-114,13.57,
1709619120000,2024-03-05T06:12:00Z,288-1-1-114,13.3,
1709619180000,2024-03-05T06:13:00Z,288-1-1-114,13.15,
1709619240000,2024-03-05T06:14:00Z,288-1-1-114,11.96,
1709619300000,2024-03-05T06:15:00Z,288-1-1-114,12.99,
1709619360000,2024-03-05T06:16:00Z,288-1-1-114,12.7,
1709619420000,2024-03-05T06:17:00Z,288-1-1-114,13.31,
1709619480000,2024-03-05T06:18:00Z,288-1-1-114,12.92,
1709619540000,2024-03-05T06:19:00Z,288-1-1-114,11.83,
1709619600000,2024-03-05T06:20:00Z,288-1-1-114,13.69,
1709619660000,2024-03-05T06:21:00Z,288-1-1-114,13.75,
1709619720000,2024-03-05T06:22:00Z,288-1-1-114,14.04,
1709619780000,2024-03-05T06:23:00Z,288-1-1-114,14.49,
1709619840000,2024-03-05T06:24:00Z,288-1-1-114,14.92,
1709619900000,2024-03-05T06:25:00Z,288-1-1-114,15.77,
1709619960000,2024-03-05T06:26:00Z,288-1-1-114,15.41,
1709620020000,2024-03-05T06:27:00Z,288-1-1-114,15.87,
1709620080000,2024-03-05T06:28:00Z,288-1-1-114,15.12,
1709620140000,2024-03-05T06:29:00Z,288-1-1-114,14.8,
1709620200000,2024-03-05T06:30:00Z,288-1-1-114,13.65,
1709620260000,2024-03-05T06:31:00Z,288-1-1-114,13.07,
1709620320000,2024-03-05T06:32:00Z,288-1-1-114,13.91,
1709620380000,2024-03-05T06:33:00Z,288-1-1-114,14.43,
1709620440000,2024-03-05T06:34:00Z,288-1-1-114,14.04,
1709620500000,2024-03-05T06:35:00Z,288-1-1-114,14.46,
1709620560000,2024-03-05T06:36:00Z,288-1-1-114,14.48,
1709620620000,2024-03-05T06:37:00Z,288-1-1-114,13.92,
1709620680000,2024-03-05T06:38:00Z,288-1-1-114,14.5,
1709620740000,2024-03-05T06:39:00Z,288-1-1-114,10.81,
1709620800000,2024-03-05T06:40:00Z,288-1-1-114,11.44,
1709620860000,2024-03-05T06:41:00Z,288-1-1-114,13.58,
1709620920000,2024-03-05T06:42:00Z,288-1-1-114,12.2,
1709620980000,2024-03-05T06:43:00Z,288-1-1-114,13.05,
1709621040000,2024-03-05T06:44:00Z,288-1-1-114,13.77,
1709621100000,2024-03-05T06:45:00Z,288-1-1-114,13.46,
1709621160000,2024-03-05T06:46:00Z,288-1-1-114,13.04,
1709621220000,2024-03-05T06:47:00Z,288-1-1-114,11.83,
1709621280000,2024-03-05T06:48:00Z,288-1-1-114,13.1,
