timestamp_unix,timestamp_iso,participant_full_id,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,missing_value_reason
1711152000000,2024-03-23T00:00:00Z,288-1-1-115,277,319,270,501,
1711152060000,2024-03-23T00:01:00Z,288-1-1-115,378,317,296,575,
1711152120000,2024-03-23T00:02:00Z,288-1-1-115,8,165,60,175,
1711152180000,2024-03-23T00:03:00Z,288-1-1-115,893,660,572,1249,
1711152240000,2024-03-23T00:04:00Z,288-1-1-115,24,106,265,286,
1711152300000,2024-03-23T00:05:00Z,288-1-1-115,0,0,0,0,
1711152360000,2024-03-23T00:06:00Z,288-1-1-115,1,96,72,120,
1711152420000,2024-03-23T00:07:00Z,288-1-1-115,58,616,83,624,
1711152480000,2024-03-23T00:08:00Z,288-1-1-115,555,683,1458,1703,
1711152540000,2024-03-23T00:09:00Z,288-1-1-115,635,1316,1314,1965,
1711152600000,2024-03-23T00:10:00Z,288-1-1-115,246,184,560,638,
1711152660000,2024-03-23T00:11:00Z,288-1-1-115,297,367,176,503,
1711152720000,2024-03-23T00:12:00Z,288-1-1-115,1416,1315,1609,2514,
1711152780000,2024-03-23T00:13:00Z,288-1-1-115,600,540,351,880,
1711152840000,2024-03-23T00:14:00Z,288-1-1-115,0,0,0,0,
1711152900000,2024-03-23T00:15:00Z,288-1-1-115,0,0,2,2,
1711152960000,2024-03-23T00:16:00Z,288-1-1-115,30,11,21,38,
1711153020000,2024-03-23T00:17:00Z,288-1-1-115,523,343,220,663,
1711153080000,2024-03-23T00:18:00Z,288-1-1-115,63,0,79,101,
1711153140000,2024-03-23T00:19:00Z,288-1-1-115,0,0,34,34,
1711153200000,2024-03-23T00:20:00Z,288-1-1-115,0,14,58,59,
1711153260000,2024-03-23T00:21:00Z,288-1-1-115,34,6,92,98,
1711153320000,2024-03-23T00:22:00Z,288-1-1-115,401,300,477,691,
1711153380000,2024-03-23T00:23:00Z,288-1-1-115,0,29,142,144,
1711153440000,2024-03-23T00:24:00Z,288-1-1-115,374,446,419,717,
1711153500000,2024-03-23T00:25:00Z,288-1-1-115,0,0,0,0,
1711153560000,2024-03-23T00:26:00Z,288-1-1-115,0,0,37,37,
1711153620000,2024-03-23T00:27:00Z,288-1-1-115,0,0,0,0,
1711153680000,2024-03-23T00:28:00Z,288-1-1-115,31,4,58,65,
1711153740000,2024-03-23T00:29:00Z,288-1-1-115,125,50,156,206,
1711153800000,2024-03-23T00:30:00Z,288-1-1-115,0,0,0,0,
1711153860000,2024-03-23T00:31:00Z,288-1-1-115,257,228,313,464,
1711153920000,2024-03-23T00:32:00Z,288-1-1-115,300,612,728,997,
1711153980000,2024-03-23T00:33:00Z,288-1-1-115,0,0,0,0,
1711154040000,2024-03-23T00:34:00Z,288-1-1-115,0,0,0,0,
1711154100000,2024-03-23T00:35:00Z,288-1-1-115,910,1131,580,1563,
1711154160000,2024-03-23T00:36:00Z,288-1-1-115,0,0,0,0,
1711154220000,2024-03-23T00:37:00Z,288-1-1-115,120,20,189,224,
1711154280000,2024-03-23T00:38:00Z,288-1-1-115,690,1114,1063,1687,
1711154340000,2024-03-23T00:39:00Z,288-1-1-115,19,10,260,260,
1711154400000,2024-03-23T00:40:00Z,288-1-1-115,0,0,5,5,
1711154460000,2024-03-23T00:41:00Z,288-1-1-115,0,0,0,0,
1711154520000,2024-03-23T00:42:00Z,288-1-1-115,0,0,0,0,
1711154580000,2024-03-23T00:43:00Z,288-1-1-115,0,0,0,0,
1711154640000,2024-03-23T00:44:00Z,288-1-1-115,0,0,0,0,
1711154700000,2024-03-23T00:45:00Z,288-1-1-115,0,0,17,17,
1711154760000,2024-03-23T00:46:00Z,288-1-1-115,0,0,0,0,
1711154820000,2024-03-23T00:47:00Z,288-1-1-115,0,0,0,0,
1711154880000,2024-03-23T00:48:00Z,288-1-1-115,316,397,135,525,
1711154940000,2024-03-23T00:49:00Z,288-1-1-115,725,525,663,1113,
1711155000000,2024-03-23T00:50:00Z,288-1-1-115,596,782,376,1052,
1711155060000,2024-03-23T00:51:00Z,288-1-1-115,327,1168,370,1268,
1711155120000,2024-03-23T00:52:00Z,288-1-1-115,1354,2510,1661,3300,
1711155180000,2024-03-23T00:53:00Z,288-1-1-115,328,350,388,616,
1711155240000,2024-03-23T00:54:00Z,288-1-1-115,276,483,267,617,
1711155300000,2024-03-23T00:55:00Z,288-1-1-115,768,946,635,1374,
1711155360000,2024-03-23T00:56:00Z,288-1-1-115,31,335,308,456,
1711155420000,2024-03-23T00:57:00Z,288-1-1-115,101,347,224,425,
1711155480000,2024-03-23T00:58:00Z,288-1-1-115,26,21,37,49,
1711155540000,2024-03-23T00:59:00Z,288-1-1-115,0,0,13,13,
1711155600000,2024-03-23T01:00:00Z,288-1-1-115,995,1298,1067,1952,
1711155660000,2024-03-23T01:01:00Z,288-1-1-115,285,339,516,680,
1711155720000,2024-03-23T01:02:00Z,288-1-1-115,7,0,47,47,
1711155780000,2024-03-23T01:03:00Z,288-1-1-115,733,1091,1794,2223,
1711155840000,2024-03-23T01:04:00Z,288-1-1-115,188,607,604,876,
1711155900000,2024-03-23T01:05:00Z,288-1-1-115,245,699,951,1205,
1711155960000,2024-03-23T01:06:00Z,288-1-1-115,159,421,362,577,
1711156020000,2024-03-23T01:07:00Z,288-1-1-115,857,917,643,1410,
1711156080000,2024-03-23T01:08:00Z,288-1-1-115,1271,1194,1059,2040,
1711156140000,2024-03-23T01:09:00Z,288-1-1-115,1095,1006,1331,1995,
1711156200000,2024-03-23T01:10:00Z,288-1-1-115,3,14,21,25,
1711156260000,2024-03-23T01:11:00Z,288-1-1-115,69,202,97,234,
1711156320000,2024-03-23T01:12:00Z,288-1-1-115,279,947,806,1274,
1711156380000,2024-03-23T01:13:00Z,288-1-1-115,243,380,559,718,
1711156440000,2024-03-23T01:14:00Z,288-1-1-115,24,17,80,85,
1711156500000,2024-03-23T01:15:00Z,288-1-1-115,792,673,556,1178,
1711156560000,2024-03-23T01:16:00Z,288-1-1-115,1086,1075,1505,2144,
1711156620000,2024-03-23T01:17:00Z,288-1-1-115,19,450,2386,2428,
1711156680000,2024-03-23T01:18:00Z,288-1-1-115,2,378,2311,2341,
1711156740000,2024-03-23T01:19:00Z,288-1-1-115,167,496,2478,2532,
1711156800000,2024-03-23T01:20:00Z,288-1-1-115,29,161,550,573,
1711156860000,2024-03-23T01:21:00Z,288-1-1-115,1517,1617,1353,2597,
1711156920000,2024-03-23T01:22:00Z,288-1-1-115,1575,1610,814,2394,
1711156980000,2024-03-23T01:23:00Z,288-1-1-115,2682,3511,2179,4926,
1711157040000,2024-03-23T01:24:00Z,288-1-1-115,2636,2521,2256,4288,
1711157100000,2024-03-23T01:25:00Z,288-1-1-115,1606,2752,3398,4658,
1711157160000,2024-03-23T01:26:00Z,288-1-1-115,476,960,868,1378,
1711157220000,2024-03-23T01:27:00Z,288-1-1-115,411,537,444,808,
1711157280000,2024-03-23T01:28:00Z,288-1-1-115,1267,1284,1391,2277,
1711157340000,2024-03-23T01:29:00Z,288-1-1-115,1152,1019,912,1788,
1711157400000,2024-03-23T01:30:00Z,288-1-1-115,588,985,791,1393,
1711157460000,2024-03-23T01:31:00Z,288-1-1-115,831,907,890,1518,
1711157520000,2024-03-23T01:32:00Z,288-1-1-115,131,77,79,171,
1711157580000,2024-03-23T01:33:00Z,288-1-1-115,575,531,744,1079,
1711157640000,2024-03-23T01:34:00Z,288-1-1-115,2570,2649,2480,4446,
1711157700000,2024-03-23T01:35:00Z,288-1-1-115,1554,1062,2130,2842,
1711157760000,2024-03-23T01:36:00Z,288-1-1-115,1933,1391,1915,3055,
1711157820000,2024-03-23T01:37:00Z,288-1-1-115,220,287,372,518,
1711157880000,2024-03-23T01:38:00Z,288-1-1-115,376,681,604,984,
1711157940000,2024-03-23T01:39:00Z,288-1-1-115,893,714,500,1247,
1711158000000,2024-03-23T01:40:00Z,288-1-1-115,305,209,335,498,
1711158060000,2024-03-23T01:41:00Z,288-1-1-115,2174,2686,1657,3832,
1711158120000,2024-03-23T01:42:00Z,288-1-1-115,2401,1621,1058,3084,
1711158180000,2024-03-23T01:43:00Z,288-1-1-115,2013,2142,1747,3419,
1711158240000,2024-03-23T01:44:00Z,288-1-1-115,2449,2258,2066,3919,
1711158300000,2024-03-23T01:45:00Z,288-1-1-115,3582,3785,2775,5904,
1711158360000,2024-03-23T01:46:00Z,288-1-1-115,3595,2391,2645,5063,
1711158420000,2024-03-23T01:47:00Z,288-1-1-115,3160,3317,2673,5304,
1711158480000,2024-03-23T01:48:00Z,288-1-1-115,881,2689,996,2999,
1711158540000,2024-03-23T01:49:00Z,288-1-1-115,424,403,740,943,
1711158600000,2024-03-23T01:50:00Z,288-1-1-115,222,270,408,537,
1711158660000,2024-03-23T01:51:00Z,288-1-1-115,184,726,289,802,
1711158720000,2024-03-23T01:52:00Z,288-1-1-115,50,41,232,240,
1711158780000,2024-03-23T01:53:00Z,288-1-1-115,88,318,406,523,
1711158840000,2024-03-23T01:54:00Z,288-1-1-115,251,537,84,598,
1711158900000,2024-03-23T01:55:00Z,288-1-1-115,179,751,516,928,
1711158960000,2024-03-23T01:56:00Z,288-1-1-115,493,1452,756,1709,
1711159020000,2024-03-23T01:57:00Z,288-1-1-115,3359,5667,2955,7220,
1711159080000,2024-03-23T01:58:00Z,288-1-1-115,4992,8759,4139,10898,
1711159140000,2024-03-23T01:59:00Z,288-1-1-115,2154,1758,2193,3541,
1711159200000,2024-03-23T02:00:00Z,288-1-1-115,3496,3757,4875,7078,
1711159260000,2024-03-23T02:01:00Z,288-1-1-115,3671,3796,3618,6401,
1711159320000,2024-03-23T02:02:00Z,288-1-1-115,3385,2807,2997,5321,
1711159380000,2024-03-23T02:03:00Z,288-1-1-115,3397,3845,4295,6691,
1711159440000,2024-03-23T02:04:00Z,288-1-1-115,6962,8711,8047,13751,
1711159500000,2024-03-23T02:05:00Z,288-1-1-115,5825,5275,5429,9551,
1711159560000,2024-03-23T02:06:00Z,288-1-1-115,2156,2050,2726,4035,
1711159620000,2024-03-23T02:07:00Z,288-1-1-115,4314,4025,3738,6984,
1711159680000,2024-03-23T02:08:00Z,288-1-1-115,4474,4316,4660,7769,
1711159740000,2024-03-23T02:09:00Z,288-1-1-115,3170,2726,2629,4938,
1711159800000,2024-03-23T02:10:00Z,288-1-1-115,3264,3113,4488,6362,
1711159860000,2024-03-23T02:11:00Z,288-1-1-115,2007,2610,4940,5936,
1711159920000,2024-03-23T02:12:00Z,288-1-1-115,2775,5050,8132,9966,
1711159980000,2024-03-23T02:13:00Z,288-1-1-115,2482,3470,4906,6501,
1711160040000,2024-03-23T02:14:00Z,288-1-1-115,2242,2860,6009,7022,
1711160100000,2024-03-23T02:15:00Z,288-1-1-115,2295,3947,5963,7510,
1711160160000,2024-03-23T02:16:00Z,288-1-1-115,1194,1576,3967,4432,
1711160220000,2024-03-23T02:17:00Z,288-1-1-115,3512,3571,3078,5878,
1711160280000,2024-03-23T02:18:00Z,288-1-1-115,4061,4186,5727,8173,
1711160340000,2024-03-23T02:19:00Z,288-1-1-115,2433,2942,4695,6051,
1711160400000,2024-03-23T02:20:00Z,288-1-1-115,3281,3694,6183,7914,
1711160460000,2024-03-23T02:21:00Z,288-1-1-115,1861,2227,2763,4007,
