timestamp_unix,timestamp_iso,participant_full_id,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,missing_value_reason
1715299200000,2024-05-10T00:00:00Z,288-1-1-0,268,183,370,492,
1715299260000,2024-05-10T00:01:00Z,288-1-1-0,247,573,468,779,
1715299320000,2024-05-10T00:02:00Z,288-1-1-0,31,155,32,161,
1715299380000,2024-05-10T00:03:00Z,288-1-1-0,37,151,67,169,
1715299440000,2024-05-10T00:04:00Z,288-1-1-0,3478,3225,3015,5620,
1715299500000,2024-05-10T00:05:00Z,288-1-1-0,514,1171,788,1502,
1715299560000,2024-05-10T00:06:00Z,288-1-1-0,1001,1538,872,2031,
1715299620000,2024-05-10T00:07:00Z,288-1-1-0,495,2090,2464,3268,
1715299680000,2024-05-10T00:08:00Z,288-1-1-0,495,341,616,860,
1715299740000,2024-05-10T00:09:00Z,288-1-1-0,0,0,0,0,
1715299800000,2024-05-10T00:10:00Z,288-1-1-0,0,0,0,0,
1715299860000,2024-05-10T00:11:00Z,288-1-1-0,1618,2019,2454,3566,
1715299920000,2024-05-10T00:12:00Z,288-1-1-0,3847,4134,3796,6804,
1715299980000,2024-05-10T00:13:00Z,288-1-1-0,512,917,1098,1519,
1715300040000,2024-05-10T00:14:00Z,288-1-1-0,1170,2235,2187,3338,
1715300100000,2024-05-10T00:15:00Z,288-1-1-0,327,153,63,366,
1715300160000,2024-05-10T00:16:00Z,288-1-1-0,0,0,0,0,
1715300220000,2024-05-10T00:17:00Z,288-1-1-0,0,0,0,0,
1715300280000,2024-05-10T00:18:00Z,288-1-1-0,0,0,0,0,
1715300340000,2024-05-10T00:19:00Z,288-1-1-0,0,0,0,0,
1715300400000,2024-05-10T00:20:00Z,288-1-1-0,0,0,0,0,
1715300460000,2024-05-10T00:21:00Z,288-1-1-0,0,0,0,0,
1715300520000,2024-05-10T00:22:00Z,288-1-1-0,0,0,0,0,
1715300580000,2024-05-10T00:23:00Z,288-1-1-0,0,0,0,0,
1715300640000,2024-05-10T00:24:00Z,288-1-1-0,0,0,0,0,
1715300700000,2024-05-10T00:25:00Z,288-1-1-0,0,0,0,0,
1715300760000,2024-05-10T00:26:00Z,288-1-1-0,0,0,0,0,
1715300820000,2024-05-10T00:27:00Z,288-1-1-0,0,0,0,0,
1715300880000,2024-05-10T00:28:00Z,288-1-1-0,0,0,0,0,
1715300940000,2024-05-10T00:29:00Z,288-1-1-0,245,495,669,867,
1715301000000,2024-05-10T00:30:00Z,288-1-1-0,1383,2123,2708,3708,
1715301060000,2024-05-10T00:31:00Z,288-1-1-0,154,163,140,264,
1715301120000,2024-05-10T00:32:00Z,288-1-1-0,1015,1408,1132,2072,
1715301180000,2024-05-10T00:33:00Z,288-1-1-0,735,975,1344,1815,
1715301240000,2024-05-10T00:34:00Z,288-1-1-0,916,1365,895,1871,
1715301300000,2024-05-10T00:35:00Z,288-1-1-0,29,264,28,267,
1715301360000,2024-05-10T00:36:00Z,288-1-1-0,696,1161,847,1596,
1715301420000,2024-05-10T00:37:00Z,288-1-1-0,162,379,122,429,
1715301480000,2024-05-10T00:38:00Z,288-1-1-0,881,2589,1592,3164,
1715301540000,2024-05-10T00:39:00Z,288-1-1-0,188,548,501,765,
1715301600000,2024-05-10T00:40:00Z,288-1-1-0,263,603,199,687,
1715301660000,2024-05-10T00:41:00Z,288-1-1-0,101,251,81,282,
1715301720000,2024-05-10T00:42:00Z,288-1-1-0,46,261,117,289,
1715301780000,2024-05-10T00:43:00Z,288-1-1-0,166,497,212,565,
1715301840000,2024-05-10T00:44:00Z,288-1-1-0,102,200,145,267,
1715301900000,2024-05-10T00:45:00Z,288-1-1-0,162,288,192,382,
1715301960000,2024-05-10T00:46:00Z,288-1-1-0,435,645,1454,1649,
1715302020000,2024-05-10T00:47:00Z,288-1-1-0,20,67,392,398,
1715302080000,2024-05-10T00:48:00Z,288-1-1-0,0,0,0,0,
1715302140000,2024-05-10T00:49:00Z,288-1-1-0,143,232,113,295,
1715302200000,2024-05-10T00:50:00Z,288-1-1-0,1960,1819,1441,3037,
1715302260000,2024-05-10T00:51:00Z,288-1-1-0,1458,1831,2282,3268,
1715302320000,2024-05-10T00:52:00Z,288-1-1-0,71,309,583,663,
1715302380000,2024-05-10T00:53:00Z,288-1-1-0,112,36,0,117,
1715302440000,2024-05-10T00:54:00Z,288-1-1-0,141,163,163,270,
1715302500000,2024-05-10T00:55:00Z,288-1-1-0,120,139,480,513,
1715302560000,2024-05-10T00:56:00Z,288-1-1-0,206,382,427,608,
1715302620000,2024-05-10T00:57:00Z,288-1-1-0,343,468,596,831,
1715302680000,2024-05-10T00:58:00Z,288-1-1-0,129,28,348,372,
1715302740000,2024-05-10T00:59:00Z,288-1-1-0,996,597,1151,1635,
1715302800000,2024-05-10T01:00:00Z,288-1-1-0,2619,2437,2529,4381,
1715302860000,2024-05-10T01:01:00Z,288-1-1-0,0,30,38,48,
1715302920000,2024-05-10T01:02:00Z,288-1-1-0,257,456,358,634,
1715302980000,2024-05-10T01:03:00Z,288-1-1-0,474,524,506,869,
1715303040000,2024-05-10T01:04:00Z,288-1-1-0,662,743,969,1388,
1715303100000,2024-05-10T01:05:00Z,288-1-1-0,2,913,319,967,
1715303160000,2024-05-10T01:06:00Z,288-1-1-0,894,477,279,1051,
1715303220000,2024-05-10T01:07:00Z,288-1-1-0,350,524,360,725,
