timestamp_unix,timestamp_iso,participant_full_id,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,missing_value_reason
1712102400000,2024-04-03T00:00:00Z,288-1-1-116,460,1055,1205,1666,
1712102460000,2024-04-03T00:01:00Z,288-1-1-116,0,0,0,0,
1712102520000,2024-04-03T00:02:00Z,288-1-1-116,0,75,154,171,
1712102580000,2024-04-03T00:03:00Z,288-1-1-116,77,416,583,720,
1712102640000,2024-04-03T00:04:00Z,288-1-1-116,0,37,17,40,
1712102700000,2024-04-03T00:05:00Z,288-1-1-116,145,1034,546,1178,
1712102760000,2024-04-03T00:06:00Z,288-1-1-116,49,144,152,215,
1712102820000,2024-04-03T00:07:00Z,288-1-1-116,309,767,506,969,
1712102880000,2024-04-03T00:08:00Z,288-1-1-116,67,513,238,569,
1712102940000,2024-04-03T00:09:00Z,288-1-1-116,41,167,286,333,
1712103000000,2024-04-03T00:10:00Z,288-1-1-116,0,6,62,62,
1712103060000,2024-04-03T00:11:00Z,288-1-1-116,17,55,377,381,
1712103120000,2024-04-03T00:12:00Z,288-1-1-116,0,65,0,65,
1712103180000,2024-04-03T00:13:00Z,288-1-1-116,282,631,365,781,
1712103240000,2024-04-03T00:14:00Z,288-1-1-116,0,0,0,0,
1712103300000,2024-04-03T00:15:00Z,288-1-1-116,415,578,711,1005,
1712103360000,2024-04-03T00:16:00Z,288-1-1-116,121,564,630,854,
1712103420000,2024-04-03T00:17:00Z,288-1-1-116,0,154,68,168,
1712103480000,2024-04-03T00:18:00Z,288-1-1-116,194,1078,704,1302,
1712103540000,2024-04-03T00:19:00Z,288-1-1-116,21,257,99,276,
1712103600000,2024-04-03T00:20:00Z,288-1-1-116,174,351,264,472,
1712103660000,2024-04-03T00:21:00Z,288-1-1-116,41,421,175,457,
1712103720000,2024-04-03T00:22:00Z,288-1-1-116,141,494,314,602,
1712103780000,2024-04-03T00:23:00Z,288-1-1-116,0,0,0,0,
1712103840000,2024-04-03T00:24:00Z,288-1-1-116,0,0,0,0,
1712103900000,2024-04-03T00:25:00Z,288-1-1-116,141,411,100,445,
1712103960000,2024-04-03T00:26:00Z,288-1-1-116,0,0,2,2,
1712104020000,2024-04-03T00:27:00Z,288-1-1-116,98,308,322,456,
1712104080000,2024-04-03T00:28:00Z,288-1-1-116,18,146,251,290,
1712104140000,2024-04-03T00:29:00Z,288-1-1-116,0,0,0,0,
1712104200000,2024-04-03T00:30:00Z,288-1-1-116,22,186,101,212,
1712104260000,2024-04-03T00:31:00Z,288-1-1-116,0,7,4,8,
1712104320000,2024-04-03T00:32:00Z,288-1-1-116,123,209,412,478,
1712104380000,2024-04-03T00:33:00Z,288-1-1-116,185,525,356,660,
1712104440000,2024-04-03T00:34:00Z,288-1-1-116,44,119,79,149,
1712104500000,2024-04-03T00:35:00Z,288-1-1-116,114,227,106,275,
1712104560000,2024-04-03T00:36:00Z,288-1-1-116,410,521,525,845,
1712104620000,2024-04-03T00:37:00Z,288-1-1-116,0,10,38,39,
1712104680000,2024-04-03T00:38:00Z,288-1-1-116,0,32,38,49,
1712104740000,2024-04-03T00:39:00Z,288-1-1-116,204,188,184,332,
1712104800000,2024-04-03T00:40:00Z,288-1-1-116,28,147,285,321,
1712104860000,2024-04-03T00:41:00Z,288-1-1-116,46,325,191,379,
1712104920000,2024-04-03T00:42:00Z,288-1-1-116,120,333,634,726,
1712104980000,2024-04-03T00:43:00Z,288-1-1-116,616,555,844,1183,
1712105040000,2024-04-03T00:44:00Z,288-1-1-116,229,3007,1055,3194,
1712105100000,2024-04-03T00:45:00Z,288-1-1-116,629,5149,2675,5836,
1712105160000,2024-04-03T00:46:00Z,288-1-1-116,643,2278,911,2536,
1712105220000,2024-04-03T00:47:00Z,288-1-1-116,22,0,0,22,
1712105280000,2024-04-03T00:48:00Z,288-1-1-116,0,0,0,0,
1712105340000,2024-04-03T00:49:00Z,288-1-1-116,21,130,0,131,
1712105400000,2024-04-03T00:50:00Z,288-1-1-116,158,717,692,1008,
1712105460000,2024-04-03T00:51:00Z,288-1-1-116,,,,,device_not_recording
1712105520000,2024-04-03T00:52:00Z,288-1-1-116,,,,,device_not_recording
1712105580000,2024-04-03T00:53:00Z,288-1-1-116,,,,,device_not_recording
1712105640000,2024-04-03T00:54:00Z,288-1-1-116,,,,,device_not_recording
1712105700000,2024-04-03T00:55:00Z,288-1-1-116,,,,,device_not_recording
1712105760000,2024-04-03T00:56:00Z,288-1-1-116,,,,,device_not_recording
1712105820000,2024-04-03T00:57:00Z,288-1-1-116,,,,,device_not_recording
1712105880000,2024-04-03T00:58:00Z,288-1-1-116,,,,,device_not_recording
1712105940000,2024-04-03T00:59:00Z,288-1-1-116,,,,,device_not_recording
1712106000000,2024-04-03T01:00:00Z,288-1-1-116,,,,,device_not_recording
1712106060000,2024-04-03T01:01:00Z,288-1-1-116,,,,,device_not_recording
1712106120000,2024-04-03T01:02:00Z,288-1-1-116,,,,,device_not_recording
1712106180000,2024-04-03T01:03:00Z,288-1-1-116,,,,,device_not_recording
1712106240000,2024-04-03T01:04:00Z,288-1-1-116,1002,2095,1566,2800,
1712106300000,2024-04-03T01:05:00Z,288-1-1-116,620,1550,514,1746,
1712106360000,2024-04-03T01:06:00Z,288-1-1-116,221,554,194,627,
1712106420000,2024-04-03T01:07:00Z,288-1-1-116,0,16,0,16,
1712106480000,2024-04-03T01:08:00Z,288-1-1-116,237,307,87,397,
1712106540000,2024-04-03T01:09:00Z,288-1-1-116,0,0,0,0,
1712106600000,2024-04-03T01:10:00Z,288-1-1-116,29,134,482,501,
1712106660000,2024-04-03T01:11:00Z,288-1-1-116,0,0,0,0,
1712106720000,2024-04-03T01:12:00Z,288-1-1-116,0,0,0,0,
1712106780000,2024-04-03T01:13:00Z,288-1-1-116,858,951,622,1423,
1712106840000,2024-04-03T01:14:00Z,288-1-1-116,1615,2758,2882,4303,
1712106900000,2024-04-03T01:15:00Z,288-1-1-116,11,119,106,159,
1712106960000,2024-04-03T01:16:00Z,288-1-1-116,0,0,0,0,
