timestamp_unix,timestamp_iso,participant_full_id,activity_counts,missing_value_reason
1712277420000,2024-04-05T00:37:00Z,288-1-1-116,69.0,
1712277480000,2024-04-05T00:38:00Z,288-1-1-116,51.0,
1712277540000,2024-04-05T00:39:00Z,288-1-1-116,29.0,
1712277600000,2024-04-05T00:40:00Z,288-1-1-116,46.0,
1712277660000,2024-04-05T00:41:00Z,288-1-1-116,48.0,
1712277720000,2024-04-05T00:42:00Z,288-1-1-116,50.0,
1712277780000,2024-04-05T00:43:00Z,288-1-1-116,97.0,
1712277840000,2024-04-05T00:44:00Z,288-1-1-116,73.0,
1712277900000,2024-04-05T00:45:00Z,288-1-1-116,81.0,
1712277960000,2024-04-05T00:46:00Z,288-1-1-116,59.0,
1712278020000,2024-04-05T00:47:00Z,288-1-1-116,65.0,
1712278080000,2024-04-05T00:48:00Z,288-1-1-116,80.0,
1712278140000,2024-04-05T00:49:00Z,288-1-1-116,67.0,
1712278200000,2024-04-05T00:50:00Z,288-1-1-116,89.0,
1712278260000,2024-04-05T00:51:00Z,288-1-1-116,97.0,
1712278320000,2024-04-05T00:52:00Z,288-1-1-116,98.0,
1712278380000,2024-04-05T00:53:00Z,288-1-1-116,82.0,
1712278440000,2024-04-05T00:54:00Z,288-1-1-116,125.0,
1712278500000,2024-04-05T00:55:00Z,288-1-1-116,125.0,
1712278560000,2024-04-05T00:56:00Z,288-1-1-116,101.0,
1712278620000,2024-04-05T00:57:00Z,288-1-1-116,131.0,
1712278680000,2024-04-05T00:58:00Z,288-1-1-116,80.0,
1712278740000,2024-04-05T00:59:00Z,288-1-1-116,99.0,
1712278800000,2024-04-05T01:00:00Z,288-1-1-116,32.0,
1712278860000,2024-04-05T01:01:00Z,288-1-1-116,58.0,
1712278920000,2024-04-05T01:02:00Z,288-1-1-116,111.0,
1712278980000,2024-04-05T01:03:00Z,288-1-1-116,90.0,
1712279040000,2024-04-05T01:04:00Z,288-1-1-116,68.0,
1712279100000,2024-04-05T01:05:00Z,288-1-1-116,79.0,
1712279160000,2024-04-05T01:06:00Z,288-1-1-116,63.0,
1712279220000,2024-04-05T01:07:00Z,288-1-1-116,104.0,
1712279280000,2024-04-05T01:08:00Z,288-1-1-116,51.0,
1712279340000,2024-04-05T01:09:00Z,288-1-1-116,35.0,
1712279400000,2024-04-05T01:10:00Z,288-1-1-116,57.0,
1712279460000,2024-04-05T01:11:00Z,288-1-1-116,30.0,
1712279520000,2024-04-05T01:12:00Z,288-1-1-116,103.0,
1712279580000,2024-04-05T01:13:00Z,288-1-1-116,110.0,
1712279640000,2024-04-05T01:14:00Z,288-1-1-116,95.0,
1712279700000,2024-04-05T01:15:00Z,288-1-1-116,85.0,
1712279760000,2024-04-05T01:16:00Z,288-1-1-116,103.0,
1712279820000,2024-04-05T01:17:00Z,288-1-1-116,65.0,
1712279880000,2024-04-05T01:18:00Z,288-1-1-116,85.0,
1712279940000,2024-04-05T01:19:00Z,288-1-1-116,23.0,
1712280000000,2024-04-05T01:20:00Z,288-1-1-116,28.0,
1712280060000,2024-04-05T01:21:00Z,288-1-1-116,73.0,
1712280120000,2024-04-05T01:22:00Z,288-1-1-116,119.0,
1712280180000,2024-04-05T01:23:00Z,288-1-1-116,98.0,
1712280240000,2024-04-05T01:24:00Z,288-1-1-116,42.0,
1712280300000,2024-04-05T01:25:00Z,288-1-1-116,82.0,
1712280360000,2024-04-05T01:26:00Z,288-1-1-116,114.0,
1712280420000,2024-04-05T01:27:00Z,288-1-1-116,108.0,
1712280480000,2024-04-05T01:28:00Z,288-1-1-116,102.0,
1712280540000,2024-04-05T01:29:00Z,288-1-1-116,86.0,
1712280600000,2024-04-05T01:30:00Z,288-1-1-116,107.0,
1712280660000,2024-04-05T01:31:00Z,288-1-1-116,139.0,
1712280720000,2024-04-05T01:32:00Z,288-1-1-116,134.0,
1712280780000,2024-04-05T01:33:00Z,288-1-1-116,127.0,
1712280840000,2024-04-05T01:34:00Z,288-1-1-116,134.0,
1712280900000,2024-04-05T01:35:00Z,288-1-1-116,117.0,
1712280960000,2024-04-05T01:36:00Z,288-1-1-116,125.0,
1712281020000,2024-04-05T01:37:00Z,288-1-1-116,61.0,
1712281080000,2024-04-05T01:38:00Z,288-1-1-116,111.0,
1712281140000,2024-04-05T01:39:00Z,288-1-1-116,125.0,
1712281200000,2024-04-05T01:40:00Z,288-1-1-116,138.0,
1712281260000,2024-04-05T01:41:00Z,288-1-1-116,120.0,
1712281320000,2024-04-05T01:42:00Z,288-1-1-116,136.0,
1712281380000,2024-04-05T01:43:00Z,288-1-1-116,67.0,
1712281440000,2024-04-05T01:44:00Z,288-1-1-116,123.0,
1712281500000,2024-04-05T01:45:00Z,288-1-1-116,105.0,
1712281560000,2024-04-05T01:46:00Z,288-1-1-116,60.0,
1712281620000,2024-04-05T01:47:00Z,288-1-1-116,127.0,
1712281680000,2024-04-05T01:48:00Z,288-1-1-116,117.0,
1712281740000,2024-04-05T01:49:00Z,288-1-1-116,148.0,
1712281800000,2024-04-05T01:50:00Z,288-1-1-116,130.0,
1712281860000,2024-04-05T01:51:00Z,288-1-1-116,139.0,
1712281920000,2024-04-05T01:52:00Z,288-1-1-116,121.0,
1712281980000,2024-04-05T01:53:00Z,288-1-1-116,98.0,
1712282040000,2024-04-05T01:54:00Z,288-1-1-116,132.0,
1712282100000,2024-04-05T01:55:00Z,288-1-1-116,59.0,
1712282160000,2024-04-05T01:56:00Z,288-1-1-116,27.0,
1712282220000,2024-04-05T01:57:00Z,288-1-1-116,101.0,
1712282280000,2024-04-05T01:58:00Z,288-1-1-116,65.0,
1712282340000,2024-04-05T01:59:00Z,288-1-1-116,35.0,
1712282400000,2024-04-05T02:00:00Z,288-1-1-116,55.0,
1712282460000,2024-04-05T02:01:00Z,288-1-1-116,77.0,
1712282520000,2024-04-05T02:02:00Z,288-1-1-116,128.0,
1712282580000,2024-04-05T02:03:00Z,288-1-1-116,,device_not_recording
1712282640000,2024-04-05T02:04:00Z,288-1-1-116,103.0,
1712282700000,2024-04-05T02:05:00Z,288-1-1-116,135.0,
1712282760000,2024-04-05T02:06:00Z,288-1-1-116,106.0,
1712282820000,2024-04-05T02:07:00Z,288-1-1-116,119.0,
1712282880000,2024-04-05T02:08:00Z,288-1-1-116,89.0,
1712282940000,2024-04-05T02:09:00Z,288-1-1-116,106.0,
1712283000000,2024-04-05T02:10:00Z,288-1-1-116,127.0,
1712283060000,2024-04-05T02:11:00Z,288-1-1-116,103.0,
1712283120000,2024-04-05T02:12:00Z,288-1-1-116,,device_not_recording
1712283180000,2024-04-05T02:13:00Z,288-1-1-116,85.0,
1712283240000,2024-04-05T02:14:00Z,288-1-1-116,111.0,
1712283300000,2024-04-05T02:15:00Z,288-1-1-116,73.0,
1712283360000,2024-04-05T02:16:00Z,288-1-1-116,10.0,
1712283420000,2024-04-05T02:17:00Z,288-1-1-116,44.0,
1712283480000,2024-04-05T02:18:00Z,288-1-1-116,81.0,
1712283540000,2024-04-05T02:19:00Z,288-1-1-116,113.0,
1712283600000,2024-04-05T02:20:00Z,288-1-1-116,92.0,
1712283660000,2024-04-05T02:21:00Z,288-1-1-116,33.0,
1712283720000,2024-04-05T02:22:00Z,288-1-1-116,25.0,
1712283780000,2024-04-05T02:23:00Z,288-1-1-116,98.0,
1712283840000,2024-04-05T02:24:00Z,288-1-1-116,135.0,
1712283900000,2024-04-05T02:25:00Z,288-1-1-116,120.0,
1712283960000,2024-04-05T02:26:00Z,288-1-1-116,108.0,
1712284020000,2024-04-05T02:27:00Z,288-1-1-116,95.0,
1712284080000,2024-04-05T02:28:00Z,288-1-1-116,112.0,
1712284140000,2024-04-05T02:29:00Z,288-1-1-116,70.0,
1712284200000,2024-04-05T02:30:00Z,288-1-1-116,104.0,
1712284260000,2024-04-05T02:31:00Z,288-1-1-116,109.0,
1712284320000,2024-04-05T02:32:00Z,288-1-1-116,103.0,
1712284380000,2024-04-05T02:33:00Z,288-1-1-116,114.0,
1712284440000,2024-04-05T02:34:00Z,288-1-1-116,113.0,
1712284500000,2024-04-05T02:35:00Z,288-1-1-116,123.0,
1712284560000,2024-04-05T02:36:00Z,288-1-1-116,136.0,
1712284620000,2024-04-05T02:37:00Z,288-1-1-116,127.0,
1712284680000,2024-04-05T02:38:00Z,288-1-1-116,140.0,
1712284740000,2024-04-05T02:39:00Z,288-1-1-116,105.0,
1712284800000,2024-04-05T02:40:00Z,288-1-1-116,121.0,
1712284860000,2024-04-05T02:41:00Z,288-1-1-116,93.0,
1712284920000,2024-04-05T02:42:00Z,288-1-1-116,117.0,
1712284980000,2024-04-05T02:43:00Z,288-1-1-116,38.0,
1712285040000,2024-04-05T02:44:00Z,288-1-1-116,53.0,
1712285100000,2024-04-05T02:45:00Z,288-1-1-116,73.0,
1712285160000,2024-04-05T02:46:00Z,288-1-1-116,58.0,
1712285220000,2024-04-05T02:47:00Z,288-1-1-116,80.0,
1712285280000,2024-04-05T02:48:00Z,288-1-1-116,112.0,
1712285340000,2024-04-05T02:49:00Z,288-1-1-116,84.0,
1712285400000,2024-04-05T02:50:00Z,288-1-1-116,69.0,
1712285460000,2024-04-05T02:51:00Z,288-1-1-116,65.0,
1712285520000,2024-04-05T02:52:00Z,288-1-1-116,98.0,
1712285580000,2024-04-05T02:53:00Z,288-1-1-116,116.0,
1712285640000,2024-04-05T02:54:00Z,288-1-1-116,97.0,
1712285700000,2024-04-05T02:55:00Z,288-1-1-116,102.0,
1712285760000,2024-04-05T02:56:00Z,288-1-1-116,124.0,
1712285820000,2024-04-05T02:57:00Z,288-1-1-116,111.0,
1712285880000,2024-04-05T02:58:00Z,288-1-1-116,137.0,
1712285940000,2024-04-05T02:59:00Z,288-1-1-116,150.0,
1712286000000,2024-04-05T03:00:00Z,288-1-1-116,140.0,
1712286060000,2024-04-05T03:01:00Z,288-1-1-116,136.0,
1712286120000,2024-04-05T03:02:00Z,288-1-1-116,127.0,
1712286180000,2024-04-05T03:03:00Z,288-1-1-116,121.0,
1712286240000,2024-04-05T03:04:00Z,288-1-1-116,133.0,
1712286300000,2024-04-05T03:05:00Z,288-1-1-116,114.0,
1712286360000,2024-04-05T03:06:00Z,288-1-1-116,137.0,
1712286420000,2024-04-05T03:07:00Z,288-1-1-116,141.0,
1712286480000,2024-04-05T03:08:00Z,288-1-1-116,142.0,
1712286540000,2024-04-05T03:09:00Z,288-1-1-116,136.0,
1712286600000,2024-04-05T03:10:00Z,288-1-1-116,64.0,
1712286660000,2024-04-05T03:11:00Z,288-1-1-116,25.0,
1712286720000,2024-04-05T03:12:00Z,288-1-1-116,9.0,
1712286780000,2024-04-05T03:13:00Z,288-1-1-116,50.0,
1712286840000,2024-04-05T03:14:00Z,288-1-1-116,9.0,
1712286900000,2024-04-05T03:15:00Z,288-1-1-116,47.0,
1712286960000,2024-04-05T03:16:00Z,288-1-1-116,79.0,
1712287020000,2024-04-05T03:17:00Z,288-1-1-116,47.0,
1712287080000,2024-04-05T03:18:00Z,288-1-1-116,35.0,
1712287140000,2024-04-05T03:19:00Z,288-1-1-116,46.0,
1712287200000,2024-04-05T03:20:00Z,288-1-1-116,73.0,
1712287260000,2024-04-05T03:21:00Z,288-1-1-116,45.0,
1712287320000,2024-04-05T03:22:00Z,288-1-1-116,26.0,
1712287380000,2024-04-05T03:23:00Z,288-1-1-116,31.0,
1712287440000,2024-04-05T03:24:00Z,288-1-1-116,37.0,
1712287500000,2024-04-05T03:25:00Z,288-1-1-116,52.0,
1712287560000,2024-04-05T03:26:00Z,288-1-1-116,18.0,
1712287620000,2024-04-05T03:27:00Z,288-1-1-116,59.0,
1712287680000,2024-04-05T03:28:00Z,288-1-1-116,61.0,
1712287740000,2024-04-05T03:29:00Z,288-1-1-116,65.0,
1712287800000,2024-04-05T03:30:00Z,288-1-1-116,73.0,
1712287860000,2024-04-05T03:31:00Z,288-1-1-116,63.0,
1712287920000,2024-04-05T03:32:00Z,288-1-1-116,55.0,
1712287980000,2024-04-05T03:33:00Z,288-1-1-116,48.0,
1712288040000,2024-04-05T03:34:00Z,288-1-1-116,98.0,
1712288100000,2024-04-05T03:35:00Z,288-1-1-116,62.0,
1712288160000,2024-04-05T03:36:00Z,288-1-1-116,19.0,
1712288220000,2024-04-05T03:37:00Z,288-1-1-116,28.0,
1712288280000,2024-04-05T03:38:00Z,288-1-1-116,63.0,
1712288340000,2024-04-05T03:39:00Z,288-1-1-116,39.0,
1712288400000,2024-04-05T03:40:00Z,288-1-1-116,38.0,
1712288460000,2024-04-05T03:41:00Z,288-1-1-116,45.0,
1712288520000,2024-04-05T03:42:00Z,288-1-1-116,13.0,
1712288580000,2024-04-05T03:43:00Z,288-1-1-116,15.0,
1712288640000,2024-04-05T03:44:00Z,288-1-1-116,53.0,
1712288700000,2024-04-05T03:45:00Z,288-1-1-116,33.0,
1712288760000,2024-04-05T03:46:00Z,288-1-1-116,76.0,
1712288820000,2024-04-05T03:47:00Z,288-1-1-116,62.0,
1712288880000,2024-04-05T03:48:00Z,288-1-1-116,68.0,
1712288940000,2024-04-05T03:49:00Z,288-1-1-116,20.0,
1712289000000,2024-04-05T03:50:00Z,288-1-1-116,12.0,
1712289060000,2024-04-05T03:51:00Z,288-1-1-116,19.0,
1712289120000,2024-04-05T03:52:00Z,288-1-1-116,11.0,
1712289180000,2024-04-05T03:53:00Z,288-1-1-116,12.0,
1712289240000,2024-04-05T03:54:00Z,288-1-1-116,65.0,
1712289300000,2024-04-05T03:55:00Z,288-1-1-116,112.0,
1712289360000,2024-04-05T03:56:00Z,288-1-1-116,27.0,
1712289420000,2024-04-05T03:57:00Z,288-1-1-116,74.0,
1712289480000,2024-04-05T03:58:00Z,288-1-1-116,99.0,
1712289540000,2024-04-05T03:59:00Z,288-1-1-116,88.0,
1712289600000,2024-04-05T04:00:00Z,288-1-1-116,85.0,
1712289660000,2024-04-05T04:01:00Z,288-1-1-116,22.0,
1712289720000,2024-04-05T04:02:00Z,288-1-1-116,64.0,
1712289780000,2024-04-05T04:03:00Z,288-1-1-116,89.0,
1712289840000,2024-04-05T04:04:00Z,288-1-1-116,60.0,
1712289900000,2024-04-05T04:05:00Z,288-1-1-116,78.0,
1712289960000,2024-04-05T04:06:00Z,288-1-1-116,111.0,
1712290020000,2024-04-05T04:07:00Z,288-1-1-116,132.0,
1712290080000,2024-04-05T04:08:00Z,288-1-1-116,87.0,
1712290140000,2024-04-05T04:09:00Z,288-1-1-116,85.0,
1712290200000,2024-04-05T04:10:00Z,288-1-1-116,104.0,
1712290260000,2024-04-05T04:11:00Z,288-1-1-116,93.0,
1712290320000,2024-04-05T04:12:00Z,288-1-1-116,106.0,
1712290380000,2024-04-05T04:13:00Z,288-1-1-116,112.0,
1712290440000,2024-04-05T04:14:00Z,288-1-1-116,75.0,
1712290500000,2024-04-05T04:15:00Z,288-1-1-116,59.0,
1712290560000,2024-04-05T04:16:00Z,288-1-1-116,43.0,
1712290620000,2024-04-05T04:17:00Z,288-1-1-116,43.0,
1712290680000,2024-04-05T04:18:00Z,288-1-1-116,37.0,
1712290740000,2024-04-05T04:19:00Z,288-1-1-116,60.0,
1712290800000,2024-04-05T04:20:00Z,288-1-1-116,61.0,
1712290860000,2024-04-05T04:21:00Z,288-1-1-116,17.0,
1712290920000,2024-04-05T04:22:00Z,288-1-1-116,30.0,
1712290980000,2024-04-05T04:23:00Z,288-1-1-116,101.0,
1712291040000,2024-04-05T04:24:00Z,288-1-1-116,138.0,
1712291100000,2024-04-05T04:25:00Z,288-1-1-116,101.0,
1712291160000,2024-04-05T04:26:00Z,288-1-1-116,104.0,
1712291220000,2024-04-05T04:27:00Z,288-1-1-116,115.0,
1712291280000,2024-04-05T04:28:00Z,288-1-1-116,117.0,
1712291340000,2024-04-05T04:29:00Z,288-1-1-116,100.0,
1712291400000,2024-04-05T04:30:00Z,288-1-1-116,85.0,
1712291460000,2024-04-05T04:31:00Z,288-1-1-116,69.0,
1712291520000,2024-04-05T04:32:00Z,288-1-1-116,17.0,
1712291580000,2024-04-05T04:33:00Z,288-1-1-116,9.0,
1712291640000,2024-04-05T04:34:00Z,288-1-1-116,29.0,
1712291700000,2024-04-05T04:35:00Z,288-1-1-116,30.0,
1712291760000,2024-04-05T04:36:00Z,288-1-1-116,56.0,
1712291820000,2024-04-05T04:37:00Z,288-1-1-116,50.0,
1712291880000,2024-04-05T04:38:00Z,288-1-1-116,43.0,
1712291940000,2024-04-05T04:39:00Z,288-1-1-116,47.0,
1712292000000,2024-04-05T04:40:00Z,288-1-1-116,31.0,
1712292060000,2024-04-05T04:41:00Z,288-1-1-116,54.0,
1712292120000,2024-04-05T04:42:00Z,288-1-1-116,26.0,
1712292180000,2024-04-05T04:43:00Z,288-1-1-116,50.0,
1712292240000,2024-04-05T04:44:00Z,288-1-1-116,58.0,
1712292300000,2024-04-05T04:45:00Z,288-1-1-116,54.0,
1712292360000,2024-04-05T04:46:00Z,288-1-1-116,32.0,
1712292420000,2024-04-05T04:47:00Z,288-1-1-116,40.0,
1712292480000,2024-04-05T04:48:00Z,288-1-1-116,119.0,
1712292540000,2024-04-05T04:49:00Z,288-1-1-116,90.0,
1712292600000,2024-04-05T04:50:00Z,288-1-1-116,145.0,
1712292660000,2024-04-05T04:51:00Z,288-1-1-116,120.0,
1712292720000,2024-04-05T04:52:00Z,288-1-1-116,118.0,
1712292780000,2024-04-05T04:53:00Z,288-1-1-116,115.0,
1712292840000,2024-04-05T04:54:00Z,288-1-1-116,119.0,
1712292900000,2024-04-05T04:55:00Z,288-1-1-116,116.0,
1712292960000,2024-04-05T04:56:00Z,288-1-1-116,126.0,
1712293020000,2024-04-05T04:57:00Z,288-1-1-116,132.0,
1712293080000,2024-04-05T04:58:00Z,288-1-1-116,137.0,
1712293140000,2024-04-05T04:59:00Z,288-1-1-116,137.0,
1712293200000,2024-04-05T05:00:00Z,288-1-1-116,132.0,
1712293260000,2024-04-05T05:01:00Z,288-1-1-116,136.0,
1712293320000,2024-04-05T05:02:00Z,288-1-1-116,133.0,
1712293380000,2024-04-05T05:03:00Z,288-1-1-116,130.0,
1712293440000,2024-04-05T05:04:00Z,288-1-1-116,135.0,
1712293500000,2024-04-05T05:05:00Z,288-1-1-116,146.0,
1712293560000,2024-04-05T05:06:00Z,288-1-1-116,154.0,
1712293620000,2024-04-05T05:07:00Z,288-1-1-116,94.0,
1712293680000,2024-04-05T05:08:00Z,288-1-1-116,102.0,
1712293740000,2024-04-05T05:09:00Z,288-1-1-116,133.0,
1712293800000,2024-04-05T05:10:00Z,288-1-1-116,123.0,
1712293860000,2024-04-05T05:11:00Z,288-1-1-116,71.0,
1712293920000,2024-04-05T05:12:00Z,288-1-1-116,0.0,
1712293980000,2024-04-05T05:13:00Z,288-1-1-116,18.0,
1712294040000,2024-04-05T05:14:00Z,288-1-1-116,4.0,
1712294100000,2024-04-05T05:15:00Z,288-1-1-116,86.0,
1712294160000,2024-04-05T05:16:00Z,288-1-1-116,,device_not_worn_correctly
1712294220000,2024-04-05T05:17:00Z,288-1-1-116,,device_not_worn_correctly
1712294280000,2024-04-05T05:18:00Z,288-1-1-116,,device_not_worn_correctly
1712294340000,2024-04-05T05:19:00Z,288-1-1-116,,device_not_worn_correctly
1712294400000,2024-04-05T05:20:00Z,288-1-1-116,,device_not_worn_correctly
1712294460000,2024-04-05T05:21:00Z,288-1-1-116,,device_not_worn_correctly
1712294520000,2024-04-05T05:22:00Z,288-1-1-116,,device_not_worn_correctly
1712294580000,2024-04-05T05:23:00Z,288-1-1-116,,device_not_worn_correctly
1712294640000,2024-04-05T05:24:00Z,288-1-1-116,,device_not_worn_correctly
1712294700000,2024-04-05T05:25:00Z,288-1-1-116,,device_not_worn_correctly
1712294760000,2024-04-05T05:26:00Z,288-1-1-116,,device_not_worn_correctly
1712294820000,2024-04-05T05:27:00Z,288-1-1-116,,device_not_worn_correctly
1712294880000,2024-04-05T05:28:00Z,288-1-1-116,,device_not_worn_correctly
1712294940000,2024-04-05T05:29:00Z,288-1-1-116,,device_not_worn_correctly
1712295000000,2024-04-05T05:30:00Z,288-1-1-116,,device_not_worn_correctly
1712295060000,2024-04-05T05:31:00Z,288-1-1-116,,device_not_worn_correctly
1712295120000,2024-04-05T05:32:00Z,288-1-1-116,,device_not_worn_correctly
1712295180000,2024-04-05T05:33:00Z,288-1-1-116,,device_not_worn_correctly
1712295240000,2024-04-05T05:34:00Z,288-1-1-116,,device_not_worn_correctly
1712295300000,2024-04-05T05:35:00Z,288-1-1-116,,device_not_worn_correctly
1712295360000,2024-04-05T05:36:00Z,288-1-1-116,,device_not_worn_correctly
1712295420000,2024-04-05T05:37:00Z,288-1-1-116,,device_not_worn_correctly
1712295480000,2024-04-05T05:38:00Z,288-1-1-116,,device_not_worn_correctly
1712295540000,2024-04-05T05:39:00Z,288-1-1-116,,device_not_worn_correctly
1712295600000,2024-04-05T05:40:00Z,288-1-1-116,,device_not_worn_correctly
1712295660000,2024-04-05T05:41:00Z,288-1-1-116,,device_not_worn_correctly
1712295720000,2024-04-05T05:42:00Z,288-1-1-116,,device_not_worn_correctly
1712295780000,2024-04-05T05:43:00Z,288-1-1-116,,device_not_worn_correctly
1712295840000,2024-04-05T05:44:00Z,288-1-1-116,,device_not_worn_correctly
1712295900000,2024-04-05T05:45:00Z,288-1-1-116,,device_not_worn_correctly
1712295960000,2024-04-05T05:46:00Z,288-1-1-116,,device_not_worn_correctly
1712296020000,2024-04-05T05:47:00Z,288-1-1-116,,device_not_worn_correctly
1712296080000,2024-04-05T05:48:00Z,288-1-1-116,,device_not_worn_correctly
1712296140000,2024-04-05T05:49:00Z,288-1-1-116,,device_not_worn_correctly
1712296200000,2024-04-05T05:50:00Z,288-1-1-116,,device_not_worn_correctly
1712296260000,2024-04-05T05:51:00Z,288-1-1-116,,device_not_worn_correctly
1712296320000,2024-04-05T05:52:00Z,288-1-1-116,,device_not_worn_correctly
1712296380000,2024-04-05T05:53:00Z,288-1-1-116,,device_not_worn_correctly
1712296440000,2024-04-05T05:54:00Z,288-1-1-116,,device_not_worn_correctly
1712296500000,2024-04-05T05:55:00Z,288-1-1-116,,device_not_worn_correctly
1712296560000,2024-04-05T05:56:00Z,288-1-1-116,,device_not_worn_correctly
1712296620000,2024-04-05T05:57:00Z,288-1-1-116,,device_not_worn_correctly
1712296680000,2024-04-05T05:58:00Z,288-1-1-116,,device_not_worn_correctly
1712296740000,2024-04-05T05:59:00Z,288-1-1-116,,device_not_worn_correctly
1712296800000,2024-04-05T06:00:00Z,288-1-1-116,,device_not_worn_correctly
1712296860000,2024-04-05T06:01:00Z,288-1-1-116,,device_not_worn_correctly
1712296920000,2024-04-05T06:02:00Z,288-1-1-116,,device_not_worn_correctly
1712296980000,2024-04-05T06:03:00Z,288-1-1-116,,device_not_worn_correctly
1712297040000,2024-04-05T06:04:00Z,288-1-1-116,,device_not_worn_correctly
1712297100000,2024-04-05T06:05:00Z,288-1-1-116,,device_not_worn_correctly
1712297160000,2024-04-05T06:06:00Z,288-1-1-116,,device_not_worn_correctly
1712297220000,2024-04-05T06:07:00Z,288-1-1-116,,device_not_worn_correctly
1712297280000,2024-04-05T06:08:00Z,288-1-1-116,,device_not_worn_correctly
1712297340000,2024-04-05T06:09:00Z,288-1-1-116,,device_not_worn_correctly
1712297400000,2024-04-05T06:10:00Z,288-1-1-116,,device_not_worn_correctly
1712297460000,2024-04-05T06:11:00Z,288-1-1-116,,device_not_worn_correctly
1712297520000,2024-04-05T06:12:00Z,288-1-1-116,,device_not_worn_correctly
1712297580000,2024-04-05T06:13:00Z,288-1-1-116,,device_not_worn_correctly
1712297640000,2024-04-05T06:14:00Z,288-1-1-116,,device_not_worn_correctly
1712297700000,2024-04-05T06:15:00Z,288-1-1-116,,device_not_worn_correctly
1712297760000,2024-04-05T06:16:00Z,288-1-1-116,,device_not_worn_correctly
1712297820000,2024-04-05T06:17:00Z,288-1-1-116,,device_not_worn_correctly
1712297880000,2024-04-05T06:18:00Z,288-1-1-116,,device_not_worn_correctly
1712297940000,2024-04-05T06:19:00Z,288-1-1-116,,device_not_worn_correctly
1712298000000,2024-04-05T06:20:00Z,288-1-1-116,,device_not_worn_correctly
1712298060000,2024-04-05T06:21:00Z,288-1-1-116,,device_not_worn_correctly
1712298120000,2024-04-05T06:22:00Z,288-1-1-116,,device_not_worn_correctly
1712298180000,2024-04-05T06:23:00Z,288-1-1-116,,device_not_worn_correctly
1712298240000,2024-04-05T06:24:00Z,288-1-1-116,,device_not_worn_correctly
1712298300000,2024-04-05T06:25:00Z,288-1-1-116,,device_not_worn_correctly
1712298360000,2024-04-05T06:26:00Z,288-1-1-116,,device_not_worn_correctly
1712298420000,2024-04-05T06:27:00Z,288-1-1-116,,device_not_worn_correctly
1712298480000,2024-04-05T06:28:00Z,288-1-1-116,,device_not_worn_correctly
1712298540000,2024-04-05T06:29:00Z,288-1-1-116,,device_not_worn_correctly
1712298600000,2024-04-05T06:30:00Z,288-1-1-116,,device_not_worn_correctly
1712298660000,2024-04-05T06:31:00Z,288-1-1-116,,device_not_worn_correctly
1712298720000,2024-04-05T06:32:00Z,288-1-1-116,,device_not_worn_correctly
