timestamp_unix,timestamp_iso,participant_full_id,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,missing_value_reason
1707782400000,2024-02-13T00:00:00Z,288-1-1-113,0,0,0,0,
1707782460000,2024-02-13T00:01:00Z,288-1-1-113,771,718,927,1403,
1707782520000,2024-02-13T00:02:00Z,288-1-1-113,207,278,654,740,
1707782580000,2024-02-13T00:03:00Z,288-1-1-113,0,0,104,104,
1707782640000,2024-02-13T00:04:00Z,288-1-1-113,0,0,22,22,
1707782700000,2024-02-13T00:05:00Z,288-1-1-113,852,857,2320,2615,
1707782760000,2024-02-13T00:06:00Z,288-1-1-113,84,2,226,241,
1707782820000,2024-02-13T00:07:00Z,288-1-1-113,24,92,164,189,
1707782880000,2024-02-13T00:08:00Z,288-1-1-113,0,11,28,30,
1707782940000,2024-02-13T00:09:00Z,288-1-1-113,113,239,410,487,
1707783000000,2024-02-13T00:10:00Z,288-1-1-113,286,361,620,772,
1707783060000,2024-02-13T00:11:00Z,288-1-1-113,16,138,0,138,
1707783120000,2024-02-13T00:12:00Z,288-1-1-113,410,883,416,1058,
1707783180000,2024-02-13T00:13:00Z,288-1-1-113,408,900,1086,1468,
1707783240000,2024-02-13T00:14:00Z,288-1-1-113,331,614,463,837,
1707783300000,2024-02-13T00:15:00Z,288-1-1-113,225,1074,360,1154,
1707783360000,2024-02-13T00:16:00Z,288-1-1-113,468,488,804,1050,
1707783420000,2024-02-13T00:17:00Z,288-1-1-113,0,0,0,0,
1707783480000,2024-02-13T00:18:00Z,288-1-1-113,479,511,687,981,
1707783540000,2024-02-13T00:19:00Z,288-1-1-113,0,81,0,81,
1707783600000,2024-02-13T00:20:00Z,288-1-1-113,120,105,239,287,
1707783660000,2024-02-13T00:21:00Z,288-1-1-113,1263,1018,1513,2218,
1707783720000,2024-02-13T00:22:00Z,288-1-1-113,870,780,1185,1664,
1707783780000,2024-02-13T00:23:00Z,288-1-1-113,1289,976,1507,2210,
1707783840000,2024-02-13T00:24:00Z,288-1-1-113,403,480,1654,1768,
1707783900000,2024-02-13T00:25:00Z,288-1-1-113,237,261,591,688,
1707783960000,2024-02-13T00:26:00Z,288-1-1-113,1452,1003,2252,2861,
1707784020000,2024-02-13T00:27:00Z,288-1-1-113,233,623,1101,1286,
1707784080000,2024-02-13T00:28:00Z,288-1-1-113,162,379,1471,1527,
1707784140000,2024-02-13T00:29:00Z,288-1-1-113,1133,1082,2071,2596,
1707784200000,2024-02-13T00:30:00Z,288-1-1-113,1743,2385,3415,4515,
1707784260000,2024-02-13T00:31:00Z,288-1-1-113,1008,1219,2133,2655,
1707784320000,2024-02-13T00:32:00Z,288-1-1-113,674,275,824,1099,
1707784380000,2024-02-13T00:33:00Z,288-1-1-113,674,753,1269,1622,
1707784440000,2024-02-13T00:34:00Z,288-1-1-113,743,825,1479,1849,
1707784500000,2024-02-13T00:35:00Z,288-1-1-113,1044,894,1364,1936,
1707784560000,2024-02-13T00:36:00Z,288-1-1-113,647,674,1138,1472,
1707784620000,2024-02-13T00:37:00Z,288-1-1-113,1600,1317,1977,2864,
1707784680000,2024-02-13T00:38:00Z,288-1-1-113,707,243,444,869,
1707784740000,2024-02-13T00:39:00Z,288-1-1-113,625,932,1851,2164,
1707784800000,2024-02-13T00:40:00Z,288-1-1-113,1385,1291,1443,2380,
1707784860000,2024-02-13T00:41:00Z,288-1-1-113,1234,1382,1375,2307,
1707784920000,2024-02-13T00:42:00Z,288-1-1-113,264,228,394,526,
1707784980000,2024-02-13T00:43:00Z,288-1-1-113,1117,869,953,1706,
1707785040000,2024-02-13T00:44:00Z,288-1-1-113,489,1027,1127,1601,
1707785100000,2024-02-13T00:45:00Z,288-1-1-113,1197,1427,1537,2414,
1707785160000,2024-02-13T00:46:00Z,288-1-1-113,525,1710,1684,2456,
1707785220000,2024-02-13T00:47:00Z,288-1-1-113,900,1038,2090,2501,
1707785280000,2024-02-13T00:48:00Z,288-1-1-113,1327,1523,1990,2835,
1707785340000,2024-02-13T00:49:00Z,288-1-1-113,674,526,793,1166,
1707785400000,2024-02-13T00:50:00Z,288-1-1-113,1384,2160,3266,4153,
1707785460000,2024-02-13T00:51:00Z,288-1-1-113,2800,3081,3711,5577,
1707785520000,2024-02-13T00:52:00Z,288-1-1-113,1344,1505,2528,3234,
1707785580000,2024-02-13T00:53:00Z,288-1-1-113,2385,2199,2176,3906,
1707785640000,2024-02-13T00:54:00Z,288-1-1-113,939,1379,1250,2084,
1707785700000,2024-02-13T00:55:00Z,288-1-1-113,0,0,8,8,
1707785760000,2024-02-13T00:56:00Z,288-1-1-113,939,923,1066,1694,
1707785820000,2024-02-13T00:57:00Z,288-1-1-113,1995,2119,2656,3940,
1707785880000,2024-02-13T00:58:00Z,288-1-1-113,610,736,714,1193,
1707785940000,2024-02-13T00:59:00Z,288-1-1-113,1550,1592,2725,3516,
1707786000000,2024-02-13T01:00:00Z,288-1-1-113,430,947,723,1266,
1707786060000,2024-02-13T01:01:00Z,288-1-1-113,821,401,1259,1555,
1707786120000,2024-02-13T01:02:00Z,288-1-1-113,1279,1060,2327,2859,
1707786180000,2024-02-13T01:03:00Z,288-1-1-113,739,569,856,1265,
