timestamp_unix,timestamp_iso,participant_full_id,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,missing_value_reason
1715558400000,2024-05-13T00:00:00Z,288-1-1-0,479,660,245,851,
1715558460000,2024-05-13T00:01:00Z,288-1-1-0,152,373,173,438,
1715558520000,2024-05-13T00:02:00Z,288-1-1-0,9,21,42,47,
1715558580000,2024-05-13T00:03:00Z,288-1-1-0,395,595,319,782,
1715558640000,2024-05-13T00:04:00Z,288-1-1-0,100,42,24,111,
1715558700000,2024-05-13T00:05:00Z,288-1-1-0,40,107,80,139,
1715558760000,2024-05-13T00:06:00Z,288-1-1-0,236,730,491,910,
1715558820000,2024-05-13T00:07:00Z,288-1-1-0,761,1241,782,1652,
1715558880000,2024-05-13T00:08:00Z,288-1-1-0,211,476,375,641,
1715558940000,2024-05-13T00:09:00Z,288-1-1-0,441,1117,801,1443,
1715559000000,2024-05-13T00:10:00Z,288-1-1-0,197,818,357,913,
1715559060000,2024-05-13T00:11:00Z,288-1-1-0,71,728,156,747,
1715559120000,2024-05-13T00:12:00Z,288-1-1-0,216,376,235,493,
1715559180000,2024-05-13T00:13:00Z,288-1-1-0,121,572,327,669,
1715559240000,2024-05-13T00:14:00Z,288-1-1-0,793,1355,878,1798,
1715559300000,2024-05-13T00:15:00Z,288-1-1-0,214,859,266,924,
1715559360000,2024-05-13T00:16:00Z,288-1-1-0,364,799,948,1292,
1715559420000,2024-05-13T00:17:00Z,288-1-1-0,2122,3103,2208,4359,
1715559480000,2024-05-13T00:18:00Z,288-1-1-0,2138,2221,2041,3697,
1715559540000,2024-05-13T00:19:00Z,288-1-1-0,3231,2206,2217,4496,
1715559600000,2024-05-13T00:20:00Z,288-1-1-0,1735,1611,1802,2975,
1715559660000,2024-05-13T00:21:00Z,288-1-1-0,3852,5089,5606,8494,
1715559720000,2024-05-13T00:22:00Z,288-1-1-0,4590,4791,5688,8739,
1715559780000,2024-05-13T00:23:00Z,288-1-1-0,2862,2342,1966,4188,
1715559840000,2024-05-13T00:24:00Z,288-1-1-0,5905,4362,4093,8405,
1715559900000,2024-05-13T00:25:00Z,288-1-1-0,2350,2483,2144,4035,
1715559960000,2024-05-13T00:26:00Z,288-1-1-0,763,1874,1324,2418,
1715560020000,2024-05-13T00:27:00Z,288-1-1-0,941,1351,1167,2018,
1715560080000,2024-05-13T00:28:00Z,288-1-1-0,564,547,1049,1310,
1715560140000,2024-05-13T00:29:00Z,288-1-1-0,17,14,14,26,
1715560200000,2024-05-13T00:30:00Z,288-1-1-0,324,346,330,577,
1715560260000,2024-05-13T00:31:00Z,288-1-1-0,489,914,865,1350,
1715560320000,2024-05-13T00:32:00Z,288-1-1-0,0,0,0,0,
1715560380000,2024-05-13T00:33:00Z,288-1-1-0,0,0,0,0,
1715560440000,2024-05-13T00:34:00Z,288-1-1-0,274,266,157,412,
1715560500000,2024-05-13T00:35:00Z,288-1-1-0,1204,1370,1685,2483,
1715560560000,2024-05-13T00:36:00Z,288-1-1-0,1830,1226,1988,2967,
1715560620000,2024-05-13T00:37:00Z,288-1-1-0,638,1025,1128,1652,
1715560680000,2024-05-13T00:38:00Z,288-1-1-0,598,472,647,999,
1715560740000,2024-05-13T00:39:00Z,288-1-1-0,273,239,414,550,
1715560800000,2024-05-13T00:40:00Z,288-1-1-0,1140,973,1227,1936,
1715560860000,2024-05-13T00:41:00Z,288-1-1-0,545,295,372,722,
1715560920000,2024-05-13T00:42:00Z,288-1-1-0,398,918,574,1153,
1715560980000,2024-05-13T00:43:00Z,288-1-1-0,196,502,246,592,
1715561040000,2024-05-13T00:44:00Z,288-1-1-0,741,894,1012,1540,
1715561100000,2024-05-13T00:45:00Z,288-1-1-0,658,224,803,1062,
1715561160000,2024-05-13T00:46:00Z,288-1-1-0,1166,1201,1524,2263,
1715561220000,2024-05-13T00:47:00Z,288-1-1-0,815,1080,901,1625,
1715561280000,2024-05-13T00:48:00Z,288-1-1-0,6,44,0,44,
1715561340000,2024-05-13T00:49:00Z,288-1-1-0,238,242,183,385,
1715561400000,2024-05-13T00:50:00Z,288-1-1-0,672,952,601,1311,
1715561460000,2024-05-13T00:51:00Z,288-1-1-0,15,185,405,445,
1715561520000,2024-05-13T00:52:00Z,288-1-1-0,86,335,792,864,
1715561580000,2024-05-13T00:53:00Z,288-1-1-0,352,566,377,765,
1715561640000,2024-05-13T00:54:00Z,288-1-1-0,243,909,949,1336,
1715561700000,2024-05-13T00:55:00Z,288-1-1-0,526,466,496,860,
1715561760000,2024-05-13T00:56:00Z,288-1-1-0,193,540,149,592,
1715561820000,2024-05-13T00:57:00Z,288-1-1-0,41,37,0,55,
1715561880000,2024-05-13T00:58:00Z,288-1-1-0,360,332,234,542,
1715561940000,2024-05-13T00:59:00Z,288-1-1-0,410,440,426,737,
1715562000000,2024-05-13T01:00:00Z,288-1-1-0,989,1201,1052,1878,
1715562060000,2024-05-13T01:01:00Z,288-1-1-0,404,138,530,680,
1715562120000,2024-05-13T01:02:00Z,288-1-1-0,970,699,760,1416,
1715562180000,2024-05-13T01:03:00Z,288-1-1-0,678,964,1457,1873,
1715562240000,2024-05-13T01:04:00Z,288-1-1-0,132,438,125,474,
1715562300000,2024-05-13T01:05:00Z,288-1-1-0,827,885,936,1530,
1715562360000,2024-05-13T01:06:00Z,288-1-1-0,364,508,143,641,
1715562420000,2024-05-13T01:07:00Z,288-1-1-0,613,427,482,889,
1715562480000,2024-05-13T01:08:00Z,288-1-1-0,193,230,214,368,
1715562540000,2024-05-13T01:09:00Z,288-1-1-0,502,465,863,1101,
1715562600000,2024-05-13T01:10:00Z,288-1-1-0,199,272,202,392,
1715562660000,2024-05-13T01:11:00Z,288-1-1-0,0,94,0,94,
1715562720000,2024-05-13T01:12:00Z,288-1-1-0,657,992,1034,1576,
1715562780000,2024-05-13T01:13:00Z,288-1-1-0,338,336,249,537,
1715562840000,2024-05-13T01:14:00Z,288-1-1-0,786,1017,780,1503,
1715562900000,2024-05-13T01:15:00Z,288-1-1-0,10,31,0,32,
1715562960000,2024-05-13T01:16:00Z,288-1-1-0,634,461,677,1035,
1715563020000,2024-05-13T01:17:00Z,288-1-1-0,95,76,174,212,
1715563080000,2024-05-13T01:18:00Z,288-1-1-0,514,916,825,1335,
1715563140000,2024-05-13T01:19:00Z,288-1-1-0,337,597,1348,1512,
1715563200000,2024-05-13T01:20:00Z,288-1-1-0,1057,1777,824,2225,
1715563260000,2024-05-13T01:21:00Z,288-1-1-0,802,1261,513,1580,
1715563320000,2024-05-13T01:22:00Z,288-1-1-0,12,11,0,16,
1715563380000,2024-05-13T01:23:00Z,288-1-1-0,1047,1273,1491,2222,
1715563440000,2024-05-13T01:24:00Z,288-1-1-0,589,1482,1084,1928,
1715563500000,2024-05-13T01:25:00Z,288-1-1-0,663,830,767,1310,
1715563560000,2024-05-13T01:26:00Z,288-1-1-0,419,368,511,756,
1715563620000,2024-05-13T01:27:00Z,288-1-1-0,195,242,290,425,
1715563680000,2024-05-13T01:28:00Z,288-1-1-0,505,615,936,1228,
1715563740000,2024-05-13T01:29:00Z,288-1-1-0,261,261,347,506,
1715563800000,2024-05-13T01:30:00Z,288-1-1-0,2098,2615,2444,4148,
1715563860000,2024-05-13T01:31:00Z,288-1-1-0,277,585,654,920,
1715563920000,2024-05-13T01:32:00Z,288-1-1-0,64,436,453,631,
1715563980000,2024-05-13T01:33:00Z,288-1-1-0,0,10,0,10,
1715564040000,2024-05-13T01:34:00Z,288-1-1-0,967,2213,2530,3497,
1715564100000,2024-05-13T01:35:00Z,288-1-1-0,239,1101,588,1270,
1715564160000,2024-05-13T01:36:00Z,288-1-1-0,815,1110,685,1538,
1715564220000,2024-05-13T01:37:00Z,288-1-1-0,31,665,214,699,
1715564280000,2024-05-13T01:38:00Z,288-1-1-0,172,435,184,502,
1715564340000,2024-05-13T01:39:00Z,288-1-1-0,546,1108,1139,1680,
1715564400000,2024-05-13T01:40:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715564460000,2024-05-13T01:41:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715564520000,2024-05-13T01:42:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715564580000,2024-05-13T01:43:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715564640000,2024-05-13T01:44:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715564700000,2024-05-13T01:45:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715564760000,2024-05-13T01:46:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715564820000,2024-05-13T01:47:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715564880000,2024-05-13T01:48:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715564940000,2024-05-13T01:49:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715565000000,2024-05-13T01:50:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715565060000,2024-05-13T01:51:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715565120000,2024-05-13T01:52:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715565180000,2024-05-13T01:53:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715565240000,2024-05-13T01:54:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715565300000,2024-05-13T01:55:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715565360000,2024-05-13T01:56:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715565420000,2024-05-13T01:57:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715565480000,2024-05-13T01:58:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715565540000,2024-05-13T01:59:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715565600000,2024-05-13T02:00:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715565660000,2024-05-13T02:01:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715565720000,2024-05-13T02:02:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715565780000,2024-05-13T02:03:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715565840000,2024-05-13T02:04:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715565900000,2024-05-13T02:05:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715565960000,2024-05-13T02:06:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715566020000,2024-05-13T02:07:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715566080000,2024-05-13T02:08:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715566140000,2024-05-13T02:09:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715566200000,2024-05-13T02:10:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715566260000,2024-05-13T02:11:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715566320000,2024-05-13T02:12:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715566380000,2024-05-13T02:13:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715566440000,2024-05-13T02:14:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715566500000,2024-05-13T02:15:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715566560000,2024-05-13T02:16:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715566620000,2024-05-13T02:17:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715566680000,2024-05-13T02:18:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715566740000,2024-05-13T02:19:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715566800000,2024-05-13T02:20:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715566860000,2024-05-13T02:21:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715566920000,2024-05-13T02:22:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715566980000,2024-05-13T02:23:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715567040000,2024-05-13T02:24:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715567100000,2024-05-13T02:25:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715567160000,2024-05-13T02:26:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715567220000,2024-05-13T02:27:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715567280000,2024-05-13T02:28:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715567340000,2024-05-13T02:29:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715567400000,2024-05-13T02:30:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715567460000,2024-05-13T02:31:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715567520000,2024-05-13T02:32:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715567580000,2024-05-13T02:33:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715567640000,2024-05-13T02:34:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715567700000,2024-05-13T02:35:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715567760000,2024-05-13T02:36:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715567820000,2024-05-13T02:37:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715567880000,2024-05-13T02:38:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715567940000,2024-05-13T02:39:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715568000000,2024-05-13T02:40:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715568060000,2024-05-13T02:41:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715568120000,2024-05-13T02:42:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715568180000,2024-05-13T02:43:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715568240000,2024-05-13T02:44:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715568300000,2024-05-13T02:45:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715568360000,2024-05-13T02:46:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715568420000,2024-05-13T02:47:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715568480000,2024-05-13T02:48:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715568540000,2024-05-13T02:49:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715568600000,2024-05-13T02:50:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715568660000,2024-05-13T02:51:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715568720000,2024-05-13T02:52:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715568780000,2024-05-13T02:53:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715568840000,2024-05-13T02:54:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715568900000,2024-05-13T02:55:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715568960000,2024-05-13T02:56:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715569020000,2024-05-13T02:57:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715569080000,2024-05-13T02:58:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715569140000,2024-05-13T02:59:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715569200000,2024-05-13T03:00:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715569260000,2024-05-13T03:01:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715569320000,2024-05-13T03:02:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715569380000,2024-05-13T03:03:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715569440000,2024-05-13T03:04:00Z,288-1-1-0,,,,,device_not_worn_correctly
1715569500000,2024-05-13T03:05:00Z,288-1-1-0,1550,3476,2957,4819,
1715569560000,2024-05-13T03:06:00Z,288-1-1-0,889,3157,1487,3601,
1715569620000,2024-05-13T03:07:00Z,288-1-1-0,873,2092,1257,2592,
1715569680000,2024-05-13T03:08:00Z,288-1-1-0,1453,2968,1370,3577,
1715569740000,2024-05-13T03:09:00Z,288-1-1-0,120,154,158,251,
1715569800000,2024-05-13T03:10:00Z,288-1-1-0,0,0,0,0,
1715569860000,2024-05-13T03:11:00Z,288-1-1-0,48,78,142,168,
1715569920000,2024-05-13T03:12:00Z,288-1-1-0,32,180,220,286,
1715569980000,2024-05-13T03:13:00Z,288-1-1-0,0,0,0,0,
1715570040000,2024-05-13T03:14:00Z,288-1-1-0,254,833,364,943,
1715570100000,2024-05-13T03:15:00Z,288-1-1-0,236,1057,361,1141,
1715570160000,2024-05-13T03:16:00Z,288-1-1-0,0,11,0,11,
1715570220000,2024-05-13T03:17:00Z,288-1-1-0,222,2030,1091,2315,
1715570280000,2024-05-13T03:18:00Z,288-1-1-0,12,204,72,216,
1715570340000,2024-05-13T03:19:00Z,288-1-1-0,,,,,device_not_recording
1715570400000,2024-05-13T03:20:00Z,288-1-1-0,25,516,342,619,
1715570460000,2024-05-13T03:21:00Z,288-1-1-0,22,142,85,166,
1715570520000,2024-05-13T03:22:00Z,288-1-1-0,0,13,58,59,
1715570580000,2024-05-13T03:23:00Z,288-1-1-0,150,532,276,617,
1715570640000,2024-05-13T03:24:00Z,288-1-1-0,102,222,308,393,
1715570700000,2024-05-13T03:25:00Z,288-1-1-0,75,586,318,670,
1715570760000,2024-05-13T03:26:00Z,288-1-1-0,349,759,494,970,
1715570820000,2024-05-13T03:27:00Z,288-1-1-0,1948,2284,2267,3761,
1715570880000,2024-05-13T03:28:00Z,288-1-1-0,2763,3718,2568,5296,
1715570940000,2024-05-13T03:29:00Z,288-1-1-0,1847,2814,1873,3852,
1715571000000,2024-05-13T03:30:00Z,288-1-1-0,209,943,572,1122,
1715571060000,2024-05-13T03:31:00Z,288-1-1-0,660,1509,691,1786,
1715571120000,2024-05-13T03:32:00Z,288-1-1-0,441,762,769,1168,
1715571180000,2024-05-13T03:33:00Z,288-1-1-0,28,129,204,242,
1715571240000,2024-05-13T03:34:00Z,288-1-1-0,867,947,1899,2292,
1715571300000,2024-05-13T03:35:00Z,288-1-1-0,205,1042,315,1107,
1715571360000,2024-05-13T03:36:00Z,288-1-1-0,23,53,62,84,
1715571420000,2024-05-13T03:37:00Z,288-1-1-0,456,1537,419,1657,
1715571480000,2024-05-13T03:38:00Z,288-1-1-0,241,932,185,980,
1715571540000,2024-05-13T03:39:00Z,288-1-1-0,836,2885,787,3105,
1715571600000,2024-05-13T03:40:00Z,288-1-1-0,354,1172,318,1264,
1715571660000,2024-05-13T03:41:00Z,288-1-1-0,828,2010,1019,2400,
1715571720000,2024-05-13T03:42:00Z,288-1-1-0,1029,1725,1116,2297,
1715571780000,2024-05-13T03:43:00Z,288-1-1-0,678,2207,1251,2625,
1715571840000,2024-05-13T03:44:00Z,288-1-1-0,723,2336,1237,2740,
1715571900000,2024-05-13T03:45:00Z,288-1-1-0,938,3230,1063,3527,
1715571960000,2024-05-13T03:46:00Z,288-1-1-0,2,53,245,250,
1715572020000,2024-05-13T03:47:00Z,288-1-1-0,183,1087,669,1289,
1715572080000,2024-05-13T03:48:00Z,288-1-1-0,64,1150,874,1445,
1715572140000,2024-05-13T03:49:00Z,288-1-1-0,438,1092,941,1506,
1715572200000,2024-05-13T03:50:00Z,288-1-1-0,144,453,27,476,
1715572260000,2024-05-13T03:51:00Z,288-1-1-0,482,1526,709,1750,
1715572320000,2024-05-13T03:52:00Z,288-1-1-0,186,1517,332,1564,
