timestamp_unix,timestamp_iso,participant_full_id,wearing_detection_percentage,missing_value_reason
1709777400000,2024-03-07T02:10:00Z,288-1-1-114,100,
1709777460000,2024-03-07T02:11:00Z,288-1-1-114,100,
1709777520000,2024-03-07T02:12:00Z,288-1-1-114,100,
1709777580000,2024-03-07T02:13:00Z,288-1-1-114,100,
1709777640000,2024-03-07T02:14:00Z,288-1-1-114,100,
1709777700000,2024-03-07T02:15:00Z,288-1-1-114,100,
1709777760000,2024-03-07T02:16:00Z,288-1-1-114,100,
1709777820000,2024-03-07T02:17:00Z,288-1-1-114,100,
1709777880000,2024-03-07T02:18:00Z,288-1-1-114,100,
1709777940000,2024-03-07T02:19:00Z,288-1-1-114,100,
1709778000000,2024-03-07T02:20:00Z,288-1-1-114,100,
1709778060000,2024-03-07T02:21:00Z,288-1-1-114,100,
1709778120000,2024-03-07T02:22:00Z,288-1-1-114,100,
1709778180000,2024-03-07T02:23:00Z,288-1-1-114,100,
1709778240000,2024-03-07T02:24:00Z,288-1-1-114,100,
1709778300000,2024-03-07T02:25:00Z,288-1-1-114,100,
1709778360000,2024-03-07T02:26:00Z,288-1-1-114,100,
1709778420000,2024-03-07T02:27:00Z,288-1-1-114,100,
1709778480000,2024-03-07T02:28:00Z,288-1-1-114,100,
1709778540000,2024-03-07T02:29:00Z,288-1-1-114,100,
1709778600000,2024-03-07T02:30:00Z,288-1-1-114,100,
1709778660000,2024-03-07T02:31:00Z,288-1-1-114,100,
1709778720000,2024-03-07T02:32:00Z,288-1-1-114,100,
1709778780000,2024-03-07T02:33:00Z,288-1-1-114,100,
1709778840000,2024-03-07T02:34:00Z,288-1-1-114,100,
1709778900000,2024-03-07T02:35:00Z,288-1-1-114,100,
1709778960000,2024-03-07T02:36:00Z,288-1-1-114,100,
1709779020000,2024-03-07T02:37:00Z,288-1-1-114,100,
1709779080000,2024-03-07T02:38:00Z,288-1-1-114,100,
1709779140000,2024-03-07T02:39:00Z,288-1-1-114,100,
1709779200000,2024-03-07T02:40:00Z,288-1-1-114,100,
1709779260000,2024-03-07T02:41:00Z,288-1-1-114,100,
1709779320000,2024-03-07T02:42:00Z,288-1-1-114,100,
1709779380000,2024-03-07T02:43:00Z,288-1-1-114,100,
1709779440000,2024-03-07T02:44:00Z,288-1-1-114,100,
1709779500000,2024-03-07T02:45:00Z,288-1-1-114,100,
1709779560000,2024-03-07T02:46:00Z,288-1-1-114,100,
1709779620000,2024-03-07T02:47:00Z,288-1-1-114,100,
1709779680000,2024-03-07T02:48:00Z,288-1-1-114,100,
1709779740000,2024-03-07T02:49:00Z,288-1-1-114,100,
1709779800000,2024-03-07T02:50:00Z,288-1-1-114,100,
1709779860000,2024-03-07T02:51:00Z,288-1-1-114,100,
1709779920000,2024-03-07T02:52:00Z,288-1-1-114,100,
1709779980000,2024-03-07T02:53:00Z,288-1-1-114,100,
1709780040000,2024-03-07T02:54:00Z,288-1-1-114,100,
1709780100000,2024-03-07T02:55:00Z,288-1-1-114,100,
1709780160000,2024-03-07T02:56:00Z,288-1-1-114,100,
1709780220000,2024-03-07T02:57:00Z,288-1-1-114,100,
1709780280000,2024-03-07T02:58:00Z,288-1-1-114,100,
1709780340000,2024-03-07T02:59:00Z,288-1-1-114,100,
1709780400000,2024-03-07T03:00:00Z,288-1-1-114,100,
1709780460000,2024-03-07T03:01:00Z,288-1-1-114,100,
1709780520000,2024-03-07T03:02:00Z,288-1-1-114,100,
1709780580000,2024-03-07T03:03:00Z,288-1-1-114,100,
1709780640000,2024-03-07T03:04:00Z,288-1-1-114,100,
1709780700000,2024-03-07T03:05:00Z,288-1-1-114,100,
1709780760000,2024-03-07T03:06:00Z,288-1-1-114,100,
1709780820000,2024-03-07T03:07:00Z,288-1-1-114,100,
1709780880000,2024-03-07T03:08:00Z,288-1-1-114,100,
1709780940000,2024-03-07T03:09:00Z,288-1-1-114,100,
1709781000000,2024-03-07T03:10:00Z,288-1-1-114,100,
1709781060000,2024-03-07T03:11:00Z,288-1-1-114,100,
1709781120000,2024-03-07T03:12:00Z,288-1-1-114,100,
1709781180000,2024-03-07T03:13:00Z,288-1-1-114,100,
1709781240000,2024-03-07T03:14:00Z,288-1-1-114,100,
1709781300000,2024-03-07T03:15:00Z,288-1-1-114,100,
1709781360000,2024-03-07T03:16:00Z,288-1-1-114,100,
1709781420000,2024-03-07T03:17:00Z,288-1-1-114,100,
1709781480000,2024-03-07T03:18:00Z,288-1-1-114,100,
1709781540000,2024-03-07T03:19:00Z,288-1-1-114,100,
1709781600000,2024-03-07T03:20:00Z,288-1-1-114,100,
1709781660000,2024-03-07T03:21:00Z,288-1-1-114,100,
1709781720000,2024-03-07T03:22:00Z,288-1-1-114,100,
1709781780000,2024-03-07T03:23:00Z,288-1-1-114,100,
1709781840000,2024-03-07T03:24:00Z,288-1-1-114,100,
1709781900000,2024-03-07T03:25:00Z,288-1-1-114,100,
1709781960000,2024-03-07T03:26:00Z,288-1-1-114,100,
1709782020000,2024-03-07T03:27:00Z,288-1-1-114,100,
1709782080000,2024-03-07T03:28:00Z,288-1-1-114,100,
1709782140000,2024-03-07T03:29:00Z,288-1-1-114,100,
1709782200000,2024-03-07T03:30:00Z,288-1-1-114,100,
1709782260000,2024-03-07T03:31:00Z,288-1-1-114,100,
1709782320000,2024-03-07T03:32:00Z,288-1-1-114,100,
1709782380000,2024-03-07T03:33:00Z,288-1-1-114,100,
1709782440000,2024-03-07T03:34:00Z,288-1-1-114,100,
1709782500000,2024-03-07T03:35:00Z,288-1-1-114,100,
1709782560000,2024-03-07T03:36:00Z,288-1-1-114,100,
1709782620000,2024-03-07T03:37:00Z,288-1-1-114,100,
1709782680000,2024-03-07T03:38:00Z,288-1-1-114,100,
1709782740000,2024-03-07T03:39:00Z,288-1-1-114,100,
1709782800000,2024-03-07T03:40:00Z,288-1-1-114,100,
1709782860000,2024-03-07T03:41:00Z,288-1-1-114,100,
1709782920000,2024-03-07T03:42:00Z,288-1-1-114,100,
1709782980000,2024-03-07T03:43:00Z,288-1-1-114,100,
1709783040000,2024-03-07T03:44:00Z,288-1-1-114,100,
1709783100000,2024-03-07T03:45:00Z,288-1-1-114,100,
1709783160000,2024-03-07T03:46:00Z,288-1-1-114,100,
1709783220000,2024-03-07T03:47:00Z,288-1-1-114,100,
1709783280000,2024-03-07T03:48:00Z,288-1-1-114,100,
1709783340000,2024-03-07T03:49:00Z,288-1-1-114,100,
1709783400000,2024-03-07T03:50:00Z,288-1-1-114,100,
1709783460000,2024-03-07T03:51:00Z,288-1-1-114,100,
1709783520000,2024-03-07T03:52:00Z,288-1-1-114,100,
1709783580000,2024-03-07T03:53:00Z,288-1-1-114,100,
1709783640000,2024-03-07T03:54:00Z,288-1-1-114,100,
1709783700000,2024-03-07T03:55:00Z,288-1-1-114,100,
1709783760000,2024-03-07T03:56:00Z,288-1-1-114,100,
1709783820000,2024-03-07T03:57:00Z,288-1-1-114,100,
1709783880000,2024-03-07T03:58:00Z,288-1-1-114,100,
1709783940000,2024-03-07T03:59:00Z,288-1-1-114,100,
1709784000000,2024-03-07T04:00:00Z,288-1-1-114,100,
1709784060000,2024-03-07T04:01:00Z,288-1-1-114,100,
1709784120000,2024-03-07T04:02:00Z,288-1-1-114,100,
1709784180000,2024-03-07T04:03:00Z,288-1-1-114,100,
1709784240000,2024-03-07T04:04:00Z,288-1-1-114,100,
1709784300000,2024-03-07T04:05:00Z,288-1-1-114,100,
1709784360000,2024-03-07T04:06:00Z,288-1-1-114,100,
1709784420000,2024-03-07T04:07:00Z,288-1-1-114,100,
1709784480000,2024-03-07T04:08:00Z,288-1-1-114,100,
1709784540000,2024-03-07T04:09:00Z,288-1-1-114,100,
1709784600000,2024-03-07T04:10:00Z,288-1-1-114,100,
1709784660000,2024-03-07T04:11:00Z,288-1-1-114,100,
1709784720000,2024-03-07T04:12:00Z,288-1-1-114,100,
1709784780000,2024-03-07T04:13:00Z,288-1-1-114,100,
1709784840000,2024-03-07T04:14:00Z,288-1-1-114,100,
1709784900000,2024-03-07T04:15:00Z,288-1-1-114,100,
1709784960000,2024-03-07T04:16:00Z,288-1-1-114,100,
1709785020000,2024-03-07T04:17:00Z,288-1-1-114,100,
1709785080000,2024-03-07T04:18:00Z,288-1-1-114,100,
1709785140000,2024-03-07T04:19:00Z,288-1-1-114,100,
1709785200000,2024-03-07T04:20:00Z,288-1-1-114,100,
1709785260000,2024-03-07T04:21:00Z,288-1-1-114,100,
1709785320000,2024-03-07T04:22:00Z,288-1-1-114,100,
1709785380000,2024-03-07T04:23:00Z,288-1-1-114,100,
1709785440000,2024-03-07T04:24:00Z,288-1-1-114,100,
1709785500000,2024-03-07T04:25:00Z,288-1-1-114,100,
1709785560000,2024-03-07T04:26:00Z,288-1-1-114,100,
1709785620000,2024-03-07T04:27:00Z,288-1-1-114,100,
1709785680000,2024-03-07T04:28:00Z,288-1-1-114,100,
1709785740000,2024-03-07T04:29:00Z,288-1-1-114,100,
1709785800000,2024-03-07T04:30:00Z,288-1-1-114,100,
1709785860000,2024-03-07T04:31:00Z,288-1-1-114,100,
1709785920000,2024-03-07T04:32:00Z,288-1-1-114,100,
1709785980000,2024-03-07T04:33:00Z,288-1-1-114,100,
1709786040000,2024-03-07T04:34:00Z,288-1-1-114,100,
1709786100000,2024-03-07T04:35:00Z,288-1-1-114,100,
1709786160000,2024-03-07T04:36:00Z,288-1-1-114,100,
1709786220000,2024-03-07T04:37:00Z,288-1-1-114,100,
1709786280000,2024-03-07T04:38:00Z,288-1-1-114,100,
1709786340000,2024-03-07T04:39:00Z,288-1-1-114,100,
1709786400000,2024-03-07T04:40:00Z,288-1-1-114,100,
1709786460000,2024-03-07T04:41:00Z,288-1-1-114,100,
1709786520000,2024-03-07T04:42:00Z,288-1-1-114,100,
1709786580000,2024-03-07T04:43:00Z,288-1-1-114,100,
1709786640000,2024-03-07T04:44:00Z,288-1-1-114,100,
1709786700000,2024-03-07T04:45:00Z,288-1-1-114,100,
1709786760000,2024-03-07T04:46:00Z,288-1-1-114,100,
1709786820000,2024-03-07T04:47:00Z,288-1-1-114,100,
1709786880000,2024-03-07T04:48:00Z,288-1-1-114,100,
1709786940000,2024-03-07T04:49:00Z,288-1-1-114,100,
1709787000000,2024-03-07T04:50:00Z,288-1-1-114,100,
1709787060000,2024-03-07T04:51:00Z,288-1-1-114,100,
1709787120000,2024-03-07T04:52:00Z,288-1-1-114,100,
1709787180000,2024-03-07T04:53:00Z,288-1-1-114,100,
1709787240000,2024-03-07T04:54:00Z,288-1-1-114,100,
1709787300000,2024-03-07T04:55:00Z,288-1-1-114,100,
1709787360000,2024-03-07T04:56:00Z,288-1-1-114,100,
1709787420000,2024-03-07T04:57:00Z,288-1-1-114,100,
1709787480000,2024-03-07T04:58:00Z,288-1-1-114,100,
1709787540000,2024-03-07T04:59:00Z,288-1-1-114,100,
1709787600000,2024-03-07T05:00:00Z,288-1-1-114,100,
1709787660000,2024-03-07T05:01:00Z,288-1-1-114,100,
1709787720000,2024-03-07T05:02:00Z,288-1-1-114,100,
1709787780000,2024-03-07T05:03:00Z,288-1-1-114,100,
1709787840000,2024-03-07T05:04:00Z,288-1-1-114,100,
1709787900000,2024-03-07T05:05:00Z,288-1-1-114,100,
1709787960000,2024-03-07T05:06:00Z,288-1-1-114,100,
1709788020000,2024-03-07T05:07:00Z,288-1-1-114,100,
1709788080000,2024-03-07T05:08:00Z,288-1-1-114,100,
1709788140000,2024-03-07T05:09:00Z,288-1-1-114,100,
1709788200000,2024-03-07T05:10:00Z,288-1-1-114,100,
1709788260000,2024-03-07T05:11:00Z,288-1-1-114,100,
1709788320000,2024-03-07T05:12:00Z,288-1-1-114,100,
1709788380000,2024-03-07T05:13:00Z,288-1-1-114,100,
1709788440000,2024-03-07T05:14:00Z,288-1-1-114,100,
1709788500000,2024-03-07T05:15:00Z,288-1-1-114,100,
1709788560000,2024-03-07T05:16:00Z,288-1-1-114,100,
1709788620000,2024-03-07T05:17:00Z,288-1-1-114,100,
1709788680000,2024-03-07T05:18:00Z,288-1-1-114,100,
1709788740000,2024-03-07T05:19:00Z,288-1-1-114,100,
1709788800000,2024-03-07T05:20:00Z,288-1-1-114,100,
1709788860000,2024-03-07T05:21:00Z,288-1-1-114,100,
1709788920000,2024-03-07T05:22:00Z,288-1-1-114,100,
1709788980000,2024-03-07T05:23:00Z,288-1-1-114,100,
1709789040000,2024-03-07T05:24:00Z,288-1-1-114,100,
1709789100000,2024-03-07T05:25:00Z,288-1-1-114,100,
1709789160000,2024-03-07T05:26:00Z,288-1-1-114,100,
1709789220000,2024-03-07T05:27:00Z,288-1-1-114,100,
1709789280000,2024-03-07T05:28:00Z,288-1-1-114,100,
1709789340000,2024-03-07T05:29:00Z,288-1-1-114,100,
1709789400000,2024-03-07T05:30:00Z,288-1-1-114,100,
1709789460000,2024-03-07T05:31:00Z,288-1-1-114,100,
1709789520000,2024-03-07T05:32:00Z,288-1-1-114,100,
1709789580000,2024-03-07T05:33:00Z,288-1-1-114,100,
1709789640000,2024-03-07T05:34:00Z,288-1-1-114,100,
1709789700000,2024-03-07T05:35:00Z,288-1-1-114,100,
1709789760000,2024-03-07T05:36:00Z,288-1-1-114,100,
1709789820000,2024-03-07T05:37:00Z,288-1-1-114,100,
1709789880000,2024-03-07T05:38:00Z,288-1-1-114,100,
1709789940000,2024-03-07T05:39:00Z,288-1-1-114,100,
1709790000000,2024-03-07T05:40:00Z,288-1-1-114,100,
1709790060000,2024-03-07T05:41:00Z,288-1-1-114,100,
1709790120000,2024-03-07T05:42:00Z,288-1-1-114,100,
1709790180000,2024-03-07T05:43:00Z,288-1-1-114,100,
1709790240000,2024-03-07T05:44:00Z,288-1-1-114,100,
1709790300000,2024-03-07T05:45:00Z,288-1-1-114,100,
1709790360000,2024-03-07T05:46:00Z,288-1-1-114,100,
1709790420000,2024-03-07T05:47:00Z,288-1-1-114,100,
1709790480000,2024-03-07T05:48:00Z,288-1-1-114,100,
1709790540000,2024-03-07T05:49:00Z,288-1-1-114,100,
1709790600000,2024-03-07T05:50:00Z,288-1-1-114,100,
1709790660000,2024-03-07T05:51:00Z,288-1-1-114,100,
1709790720000,2024-03-07T05:52:00Z,288-1-1-114,100,
1709790780000,2024-03-07T05:53:00Z,288-1-1-114,100,
1709790840000,2024-03-07T05:54:00Z,288-1-1-114,100,
1709790900000,2024-03-07T05:55:00Z,288-1-1-114,100,
1709790960000,2024-03-07T05:56:00Z,288-1-1-114,100,
1709791020000,2024-03-07T05:57:00Z,288-1-1-114,100,
1709791080000,2024-03-07T05:58:00Z,288-1-1-114,100,
1709791140000,2024-03-07T05:59:00Z,288-1-1-114,100,
1709791200000,2024-03-07T06:00:00Z,288-1-1-114,100,
1709791260000,2024-03-07T06:01:00Z,288-1-1-114,100,
1709791320000,2024-03-07T06:02:00Z,288-1-1-114,100,
1709791380000,2024-03-07T06:03:00Z,288-1-1-114,100,
1709791440000,2024-03-07T06:04:00Z,288-1-1-114,100,
1709791500000,2024-03-07T06:05:00Z,288-1-1-114,100,
1709791560000,2024-03-07T06:06:00Z,288-1-1-114,100,
1709791620000,2024-03-07T06:07:00Z,288-1-1-114,100,
1709791680000,2024-03-07T06:08:00Z,288-1-1-114,100,
1709791740000,2024-03-07T06:09:00Z,288-1-1-114,100,
1709791800000,2024-03-07T06:10:00Z,288-1-1-114,100,
1709791860000,2024-03-07T06:11:00Z,288-1-1-114,100,
1709791920000,2024-03-07T06:12:00Z,288-1-1-114,100,
1709791980000,2024-03-07T06:13:00Z,288-1-1-114,100,
1709792040000,2024-03-07T06:14:00Z,288-1-1-114,100,
1709792100000,2024-03-07T06:15:00Z,288-1-1-114,100,
1709792160000,2024-03-07T06:16:00Z,288-1-1-114,100,
1709792220000,2024-03-07T06:17:00Z,288-1-1-114,100,
1709792280000,2024-03-07T06:18:00Z,288-1-1-114,100,
1709792340000,2024-03-07T06:19:00Z,288-1-1-114,100,
1709792400000,2024-03-07T06:20:00Z,288-1-1-114,100,
1709792460000,2024-03-07T06:21:00Z,288-1-1-114,100,
1709792520000,2024-03-07T06:22:00Z,288-1-1-114,100,
1709792580000,2024-03-07T06:23:00Z,288-1-1-114,100,
1709792640000,2024-03-07T06:24:00Z,288-1-1-114,100,
1709792700000,2024-03-07T06:25:00Z,288-1-1-114,100,
1709792760000,2024-03-07T06:26:00Z,288-1-1-114,100,
1709792820000,2024-03-07T06:27:00Z,288-1-1-114,100,
1709792880000,2024-03-07T06:28:00Z,288-1-1-114,100,
1709792940000,2024-03-07T06:29:00Z,288-1-1-114,100,
1709793000000,2024-03-07T06:30:00Z,288-1-1-114,100,
1709793060000,2024-03-07T06:31:00Z,288-1-1-114,100,
1709793120000,2024-03-07T06:32:00Z,288-1-1-114,100,
1709793180000,2024-03-07T06:33:00Z,288-1-1-114,100,
1709793240000,2024-03-07T06:34:00Z,288-1-1-114,100,
1709793300000,2024-03-07T06:35:00Z,288-1-1-114,100,
1709793360000,2024-03-07T06:36:00Z,288-1-1-114,100,
1709793420000,2024-03-07T06:37:00Z,288-1-1-114,100,
1709793480000,2024-03-07T06:38:00Z,288-1-1-114,100,
1709793540000,2024-03-07T06:39:00Z,288-1-1-114,100,
1709793600000,2024-03-07T06:40:00Z,288-1-1-114,100,
1709793660000,2024-03-07T06:41:00Z,288-1-1-114,100,
1709793720000,2024-03-07T06:42:00Z,288-1-1-114,100,
1709793780000,2024-03-07T06:43:00Z,288-1-1-114,100,
1709793840000,2024-03-07T06:44:00Z,288-1-1-114,100,
1709793900000,2024-03-07T06:45:00Z,288-1-1-114,100,
1709793960000,2024-03-07T06:46:00Z,288-1-1-114,100,
1709794020000,2024-03-07T06:47:00Z,288-1-1-114,100,
1709794080000,2024-03-07T06:48:00Z,288-1-1-114,100,
1709794140000,2024-03-07T06:49:00Z,288-1-1-114,100,
1709794200000,2024-03-07T06:50:00Z,288-1-1-114,100,
1709794260000,2024-03-07T06:51:00Z,288-1-1-114,100,
1709794320000,2024-03-07T06:52:00Z,288-1-1-114,100,
1709794380000,2024-03-07T06:53:00Z,288-1-1-114,100,
1709794440000,2024-03-07T06:54:00Z,288-1-1-114,100,
1709794500000,2024-03-07T06:55:00Z,288-1-1-114,100,
1709794560000,2024-03-07T06:56:00Z,288-1-1-114,100,
1709794620000,2024-03-07T06:57:00Z,288-1-1-114,100,
1709794680000,2024-03-07T06:58:00Z,288-1-1-114,100,
1709794740000,2024-03-07T06:59:00Z,288-1-1-114,100,
1709794800000,2024-03-07T07:00:00Z,288-1-1-114,100,
1709794860000,2024-03-07T07:01:00Z,288-1-1-114,100,
1709794920000,2024-03-07T07:02:00Z,288-1-1-114,100,
1709794980000,2024-03-07T07:03:00Z,288-1-1-114,100,
1709795040000,2024-03-07T07:04:00Z,288-1-1-114,100,
1709795100000,2024-03-07T07:05:00Z,288-1-1-114,100,
1709795160000,2024-03-07T07:06:00Z,288-1-1-114,100,
1709795220000,2024-03-07T07:07:00Z,288-1-1-114,100,
1709795280000,2024-03-07T07:08:00Z,288-1-1-114,100,
1709795340000,2024-03-07T07:09:00Z,288-1-1-114,100,
1709795400000,2024-03-07T07:10:00Z,288-1-1-114,100,
1709795460000,2024-03-07T07:11:00Z,288-1-1-114,100,
1709795520000,2024-03-07T07:12:00Z,288-1-1-114,100,
1709795580000,2024-03-07T07:13:00Z,288-1-1-114,100,
