timestamp_unix,timestamp_iso,participant_full_id,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,missing_value_reason
1712620800000,2024-04-09T00:00:00Z,288-1-1-116,0,0,0,0,
1712620860000,2024-04-09T00:01:00Z,288-1-1-116,0,0,0,0,
1712620920000,2024-04-09T00:02:00Z,288-1-1-116,0,0,0,0,
1712620980000,2024-04-09T00:03:00Z,288-1-1-116,0,0,0,0,
1712621040000,2024-04-09T00:04:00Z,288-1-1-116,0,0,0,0,
1712621100000,2024-04-09T00:05:00Z,288-1-1-116,0,0,0,0,
1712621160000,2024-04-09T00:06:00Z,288-1-1-116,0,0,0,0,
1712621220000,2024-04-09T00:07:00Z,288-1-1-116,0,0,0,0,
1712621280000,2024-04-09T00:08:00Z,288-1-1-116,0,0,0,0,
1712621340000,2024-04-09T00:09:00Z,288-1-1-116,0,0,0,0,
1712621400000,2024-04-09T00:10:00Z,288-1-1-116,0,0,0,0,
1712621460000,2024-04-09T00:11:00Z,288-1-1-116,0,0,0,0,
1712621520000,2024-04-09T00:12:00Z,288-1-1-116,0,0,0,0,
1712621580000,2024-04-09T00:13:00Z,288-1-1-116,0,0,0,0,
1712621640000,2024-04-09T00:14:00Z,288-1-1-116,,,,,device_not_recording
1712621700000,2024-04-09T00:15:00Z,288-1-1-116,0,0,0,0,
1712621760000,2024-04-09T00:16:00Z,288-1-1-116,0,0,0,0,
1712621820000,2024-04-09T00:17:00Z,288-1-1-116,0,0,0,0,
1712621880000,2024-04-09T00:18:00Z,288-1-1-116,0,0,0,0,
1712621940000,2024-04-09T00:19:00Z,288-1-1-116,0,0,0,0,
1712622000000,2024-04-09T00:20:00Z,288-1-1-116,0,0,0,0,
1712622060000,2024-04-09T00:21:00Z,288-1-1-116,0,0,0,0,
1712622120000,2024-04-09T00:22:00Z,288-1-1-116,0,0,0,0,
1712622180000,2024-04-09T00:23:00Z,288-1-1-116,0,0,0,0,
1712622240000,2024-04-09T00:24:00Z,288-1-1-116,0,0,0,0,
1712622300000,2024-04-09T00:25:00Z,288-1-1-116,0,0,0,0,
1712622360000,2024-04-09T00:26:00Z,288-1-1-116,0,0,0,0,
1712622420000,2024-04-09T00:27:00Z,288-1-1-116,0,0,0,0,
1712622480000,2024-04-09T00:28:00Z,288-1-1-116,0,0,0,0,
1712622540000,2024-04-09T00:29:00Z,288-1-1-116,0,0,0,0,
1712622600000,2024-04-09T00:30:00Z,288-1-1-116,0,0,0,0,
1712622660000,2024-04-09T00:31:00Z,288-1-1-116,0,0,0,0,
1712622720000,2024-04-09T00:32:00Z,288-1-1-116,0,0,0,0,
1712622780000,2024-04-09T00:33:00Z,288-1-1-116,0,0,0,0,
1712622840000,2024-04-09T00:34:00Z,288-1-1-116,0,0,0,0,
1712622900000,2024-04-09T00:35:00Z,288-1-1-116,0,0,0,0,
1712622960000,2024-04-09T00:36:00Z,288-1-1-116,0,0,0,0,
1712623020000,2024-04-09T00:37:00Z,288-1-1-116,0,0,0,0,
1712623080000,2024-04-09T00:38:00Z,288-1-1-116,0,0,0,0,
1712623140000,2024-04-09T00:39:00Z,288-1-1-116,0,0,0,0,
1712623200000,2024-04-09T00:40:00Z,288-1-1-116,0,0,0,0,
1712623260000,2024-04-09T00:41:00Z,288-1-1-116,,,,,device_not_recording
