timestamp_unix,timestamp_iso,participant_full_id,prv_rmssd_ms,missing_value_reason
1710331140000,2024-03-13T11:59:00Z,288-1-1-114,,worn_during_motion
1710331200000,2024-03-13T12:00:00Z,288-1-1-114,,worn_during_motion
1710331260000,2024-03-13T12:01:00Z,288-1-1-114,,worn_during_motion
1710331320000,2024-03-13T12:02:00Z,288-1-1-114,,worn_during_motion
1710331380000,2024-03-13T12:03:00Z,288-1-1-114,,worn_during_motion
1710331440000,2024-03-13T12:04:00Z,288-1-1-114,,worn_during_motion
1710331500000,2024-03-13T12:05:00Z,288-1-1-114,,worn_during_motion
1710331560000,2024-03-13T12:06:00Z,288-1-1-114,,worn_during_motion
1710331620000,2024-03-13T12:07:00Z,288-1-1-114,,worn_during_motion
1710331680000,2024-03-13T12:08:00Z,288-1-1-114,,worn_during_motion
1710331740000,2024-03-13T12:09:00Z,288-1-1-114,,worn_during_motion
1710331800000,2024-03-13T12:10:00Z,288-1-1-114,,worn_during_motion
1710331860000,2024-03-13T12:11:00Z,288-1-1-114,,worn_during_motion
1710331920000,2024-03-13T12:12:00Z,288-1-1-114,,worn_during_motion
1710331980000,2024-03-13T12:13:00Z,288-1-1-114,,worn_with_low_signal_quality
1710332040000,2024-03-13T12:14:00Z,288-1-1-114,,worn_with_low_signal_quality
1710332100000,2024-03-13T12:15:00Z,288-1-1-114,,worn_with_low_signal_quality
1710332160000,2024-03-13T12:16:00Z,288-1-1-114,,worn_during_motion
1710332220000,2024-03-13T12:17:00Z,288-1-1-114,,worn_during_motion
1710332280000,2024-03-13T12:18:00Z,288-1-1-114,,worn_with_low_signal_quality
1710332340000,2024-03-13T12:19:00Z,288-1-1-114,,worn_during_motion
1710332400000,2024-03-13T12:20:00Z,288-1-1-114,,worn_during_motion
1710332460000,2024-03-13T12:21:00Z,288-1-1-114,,worn_during_motion
1710332520000,2024-03-13T12:22:00Z,288-1-1-114,,worn_during_motion
1710332580000,2024-03-13T12:23:00Z,288-1-1-114,,worn_during_motion
1710332640000,2024-03-13T12:24:00Z,288-1-1-114,,worn_during_motion
1710332700000,2024-03-13T12:25:00Z,288-1-1-114,,worn_during_motion
1710332760000,2024-03-13T12:26:00Z,288-1-1-114,,worn_during_motion
1710332820000,2024-03-13T12:27:00Z,288-1-1-114,,worn_during_motion
1710332880000,2024-03-13T12:28:00Z,288-1-1-114,17.451084,
1710332940000,2024-03-13T12:29:00Z,288-1-1-114,,worn_during_motion
1710333000000,2024-03-13T12:30:00Z,288-1-1-114,,worn_during_motion
1710333060000,2024-03-13T12:31:00Z,288-1-1-114,18.490826,
1710333120000,2024-03-13T12:32:00Z,288-1-1-114,13.138959,
1710333180000,2024-03-13T12:33:00Z,288-1-1-114,10.91462,
1710333240000,2024-03-13T12:34:00Z,288-1-1-114,,worn_during_motion
1710333300000,2024-03-13T12:35:00Z,288-1-1-114,,worn_during_motion
1710333360000,2024-03-13T12:36:00Z,288-1-1-114,,worn_during_motion
1710333420000,2024-03-13T12:37:00Z,288-1-1-114,,worn_during_motion
1710333480000,2024-03-13T12:38:00Z,288-1-1-114,,worn_during_motion
1710333540000,2024-03-13T12:39:00Z,288-1-1-114,,worn_with_low_signal_quality
1710333600000,2024-03-13T12:40:00Z,288-1-1-114,23.715586,
1710333660000,2024-03-13T12:41:00Z,288-1-1-114,,worn_during_motion
1710333720000,2024-03-13T12:42:00Z,288-1-1-114,32.07877,
1710333780000,2024-03-13T12:43:00Z,288-1-1-114,,worn_during_motion
1710333840000,2024-03-13T12:44:00Z,288-1-1-114,,worn_during_motion
1710333900000,2024-03-13T12:45:00Z,288-1-1-114,,worn_during_motion
1710333960000,2024-03-13T12:46:00Z,288-1-1-114,,worn_during_motion
1710334020000,2024-03-13T12:47:00Z,288-1-1-114,,worn_during_motion
1710334080000,2024-03-13T12:48:00Z,288-1-1-114,,worn_during_motion
1710334140000,2024-03-13T12:49:00Z,288-1-1-114,17.340055,
1710334200000,2024-03-13T12:50:00Z,288-1-1-114,,worn_during_motion
